MD	GR	PHIE	PHI_ALT	DTCO	RHOB	DTS	WELL
4785.205						120.31620026	Well_11
4785.405						120.01979828	Well_11
4785.605						119.83509827	Well_11
4785.805						119.72699738	Well_11
4786.005						119.36430359	Well_11
4786.205						119.30169678	Well_11
4786.405						119.28330231	Well_11
4786.605						119.49990082	Well_11
4786.805						119.59459686	Well_11
4787.005						119.62490082	Well_11
4787.205						119.46219635	Well_11
4787.405						119.38169861	Well_11
4787.605						119.37400055	Well_11
4787.805						119.42289734	Well_11
4788.005						119.45230103	Well_11
4788.205						119.48190308	Well_11
4788.405						119.45259857	Well_11
4788.605						119.54620361	Well_11
4788.805						120.06220245	Well_11
4789.005						120.70960236	Well_11
4789.205						121.375	Well_11
4789.405						121.05239868	Well_11
4789.605						120.50060272	Well_11
4789.805						119.62619781	Well_11
4790.005						119.35540009	Well_11
4790.205						119.30989838	Well_11
4790.405						119.66600037	Well_11
4790.605						119.83699799	Well_11
4790.805						119.9713974	Well_11
4791.005						120.84960175	Well_11
4791.205						121.57279968	Well_11
4791.405						121.97109985	Well_11
4791.605						122.09570313	Well_11
4791.805						121.66000366	Well_11
4792.005						121.50289917	Well_11
4792.205						121.59320068	Well_11
4792.405						121.83850098	Well_11
4792.605						122.1548996	Well_11
4792.805						122.15869904	Well_11
4793.005						120.89129639	Well_11
4793.205						120.23239899	Well_11
4793.405						119.72019958	Well_11
4793.605						119.28140259	Well_11
4793.805						119.19650269	Well_11
4794.005						119.19280243	Well_11
4794.205						119.81140137	Well_11
4794.405						120.23079681	Well_11
4794.605						120.5719986	Well_11
4794.805						121.14720154	Well_11
4795.005						121.72689819	Well_11
4795.205						121.71769714	Well_11
4795.405						121.47699738	Well_11
4795.605						120.99990082	Well_11
4795.805						120.63200378	Well_11
4796.005						120.16560364	Well_11
4796.205						119.34320068	Well_11
4796.405						119.23280334	Well_11
4796.605						119.21009827	Well_11
4796.805						119.28910065	Well_11
4797.005						119.29039764	Well_11
4797.205						119.30269623	Well_11
4797.405						119.49330139	Well_11
4797.605						119.57839966	Well_11
4797.805						119.66220093	Well_11
4798.005						119.73130035	Well_11
4798.205						119.64170074	Well_11
4798.405						119.50700378	Well_11
4798.605						119.37010193	Well_11
4798.805						119.42060089	Well_11
4799.005						119.68109894	Well_11
4799.205						120.03350067	Well_11
4799.405						120.36000061	Well_11
4799.605						120.29190063	Well_11
4799.805						120.13359833	Well_11
4800.005						119.50520325	Well_11
4800.205						119.21669769	Well_11
4800.405						119.13600159	Well_11
4800.605						119.54270172	Well_11
4800.805						120.14600372	Well_11
4801.005						120.78160095	Well_11
4801.205						121.37799835	Well_11
4801.405						122.10600281	Well_11
4801.605						121.97540283	Well_11
4801.805						121.43409729	Well_11
4802.005						119.50540161	Well_11
4802.205						119.23010254	Well_11
4802.405						119.27929688	Well_11
4802.605						119.57779694	Well_11
4802.805						119.72750092	Well_11
4803.005						119.82450104	Well_11
4803.205						119.77320099	Well_11
4803.405						119.62729645	Well_11
4803.605						119.53440094	Well_11
4803.805						118.63659668	Well_11
4804.005						118.39099884	Well_11
4804.205						118.7786026	Well_11
4804.405						119.6446991	Well_11
4804.605						121.59290314	Well_11
4804.805						122.63639832	Well_11
4805.005						123.54910278	Well_11
4805.205						122.58200073	Well_11
4805.405						121.27919769	Well_11
4805.605						119.79399872	Well_11
4805.805						117.98280334	Well_11
4806.005						118.21569824	Well_11
4806.205						118.6631012	Well_11
4806.405						119.459198	Well_11
4806.605						119.73500061	Well_11
4806.805						119.86799622	Well_11
4807.005						120.1411972	Well_11
4807.205						120.23410034	Well_11
4807.405						120.06069946	Well_11
4807.605						119.55899811	Well_11
4807.805						119.68650055	Well_11
4808.005						120.01480103	Well_11
4808.205						119.66549683	Well_11
4808.405						119.21859741	Well_11
4808.605						119.30039978	Well_11
4808.805						119.31369781	Well_11
4809.005						119.46469879	Well_11
4809.205						119.28730011	Well_11
4809.405						119.0970993	Well_11
4809.605						119.69869995	Well_11
4809.805						119.94450378	Well_11
4810.005						120.09140015	Well_11
4810.205						120.53949738	Well_11
4810.405						120.68769836	Well_11
4810.605						120.67960358	Well_11
4810.805						120.66169739	Well_11
4811.005						119.74369812	Well_11
4811.205						119.22509766	Well_11
4811.405						119.00939941	Well_11
4811.605						119.32900238	Well_11
4811.805						119.35810089	Well_11
4812.005						119.53540039	Well_11
4812.205						119.67890167	Well_11
4812.405						119.69670105	Well_11
4812.605						119.68800354	Well_11
4812.805						119.79260254	Well_11
4813.005						119.80400085	Well_11
4813.205						119.93890381	Well_11
4813.405						119.78700256	Well_11
4813.605						119.52610016	Well_11
4813.805						119.36840057	Well_11
4814.005						119.32710266	Well_11
4814.205						119.34750366	Well_11
4814.405						119.34619904	Well_11
4814.605						119.32089996	Well_11
4814.805						119.28949738	Well_11
4815.005						119.42369843	Well_11
4815.205						119.71790314	Well_11
4815.405						120.08399963	Well_11
4815.605						120.02100372	Well_11
4815.805						119.95809937	Well_11
4816.005						119.98200226	Well_11
4816.205						120.25980377	Well_11
4816.405						120.59880066	Well_11
4816.605						121.14260101	Well_11
4816.805						121.06189728	Well_11
4817.005						120.65740204	Well_11
4817.205						119.88030243	Well_11
4817.405						118.64880371	Well_11
4817.605						118.81980133	Well_11
4817.805						119.38670349	Well_11
4818.005						120.11270142	Well_11
4818.205						120.30310059	Well_11
4818.405						120.42140198	Well_11
4818.605						120.55400085	Well_11
4818.805						120.53749847	Well_11
4819.005						120.49530029	Well_11
4819.205						120.31890106	Well_11
4819.405						120.09919739	Well_11
4819.605						120.37640381	Well_11
4819.805						121.73239899	Well_11
4820.005						122.0667038	Well_11
4820.205						122.12809753	Well_11
4820.405						121.52010345	Well_11
4820.605						119.86920166	Well_11
4820.805						119.2519989	Well_11
4821.005						118.75559998	Well_11
4821.205						118.18810272	Well_11
4821.405						118.62709808	Well_11
4821.605						118.90599823	Well_11
4821.805						119.30690002	Well_11
4822.005						119.52739716	Well_11
4822.205						119.67269897	Well_11
4822.405						119.60160065	Well_11
4822.605						119.6760025	Well_11
4822.805						119.69280243	Well_11
4823.005						119.61840057	Well_11
4823.205						119.6065979	Well_11
4823.405						119.66960144	Well_11
4823.605						119.79360199	Well_11
4823.805						119.81369781	Well_11
4824.005						119.76689911	Well_11
4824.205						119.78410339	Well_11
4824.405						119.77069855	Well_11
4824.605						119.770401	Well_11
4824.805						119.82289886	Well_11
4825.005						120.17790222	Well_11
4825.205						120.58879852	Well_11
4825.405						121.07009888	Well_11
4825.605						121.83650208	Well_11
4825.805						122.08899689	Well_11
4826.005						122.35340118	Well_11
4826.205						122.07479858	Well_11
4826.405						121.72260284	Well_11
4826.605						121.2161026	Well_11
4826.805						120.51809692	Well_11
4827.005						119.42790222	Well_11
4827.205						118.92230225	Well_11
4827.405						118.6072998	Well_11
4827.605						118.59320068	Well_11
4827.805						118.78559875	Well_11
4828.005						118.91110229	Well_11
4828.205						119.08029938	Well_11
4828.405						119.10649872	Well_11
4828.605						119.1588974	Well_11
4828.805						119.27600098	Well_11
4829.005						119.23570251	Well_11
4829.205						119.1135025	Well_11
4829.405						118.90090179	Well_11
4829.605						118.60690308	Well_11
4829.805						118.74629974	Well_11
4830.005						118.97820282	Well_11
4830.205						119.11949921	Well_11
4830.405						119.18470001	Well_11
4830.605						119.24749756	Well_11
4830.805						119.21839905	Well_11
4831.005						119.17870331	Well_11
4831.205						119.18530273	Well_11
4831.405						119.2390976	Well_11
4831.605						119.24960327	Well_11
4831.805						119.19110107	Well_11
4832.005						119.01210022	Well_11
4832.205						118.89070129	Well_11
4832.405						118.82029724	Well_11
4832.605						118.92849731	Well_11
4832.805						119.03630066	Well_11
4833.005						119.11789703	Well_11
4833.205						119.15879822	Well_11
4833.405						119.16010284	Well_11
4833.605						119.10820007	Well_11
4833.805						119.03410339	Well_11
4834.005						118.86810303	Well_11
4834.205						118.84700012	Well_11
4834.405						118.84220123	Well_11
4834.605						118.82129669	Well_11
4834.805						118.87560272	Well_11
4835.005						118.92440033	Well_11
4835.205						118.96140289	Well_11
4835.405						119.05549622	Well_11
4835.605						119.1013031	Well_11
4835.805						119.09940338	Well_11
4836.005						119.11710358	Well_11
4836.205						119.10690308	Well_11
4836.405						119.10929871	Well_11
4836.605						119.20490265	Well_11
4836.805						119.24160004	Well_11
4837.005						119.24720001	Well_11
4837.205						119.13220215	Well_11
4837.405						119.09069824	Well_11
4837.605						119.08640289	Well_11
4837.805						119.13140106	Well_11
4838.005						119.16770172	Well_11
4838.205						119.22460175	Well_11
4838.405						119.3463974	Well_11
4838.605						119.35540009	Well_11
4838.805						119.38729858	Well_11
4839.005						119.37660217	Well_11
4839.205						119.37490082	Well_11
4839.405						119.3742981	Well_11
4839.605						119.37940216	Well_11
4839.805						119.37889862	Well_11
4840.005						119.3640976	Well_11
4840.205						119.39199829	Well_11
4840.405						119.49169922	Well_11
4840.605						119.54599762	Well_11
4840.805						119.56500244	Well_11
4841.005						119.48179626	Well_11
4841.205						119.44270325	Well_11
4841.405						119.42209625	Well_11
4841.605						119.4477005	Well_11
4841.805						119.48010254	Well_11
4842.005						119.50180054	Well_11
4842.205						119.49819946	Well_11
4842.405						119.49639893	Well_11
4842.605						119.52310181	Well_11
4842.805						119.57160187	Well_11
4843.005						119.66130066	Well_11
4843.205						119.69689941	Well_11
4843.405						119.71579742	Well_11
4843.605						119.75849915	Well_11
4843.805						119.79850006	Well_11
4844.005						119.84020233	Well_11
4844.205						119.82740021	Well_11
4844.405						119.80210114	Well_11
4844.605						119.77590179	Well_11
4844.805						119.771698	Well_11
4845.005						119.7947998	Well_11
4845.205						119.80439758	Well_11
4845.405						119.74893951	Well_11
4845.605						119.6957016	Well_11
4845.805						119.69799805	Well_11
4846.005						119.72119904	Well_11
4846.205						119.78980255	Well_11
4846.405						119.8234024	Well_11
4846.605						119.82620239	Well_11
4846.805						119.78759766	Well_11
4847.005						119.75810242	Well_11
4847.205						119.69110107	Well_11
4847.405						119.7036972	Well_11
4847.605						119.65460205	Well_11
4847.805						119.60500336	Well_11
4848.005						119.56890106	Well_11
4848.205						119.58609772	Well_11
4848.405						119.57520294	Well_11
4848.605						119.58297729	Well_11
4848.805						119.92680359	Well_11
4849.005						120.29199982	Well_11
4849.205						120.55639648	Well_11
4849.405						120.81469727	Well_11
4849.605						120.85440063	Well_11
4849.805						120.77490234	Well_11
4850.005						120.22599792	Well_11
4850.205						120.05609894	Well_11
4850.405						119.97219849	Well_11
4850.605						119.96279907	Well_11
4850.805						120.0490036	Well_11
4851.005						120.19300079	Well_11
4851.205						120.88619995	Well_11
4851.405						121.3769989	Well_11
4851.605						121.91239929	Well_11
4851.805						122.38980103	Well_11
4852.005						122.44429779	Well_11
4852.205						121.93219757	Well_11
4852.405						121.31349945	Well_11
4852.605						120.47039795	Well_11
4852.805						120.28910065	Well_11
4853.005						120.26509857	Well_11
4853.205						120.00640106	Well_11
4853.405						119.8065033	Well_11
4853.605						119.57610321	Well_11
4853.805						119.34120178	Well_11
4854.005						119.43640137	Well_11
4854.205						119.60440063	Well_11
4854.405						119.98950195	Well_11
4854.605						120.12270355	Well_11
4854.805						120.1785965	Well_11
4855.005						120.05509949	Well_11
4855.205						119.51059723	Well_11
4855.405						119.23860168	Well_11
4855.605						118.95709991	Well_11
4855.805						118.68430328	Well_11
4856.005						118.6964035	Well_11
4856.205						118.82779694	Well_11
4856.405						119.23069763	Well_11
4856.605						119.35549927	Well_11
4856.805						119.5062027	Well_11
4857.005						119.71790314	Well_11
4857.205						119.80999756	Well_11
4857.405						119.95310211	Well_11
4857.605						120.001297	Well_11
4857.805						119.87329865	Well_11
4858.005						119.75060272	Well_11
4858.205						119.60590363	Well_11
4858.405						119.44740295	Well_11
4858.605						119.41079712	Well_11
4858.805						119.35379791	Well_11
4859.005						119.48339844	Well_11
4859.205						119.582901	Well_11
4859.405						119.59190369	Well_11
4859.605						119.33959961	Well_11
4859.805						119.25830078	Well_11
4860.005						119.1875	Well_11
4860.205						119.31909943	Well_11
4860.405						119.36070251	Well_11
4860.605						119.45580292	Well_11
4860.805						119.50330353	Well_11
4861.005						119.47239685	Well_11
4861.205						119.4382019	Well_11
4861.405						119.40650177	Well_11
4861.605						119.3608017	Well_11
4861.805						119.31680298	Well_11
4862.005						119.23349762	Well_11
4862.205						119.28350067	Well_11
4862.405						119.48840332	Well_11
4862.605						119.68979645	Well_11
4862.805						119.98719788	Well_11
4863.005						120.11360168	Well_11
4863.205						120.09899902	Well_11
4863.405						120.25489807	Well_11
4863.605						120.31089783	Well_11
4863.805						120.28379822	Well_11
4864.005						119.92520142	Well_11
4864.205						119.7634964	Well_11
4864.405						119.61599731	Well_11
4864.605						119.54599762	Well_11
4864.805						119.50969696	Well_11
4865.005						119.50499725	Well_11
4865.205						119.58820343	Well_11
4865.405						119.80860138	Well_11
4865.605						119.80970001	Well_11
4865.805						119.71790314	Well_11
4866.005						119.28399658	Well_11
4866.205						119.01509857	Well_11
4866.405						118.79270172	Well_11
4866.605						118.8769989	Well_11
4866.805						119.17030334	Well_11
4867.005						119.47370148	Well_11
4867.205						119.75029755	Well_11
4867.405						119.74430084	Well_11
4867.605						119.70899963	Well_11
4867.805						119.53379822	Well_11
4868.005						119.15640259	Well_11
4868.205						118.75559998	Well_11
4868.405						118.18389893	Well_11
4868.605						118.63030243	Well_11
