MD	GR	PHIE	PHI_ALT	DTS	DTCO	RHOB	WELL
6111.6877	45.157264709	0.0316749364	-0.043946479	94.261802673	53.745639801	2.5599999428	Well_5
6111.8877	49.440196991	0.0292163379	-0.039421324	93.563796997	54.181735992	2.5597000122	Well_5
6112.0877	52.467590332	0.0275074802	-0.032544132	93.985298157	54.530891418	2.5666000843	Well_5
6112.2877	58.417991638	0.0246408787	-0.024951246	94.253097534	55.072742462	2.5739998817	Well_5
6112.4877	70.367141724	0.0273092519	-0.019461371	94.734901428	55.890037537	2.5815999508	Well_5
6112.6877	78.78931427	0.0284109581	-0.022091335	95.20010376	56.129810333	2.5773999691	Well_5
6112.8877	75.810958862	0.0302926507	-0.032072321	95.680603027	55.631072998	2.5687999725	Well_5
6113.0877	62.963260651	0.0226169303	-0.043804631	95.756103516	54.852592468	2.5462999344	Well_5
6113.2877	50.030254364	0.0179705378	-0.04537221	95.238998413	54.776412964	2.5404000282	Well_5
6113.4877	43.133003235	0.0142143043	-0.033537962	94.879203796	55.294281006	2.5473001003	Well_5
6113.6877	41.429332733	0.014898031	-0.018158007	94.824302673	55.63375473	2.5850000381	Well_5
6113.8877	42.749011993	0.0287584644	-0.006457112	94.970596313	55.548728943	2.6041998863	Well_5
6114.0877	44.114490509	0.0254322179	0.0017557965	95.170700073	55.606380463	2.6185998917	Well_5
6114.2877	45.22101593	0.0298531484	0.0083625941	95.354698181	56.003204346	2.6308000088	Well_5
6114.4877	48.402656555	0.0312404837	0.006768906	95.026298523	55.60900116	2.6342000961	Well_5
6114.6877	52.191589355	0.0266320854	0.0029378298	94.467399597	54.729877472	2.6345000267	Well_5
6114.8877	53.853252411	0.0275464561	0.0044279438	94.034599304	54.531368256	2.6380000114	Well_5
6115.0877	52.939785004	0.0269553158	0.0110177146	94.319000244	55.588729858	2.6426999569	Well_5
6115.2877	52.830295563	0.0284417979	0.0183645226	95.040397644	56.757713318	2.6426000595	Well_5
6115.4877	52.487472534	0.0327744111	0.0217114724	95.900001526	57.037818909	2.6447999477	Well_5
6115.6877	50.112529755	0.0356878601	0.0243054014	96.792999268	57.173236847	2.6500999928	Well_5
6115.8877	49.716312408	0.0365541987	0.0247749928	96.632896423	57.000656128	2.6530001163	Well_5
6116.0877	55.779426575	0.0356364176	0.0229352042	95.944000244	56.618991852	2.6538999081	Well_5
6116.2877	67.139961243	0.0324182399	0.0204635989	94.87840271	56.307029724	2.6533000469	Well_5
6116.4877	75.516731262	0.0294687655	0.0187042952	94.24130249	56.467777252	2.649600029	Well_5
6116.6877	77.540298462	0.0269732289	0.0178603474	93.683799744	56.748519897	2.6452000141	Well_5
6116.8877	73.413070679	0.0272990819	0.0114636188	93.554100037	56.125366211	2.6380999088	Well_5
6117.0877	64.898078918	0.0277540684	0.001099363	93.756401062	55.557159424	2.6291999817	Well_5
6117.2877	58.957965851	0.0330942906	-0.006717945	93.644599915	55.952663422	2.6150999069	Well_5
6117.4877	58.552585602	0.0358053818	-0.007959848	93.756477356	57.364074707	2.5970599651	Well_5
6117.6877	62.207073212	0.039974805	-0.010619821	94.935897827	58.314712524	2.5743999481	Well_5
6117.8877	65.857719421	0.0414273627	-0.018646732	95.364303589	57.988197327	2.5631000996	Well_5
6118.0877	67.657592773	0.0384828076	-0.027193656	95.300598145	56.583900452	2.5566999912	Well_5
6118.2877	66.788337708	0.0374272987	-0.027844371	93.554702759	55.665863037	2.5664000511	Well_5
6118.4877	62.458309174	0.0358153544	-0.030065726	92.549301147	55.583095551	2.5697000027	Well_5
6118.6877	56.551963806	0.0336129256	-0.039927263	92.316497803	55.713794708	2.5592000484	Well_5
6118.8877	52.070270538	0.0346793309	-0.050589625	93.254402161	55.767417908	2.5248000622	Well_5
6119.0877	49.829006195	0.0337226354	-0.05516256	93.1977005	56.044128418	2.5116000175	Well_5
6119.2877	49.973068237	0.0413244739	-0.055110678	92.729301453	55.872768402	2.5095000267	Well_5
6119.4877	51.579059601	0.042895209	-0.060927778	93.364898682	54.688095093	2.5144000053	Well_5
6119.6877	53.00907135	0.0469362214	-0.061844792	93.870796204	54.430160522	2.5153999329	Well_5
6119.8877	54.11076355	0.0445255935	-0.059795525	94.014801025	54.77299118	2.5158998966	Well_5
6120.0877	56.303081512	0.0378360897	-0.057917684	94.119796753	55.140953064	2.515599966	Well_5
6120.2877	58.192077637	0.0327726379	-0.065247469	93.748901367	54.554401398	2.5097999573	Well_5
6120.4877	59.169219971	0.0267738197	-0.074106522	92.994796753	53.17275238	2.5041000843	Well_5
6120.6877	58.063800812	0.0284314957	-0.074162297	91.584899902	52.571743011	2.5069000721	Well_5
6120.8877	51.509044647	0.0304927155	-0.063244589	90.966796875	53.69833374	2.519299984	Well_5
6121.0877	47.215499878	0.0365386456	-0.054097127	91.726600647	54.85893631	2.5250000954	Well_5
6121.2877	50.3503685	0.0357795283	-0.05390498	92.728897095	55.228130341	2.5262000561	Well_5
6121.4877	56.175773621	0.0374761783	-0.056713413	94.356903076	55.463703156	2.5151998997	Well_5
6121.6877	55.294635773	0.0418539383	-0.054715861	94.847198486	56.060371399	2.510299921	Well_5
6121.8877	52.706390381	0.0454038046	-0.048734128	94.893302917	56.160770416	2.5120000839	Well_5
6122.0877	53.332302094	0.0459728353	-0.044461906	95.605499268	55.409332275	2.5364999771	Well_5
6122.2877	53.865623474	0.0396146327	-0.041645989	95.040100098	55.020210266	2.5457000732	Well_5
6122.4877	52.543704987	0.0349812321	-0.040499348	94.954696655	55.139949799	2.5501000881	Well_5
6122.6877	51.43642807	0.0337255895	-0.044148602	95.294502258	54.896331787	2.5443000793	Well_5
6122.8877	51.094642639	0.0318152234	-0.042689439	96.005500793	54.821979523	2.5453999043	Well_5
6123.0877	51.65983963	0.0280209314	-0.039341047	96.260498047	54.340492249	2.5515999794	Well_5
6123.2877	54.640182495	0.0224423222	-0.032888982	93.931900024	53.978939056	2.575799942	Well_5
6123.4877	58.032917023	0.0195992775	-0.026793912	93.924201965	54.48009491	2.5836000443	Well_5
6123.6877	61.831947327	0.0170918629	-0.032210432	93.858901978	55.325496674	2.5801999569	Well_5
6123.8877	65.762702942	0.0136913387	-0.050671916	94.740997314	55.688159943	2.554199934	Well_5
6124.0877	73.880233765	0.0100982934	-0.055646215	96.364402771	56.484279633	2.5065999031	Well_5
6124.2877	81.261932373	0.0053307745	-0.05196511	97.086196899	57.379108429	2.5004999638	Well_5
6124.4877	84.297805786	0.0062875985	-0.042546745	98.26650238	57.459369659	2.5027999878	Well_5
6124.6877	84.402809143	0.0130587928	-0.023335924	100.39199829	57.516109467	2.5460000038	Well_5
6124.8877	82.825546265	0.014941995	0.0014120291	99.23840332	57.425281525	2.5852000713	Well_5
6125.0877	78.616195679	0.020324016	0.0113436505	98.412101746	57.03269577	2.6191000938	Well_5
6125.2877	75.739021301	0.0208956692	0.0091112955	98.471000671	56.989330292	2.6245000362	Well_5
6125.4877	77.608268738	0.0195555128	0.0112902001	98.791801453	58.121429443	2.6187999249	Well_5
6125.6877	82.948974609	0.0203429144	0.0192868132	99.667297363	60.583488464	2.6112999916	Well_5
6125.8877	90.140045166	0.0152484253	0.0196214616	104.35870361	62.407058716	2.5852000713	Well_5
6126.0877	98.230735779	0.0138877295	0.0079815099	107.36070251	61.874488831	2.5715000629	Well_5
6126.2877	103.63261414	0.0169726387	-0.006854732	108.1160965	60.186855316	2.5613999367	Well_5
6126.4877	106.61723328	0.012657349	-0.016917348	105.40779877	58.634548187	2.5553998947	Well_5
6126.6877	104.03404999	0.0160491467	-0.028129185	103.5039978	56.868358612	2.5532999039	Well_5
6126.8877	95.955528259	0.0335175209	-0.03666731	101.49120331	54.694953918	2.5534000397	Well_5
6127.0877	83.516189575	0.0519624017	-0.033900302	99.227203369	53.452926636	2.5646998882	Well_5
6127.2877	70.803749084	0.0589316264	-0.017818049	94.566398621	54.858219147	2.593100071	Well_5
6127.4877	67.474815369	0.0559358262	-0.003716183	95.248199463	56.63286972	2.6008000374	Well_5
6127.6877	78.925720215	0.0383844487	0.0013960716	95.560699463	57.411453247	2.6040999889	Well_5
6127.8877	93.111915588	0.0326000005	-0.003631769	94.835800171	57.072795868	2.5994999409	Well_5
6128.0877	94.316566467	0.0306551177	-0.008568716	94.897399902	56.782398224	2.5936000347	Well_5
6128.2877	87.775482178	0.023569094	-0.010854465	94.863998413	56.493366241	2.5903999805	Well_5
6128.4877	73.553031921	0.0214774273	-0.005284301	94.099899292	56.747455597	2.5971000195	Well_5
6128.6877	58.068466187	0.0224767718	-0.000321037	93.820396423	56.677032471	2.6054000854	Well_5
6128.8877	56.116020203	0.0259456038	0.0023319847	93.970100403	56.411022186	2.6124999523	Well_5
6129.0877	63.350269318	0.0287299212	0.0065099043	95.477401733	56.80210495	2.6205000877	Well_5
6129.2877	75.001274109	0.0334080718	0.0109205041	96.670898438	57.502616882	2.6212000847	Well_5
6129.4877	88.886657715	0.0322548561	0.01266337	97.783500671	57.834033966	2.6214001179	Well_5
6129.6877	101.63072205	0.0277588572	0.0111502809	97.890197754	57.353351593	2.6231999397	Well_5
6129.8877	107.01475525	0.0257486217	0.0091109863	96.773902893	56.653675079	2.6270000935	Well_5
6130.0877	102.3470993	0.0249417983	0.0078554936	95.311698914	56.419612885	2.6275999546	Well_5
6130.2877	86.083053589	0.0267813653	0.0080682375	94.248100281	56.660820007	2.627300024	Well_5
6130.4877	70.897407532	0.0245631896	0.0051348084	94.431602478	56.726352692	2.6201999187	Well_5
6130.6877	68.589271545	0.0290161408	0.0010158796	95.428001404	56.581104279	2.6154000759	Well_5
6130.8877	69.336524963	0.0288871378	-0.000280063	95.684501648	56.758785248	2.6105999947	Well_5
6131.0877	71.274902344	0.0339009836	-6.0425e-05	95.215400696	56.657836914	2.6089999676	Well_5
6131.2877	79.043479919	0.040198423	-0.000180653	95.267799377	56.441413879	2.611399889	Well_5
6131.4877	88.121627808	0.0364632532	-0.000332726	95.437698364	56.436954498	2.6119999886	Well_5
6131.6877	90.469436646	0.0388669297	-0.000414732	96.251701355	56.52948761	2.6101999283	Well_5
6131.8877	85.2082901	0.0331128612	0.0005522595	96.477500916	56.582397461	2.6108000278	Well_5
6132.0877	72.780227661	0.0319323502	1.64098e-05	96.708198547	56.457935333	2.6124000549	Well_5
6132.2877	57.778358459	0.0282966532	-0.002467794	96.333099365	56.216106415	2.6098001003	Well_5
6132.4877	54.45331192	0.0204337928	-0.002744161	95.982597351	56.075824738	2.6101000309	Well_5
6132.6877	60.38684845	0.0163931102	-0.003466852	95.466300964	55.777023315	2.6119000912	Well_5
6132.8877	64.398094177	0.0127531495	-0.007441672	93.764701843	55.130832672	2.6124000549	Well_5
6133.0877	64.740470886	0.0139187006	-0.011847051	92.957801819	54.603244781	2.6103000641	Well_5
6133.2877	64.942886353	0.0148537401	-0.013411284	92.455596924	54.382507324	2.6085999012	Well_5
6133.4877	66.807983398	0.0184529517	-0.010899277	92.392303467	54.54586792	2.609400034	Well_5
6133.6877	69.118553162	0.0247677173	-0.008226897	93.371200562	55.06212616	2.6135001183	Well_5
6133.8877	70.494483948	0.0332374014	-0.012384463	94.169197083	55.539318085	2.6068999767	Well_5
6134.0877	70.901138306	0.0363850407	-0.020193066	94.608398438	55.776889801	2.5927000046	Well_5
6134.2877	73.850151062	0.032691732	-0.016976262	95.069999695	56.282440186	2.578099966	Well_5
6134.4877	77.130462646	0.0266989507	-0.009399911	94.999099731	55.935428619	2.5917000771	Well_5
6134.6877	77.500312805	0.0230480321	-0.00747067	94.561897278	55.003749847	2.6063001156	Well_5
6134.8877	72.854179382	0.0248063635	-0.010236451	93.006202698	54.170703888	2.6182999611	Well_5
6135.0877	64.072929382	0.0271910112	-0.019289244	92.252601624	53.575077057	2.614000082	Well_5
6135.2877	56.433853149	0.0283606295	-0.035036914	91.767097473	53.560031891	2.5989999771	Well_5
6135.4877	56.966945648	0.0290620718	-0.057051599	92.816703796	53.912940979	2.532900095	Well_5
6135.6877	64.416664124	0.0312800519	-0.064966507	93.56199646	54.38476944	2.5104999542	Well_5
6135.8877	71.251647949	0.0288334638	-0.058754228	94.283203125	54.771053314	2.5095999241	Well_5
6136.0877	74.792800903	0.0366393067	-0.046462875	94.992996216	54.655384064	2.5416998863	Well_5
6136.2877	74.039779663	0.0358963907	-0.035810504	94.720901489	54.014057159	2.5643999577	Well_5
6136.4877	70.331924438	0.0385503955	-0.029715294	93.817001343	53.542934418	2.5808000565	Well_5
6136.6877	63.888000488	0.0436250009	-0.024536202	92.804496765	53.757011414	2.5903000832	Well_5
6136.8877	54.744224548	0.0427977033	-0.019387713	93.001296997	54.506389618	2.5968999863	Well_5
6137.0877	47.161087036	0.0450450815	-0.02026345	93.393600464	54.984786987	2.5947999954	Well_5
6137.2877	47.387798309	0.0439658128	-0.028090974	93.771499634	54.846752167	2.5857000351	Well_5
6137.4877	55.886188507	0.0442154221	-0.032952446	93.645103455	54.714046478	2.5683999062	Well_5
6137.6877	68.756599426	0.0435996056	-0.028956417	93.393699646	55.44336319	2.5664000511	Well_5
6137.8877	78.540496826	0.0440464541	-0.021836519	93.313102722	56.45929718	2.568500042	Well_5
6138.0877	70.524261475	0.0410934389	-0.018340988	95.9897995	56.856376648	2.5717000961	Well_5
6138.2877	51.583015442	0.0319954716	-0.018869396	96.307601929	56.435367584	2.5750999451	Well_5
6138.4877	40.281726837	0.0318281502	-0.020354507	95.621002197	55.940975189	2.576800108	Well_5
6138.6877	46.010959625	0.0264600385	-0.018918134	93.883003235	55.630371094	2.5840001106	Well_5
6138.8877	61.093463898	0.0301551167	-0.013751994	93.125099182	55.594203949	2.5912001133	Well_5
6139.0877	76.313827515	0.037091732	-0.007996426	93.023101807	55.673782349	2.6005001068	Well_5
6139.2877	84.400382996	0.0466093831	-0.010116649	92.878700256	55.07087326	2.6080000401	Well_5
6139.4877	80.271133423	0.0532970466	-0.020543462	92.558097839	53.897911072	2.6038000584	Well_5
6139.6877	72.547363281	0.0585085303	-0.031547364	92.349403381	53.243518829	2.5952999592	Well_5
6139.8877	70.611244202	0.0420363508	-0.040662725	92.600097656	53.552906036	2.5827000141	Well_5
6140.0877	70.576690674	0.0429033451	-0.04152976	93.724197388	55.154670715	2.5499999523	Well_5
6140.2877	66.26499939	0.0518000014	-0.036254127	94.342697144	57.434120178	2.5381999016	Well_5
6140.4877	61.611877441	0.0592041351	-0.032619338	95.42440033	59.440162659	2.5269999504	Well_5
6140.6877	63.249214172	0.0421789363	-0.033788014	98.461196899	60.143093109	2.5060999393	Well_5
6140.8877	69.567741394	0.0559387803	-0.03126727	100.10710144	59.949775696	2.5065000057	Well_5
6141.0877	71.532402039	0.0633370057	-0.020559788	102.24590302	59.714836121	2.5188999176	Well_5
6141.2877	67.318527222	0.0597242117	-0.001565677	104.01460266	59.895908356	2.5657999516	Well_5
6141.4877	68.607002258	0.0435696207	0.0226071794	105.46710205	60.572937012	2.5964999199	Well_5
6141.6877	73.659545898	0.0311342534	0.0425846577	106.6815033	61.161388397	2.6243000031	Well_5
6141.8877	72.098327637	0.0271092523	0.0550997406	105.44760132	61.670837402	2.6594998837	Well_5
6142.0877	67.400810242	0.0238787401	0.06081881	105.54139709	62.453868866	2.6638000011	Well_5
6142.2877	66.409934998	0.0255434383	0.0600165725	106.68920135	63.25535202	2.6600000858	Well_5
6142.4877	69.080581665	0.0287950784	0.0477856323	110.3214035	63.412006378	2.6273999214	Well_5
6142.6877	74.283706665	0.0254491474	0.0305149686	111.17990112	62.865005493	2.6054999828	Well_5
6142.8877	76.85785675	0.0284221135	0.0149323745	110.71219635	61.730285645	2.5882999897	Well_5
6143.0877	71.163276672	0.0281379931	0.0053921584	108.61710358	60.624855042	2.5789999962	Well_5
6143.2877	62.407833099	0.0284776241	0.006698851	103.73459625	60.692024231	2.5775001049	Well_5
6143.4877	58.230659485	0.0268453415	0.0137256561	102.10900116	61.70281601	2.5787000656	Well_5
6143.6877	56.579841614	0.0333055109	0.0240050443	101.61979675	62.969783783	2.581099987	Well_5
6143.8877	54.959503174	0.0389179774	0.0388451479	105.69909668	64.942977905	2.5922000408	Well_5
6144.0877	53.55039978	0.0401538052	0.0476937927	108.32689667	66.522796631	2.5934000015	Well_5
6144.2877	54.799263	0.0358011797	0.0440556295	109.77770233	66.518188477	2.5906999111	Well_5
6144.4877	56.465549469	0.0303533468	0.0308634862	109.16699982	65.353843689	2.5739998817	Well_5
6144.6877	54.967735291	0.0283028204	0.0179675911	107.16870117	63.926815033	2.5652000904	Well_5
6144.8877	54.564739227	0.0275889765	0.0078633428	105.24829865	62.495803833	2.5618999004	Well_5
6145.0877	59.629333496	0.0294947512	-0.001337508	104.98619843	61.102935791	2.5578999519	Well_5
6145.2877	68.511734009	0.0364272967	-0.0068494	106.1167984	60.172935486	2.5574998856	Well_5
6145.4877	74.863220215	0.0392999984	-0.003615832	107.24449921	60.527202606	2.5576999187	Well_5
6145.6877	76.5858078	0.0400774293	0.0068557137	108.22540283	61.714015961	2.5666000843	Well_5
6145.8877	75.051856995	0.0406429134	0.0145993559	107.58529663	62.282928467	2.57310009	Well_5
6146.0877	73.77545166	0.0308598429	0.0173081271	106.41210175	61.875442505	2.5796999931	Well_5
6146.2877	72.189254761	0.029327035	0.0161312558	104.96839905	60.893024445	2.5878999233	Well_5
6146.4877	69.787483215	0.0225501321	0.0102983797	103.27220154	59.918647766	2.594399929	Well_5
6146.6877	67.280204773	0.0137521662	0.0046610422	102.48449707	59.381057739	2.5906000137	Well_5
6146.8877	65.291069031	0.0054555777	-0.001142314	101.47170258	58.793571472	2.5869998932	Well_5
6147.0877	65.097351074	0.0027418635	-0.008203391	100.3769989	57.682548523	2.5820000172	Well_5
6147.2877	66.665847778	0.0032173228	-0.014081452	100.12419891	56.307811737	2.5845999718	Well_5
6147.4877	71.033760071	0.0083009182	-0.016670397	99.812301636	55.638694763	2.5882000923	Well_5
6147.6877	78.392539978	0.0076000001	-0.012149092	98.337097168	56.337947845	2.589799881	Well_5
6147.8877	84.791519165	0.0074777561	-0.007725118	98.594299316	57.211643219	2.5903999805	Well_5
6148.0877	83.895385742	0.0063642389	-0.007876677	98.994903564	57.887142181	2.5868000984	Well_5
6148.2877	77.479240417	0.0043807086	-0.011061284	100.27960205	58.294277191	2.570800066	Well_5
6148.4877	71.795509338	0.0041100392	-0.011832249	99.774299622	58.438800812	2.5655999184	Well_5
6148.6877	68.095550537	0.0043059057	-0.006562747	99.055603027	58.638015747	2.5696001053	Well_5
6148.8877	66.10131073	0.0070074801	-0.003987181	97.934997559	58.880378723	2.5776998997	Well_5
6149.0877	66.830070496	0.0166259836	-0.012642217	97.622596741	58.713108063	2.5680999756	Well_5
6149.2877	69.159187317	0.0174809713	-0.027189173	97.325500488	58.211730957	2.552200079	Well_5
6149.4877	71.519737244	0.0189091209	-0.042601671	97.004203796	57.617889404	2.5339999199	Well_5
6149.6877	70.062042236	0.0184814967	-0.055662863	98.664100647	57.226963043	2.4997000694	Well_5
6149.8877	65.286178589	0.0180715881	-0.059415694	100.22329712	57.348720551	2.4883000851	Well_5
6150.0877	61.456321716	0.0190745406	-0.051114153	100.72669983	58.294502258	2.4876999855	Well_5
6150.2877	62.021362305	0.0189356301	-0.034215245	99.901496887	60.052783966	2.5037999153	Well_5
6150.4877	66.244491577	0.017359646	-0.018882431	101.88459778	61.604129791	2.515599966	Well_5
6150.6877	71.323036194	0.0222711954	-0.010656412	103.56520081	62.932483673	2.5213000774	Well_5
6150.8877	74.734321594	0.0236031488	-0.010723498	107.32540131	64.381462097	2.5067999363	Well_5
6151.0877	74.591041565	0.0315121375	-0.022194475	110.28050232	64.858329773	2.4855999947	Well_5
6151.2877	68.877456665	0.0331434384	-0.044166923	113.28369904	63.093658447	2.4655001163	Well_5
6151.4877	59.105186462	0.0243177153	-0.071752578	112.895401	59.302211761	2.4421000481	Well_5
6151.6877	58.588577271	0.022506956	-0.083663382	109.62819672	56.242744446	2.4477000237	Well_5
6151.8877	65.97505188	0.015544882	-0.075941041	104.9056015	55.548744202	2.4623999596	Well_5
6152.0877	71.590393066	0.0099505903	-0.054546963	101.24289703	57.233867645	2.4983999729	Well_5
6152.2877	73.594055176	0.0169740822	-0.040162649	101.97419739	59.356380463	2.5041000843	Well_5
6152.4877	76.226074219	0.0235799868	-0.043166306	103.62190247	59.822952271	2.4999001026	Well_5
6152.6877	76.521659851	0.0327212624	-0.057146553	104.76000214	59.273136139	2.4874000549	Well_5
6152.8877	72.448272705	0.0344898291	-0.070355207	105.37480164	58.782024384	2.4549000263	Well_5
6153.0877	64.417991638	0.0319963917	-0.081528023	104.35790253	58.32050705	2.4410998821	Well_5
6153.2877	55.554595947	0.0249639768	-0.0931345	102.15270233	57.286857605	2.4302999973	Well_5
6153.4877	52.851074219	0.026585957	-0.10035105	99.749702454	56.524051666	2.4186999798	Well_5
6153.6877	56.732097626	0.0261443574	-0.098204844	101.24469757	56.790634155	2.4177000523	Well_5
6153.8877	60.045471191	0.0232677162	-0.083027817	104.31639862	58.664138794	2.4214000702	Well_5
6154.0877	61.402057648	0.0198932402	-0.06350293	108.24559784	60.820831299	2.4400000572	Well_5
6154.2877	61.303005219	0.0211385172	-0.053824153	110.32929993	61.218151093	2.4507000446	Well_5
6154.4877	60.138946533	0.0271718502	-0.050841331	112.07569885	60.46717453	2.4616999626	Well_5
6154.6877	58.118965149	0.038488321	-0.050131746	111.2437973	59.761562347	2.4786000252	Well_5
6154.8877	57.822685242	0.0461141728	-0.049630895	110.37989807	59.249828339	2.4835000038	Well_5
6155.0877	64.607627869	0.0469181091	-0.045944083	109.45249939	59.216884613	2.4888999462	Well_5
6155.2877	74.974205017	0.048620604	-0.043690659	107.9108963	59.035377502	2.4993000031	Well_5
6155.4877	77.105079651	0.0442237519	-0.043702692	107.60410309	58.257263184	2.5050001144	Well_5
6155.6877	72.155830383	0.0417342521	-0.038652349	107.56880188	58.031169891	2.513999939	Well_5
6155.8877	68.434371948	0.0386981629	-0.031065412	108.03839874	58.234924316	2.5236001015	Well_5
6156.0877	67.341674805	0.0334867463	-0.026897147	107.6678009	58.341110229	2.5381999016	Well_5
6156.2877	66.676727295	0.0344870053	-0.023444584	106.36969757	58.318656921	2.5425000191	Well_5
6156.4877	65.295211792	0.0371055119	-0.016487978	105.05049896	58.936782837	2.548899889	Well_5
6156.6877	62.700813293	0.0368958674	-0.009324674	105.32530212	60.565483093	2.5504999161	Well_5
6156.8877	59.54850769	0.0403476395	-0.00396505	107.32569885	62.922832489	2.5409998894	Well_5
6157.0877	56.656768799	0.034203086	-0.005576227	109.248703	64.542106628	2.5250999928	Well_5
6157.2877	51.821540833	0.0292000007	-0.018788682	109.8132019	63.715198517	2.4967000484	Well_5
6157.4877	50.410808563	0.0282809064	-0.036985271	109.26999664	61.280212402	2.4881000519	Well_5
6157.6877	57.735652924	0.0255473107	-0.048407763	108.11380005	58.592937469	2.486700058	Well_5
6157.8877	66.565788269	0.0251558404	-0.040904857	103.0667038	57.347007751	2.5211999416	Well_5
6158.0877	66.646446228	0.0274	-0.021267591	100.6269989	57.667736053	2.5478000641	Well_5
6158.2877	63.093109131	0.0254531503	-0.006476523	99.131599426	57.761089325	2.5724999905	Well_5
6158.4877	60.754764557	0.0213238839	-0.002209442	98.64150238	57.074092865	2.6006999016	Well_5
6158.6877	59.048381805	0.0206935033	-0.003988527	99.710502625	56.371177673	2.6059000492	Well_5
6158.8877	55.802482605	0.0223898292	-0.005994534	100.40399933	56.617530823	2.6038000584	Well_5
6159.0877	51.212203979	0.0213813633	-0.010384345	100.56279755	57.055850983	2.5957999229	Well_5
6159.2877	49.005172729	0.0217688978	-0.015380729	100.94329834	57.033676147	2.5762000084	Well_5
6159.4877	56.216934204	0.0277533457	-0.012500068	100.9733963	57.162754059	2.5754001141	Well_5
6159.6877	67.217819214	0.0347447507	-0.003344248	100.51699829	57.412944794	2.5834000111	Well_5
6159.8877	69.388931274	0.0435381904	0.0043697977	99.363998413	57.274658203	2.6096999645	Well_5
6160.0877	64.138633728	0.0489039384	0.0057210107	98.711402893	56.974124908	2.617000103	Well_5
6160.2877	62.160385132	0.0496593826	0.0028168594	98.443603516	56.902393341	2.6173000336	Well_5
6160.4877	62.985984802	0.0455100387	-0.000123188	100.11190033	58.085285187	2.5968000889	Well_5
6160.6877	60.645648956	0.0478909463	-0.009705096	102.09539795	58.958435059	2.5752000809	Well_5
6160.8877	54.656097412	0.050409317	-0.024063747	102.93180084	58.665046692	2.554199934	Well_5
6161.0877	47.429870605	0.0487830713	-0.029424071	102.45850372	58.756973267	2.5297999382	Well_5
6161.2877	46.382926941	0.0394587256	-0.026312849	102.82150269	58.885940552	2.5313000679	Well_5
6161.4877	54.009140015	0.0281683728	-0.022100659	102.83950043	58.162979126	2.5392999649	Well_5
6161.6877	61.609901428	0.0259206705	-0.014191626	102.52490234	57.468078613	2.5731999874	Well_5
6161.8877	58.272541046	0.0350584649	-0.005627856	102.11119843	57.651100159	2.5852000713	Well_5
6162.0877	51.803382874	0.0514333323	0.0002494671	102.07730103	58.083351135	2.5931999683	Well_5
6162.2877	48.748073578	0.0661314949	-0.006497126	102.83339691	58.067173004	2.5950000286	Well_5
6162.4877	50.151500702	0.0748032108	-0.023675745	103.26820374	57.791889191	2.5589001179	Well_5
6162.6877	54.195133209	0.0727811679	-0.043049693	102.95220184	57.745643616	2.5320999622	Well_5
6162.8877	57.71251297	0.0653860271	-0.058147762	103.08339691	58.50661087	2.5027000904	Well_5
6163.0877	57.540027618	0.0586640425	-0.065356083	103.60310364	60.260532379	2.4493999481	Well_5
6163.2877	53.113487244	0.0619488209	-0.069685444	104.79360199	61.981021881	2.4247000217	Well_5
6163.4877	44.601867676	0.0612915345	-0.070947334	105.73539734	62.945831299	2.4096999168	Well_5
6163.6877	34.659381866	0.0590246059	-0.071683392	105.30639648	62.798229218	2.40260005	Well_5
6163.8877	28.085432053	0.0557113513	-0.068474382	105.415802	61.826660156	2.4124000072	Well_5
6164.0877	26.577680588	0.0491399616	-0.059741229	106.61740112	60.88904953	2.4310998917	Well_5
6164.2877	30.634693146	0.0520046577	-0.048627377	107.65589905	60.249862671	2.4751000404	Well_5
6164.4877	42.975063324	0.0602497384	-0.041769698	107.85220337	59.714820862	2.4925000668	Well_5
6164.6877	55.198577881	0.0712139755	-0.039918955	107.57240295	59.552249908	2.5004000664	Well_5
6164.8877	57.890861511	0.0738131851	-0.044305082	106.87010193	59.424789429	2.4941999912	Well_5
6165.0877	51.117614746	0.0723217204	-0.053900104	107.15010071	59.391105652	2.4809000492	Well_5
6165.2877	43.834907532	0.065322049	-0.060090024	107.96309662	59.915485382	2.4658000469	Well_5
6165.4877	39.315578461	0.0534053817	-0.062679254	108.63770294	60.769649506	2.4539999962	Well_5
6165.6877	37.08518219	0.0499337278	-0.061802123	109.8246994	61.594154358	2.4363000393	Well_5
6165.8877	37.676467896	0.0406667329	-0.057694804	110.78900146	62.205104828	2.4363999367	Well_5
6166.0877	41.380207062	0.0386490151	-0.052942716	112.47599792	62.742927551	2.4381999969	Well_5
6166.2877	45.86031723	0.0460980311	-0.045445707	116.8852005	63.49747467	2.4456000328	Well_5
6166.4877	53.404659271	0.056157086	-0.039461501	118.4016037	63.986431122	2.4507000446	Well_5
6166.6877	63.349414825	0.0713404864	-0.039940923	118.15619659	63.72586441	2.4546000957	Well_5
6166.8877	68.816764832	0.0775795951	-0.049657173	113.66000366	63.24615097	2.4430999756	Well_5
6167.0877	65.767929077	0.0863761753	-0.056311235	111.05280304	63.545413971	2.4307000637	Well_5
6167.2877	60.301193237	0.0893183723	-0.058201618	110.25430298	64.341773987	2.4186999798	Well_5
6167.4877	54.552524567	0.0922508538	-0.056413725	114.77890015	65.085105896	2.4075000286	Well_5
