MD	PHIE	GR	RHOB	DTCO	DTS	WELL
5210.33403				67.933456421	124.17445374	Well_7
5210.53403				67.929908752	124.17828369	Well_7
5210.73403				67.931610107	124.51133728	Well_7
5210.93403				67.933685303	124.5759201	Well_7
5211.13403				67.933547974	123.74649811	Well_7
5211.33403				67.916908264	124.11902618	Well_7
5211.53403				67.882194519	124.2489624	Well_7
5211.73403				67.925582886	123.98971558	Well_7
5211.93403				67.946937561	123.97650909	Well_7
5212.13403				67.969245911	124.02375793	Well_7
5212.33403				68.103363037	124.44226074	Well_7
5212.53403				68.148963928	124.92480469	Well_7
5212.73403				68.13053894	125.40267181	Well_7
5212.93403				68.143684387	125.8744812	Well_7
5213.13403				68.25491333	124.80825043	Well_7
5213.33403				68.335777283	124.54579163	Well_7
5213.53403				67.992904663	125.54035187	Well_7
5213.73403				67.896697998	128.20048523	Well_7
5213.93403				67.743927002	128.53469849	Well_7
5214.13403				67.62978363	126.690979	Well_7
5214.33403				67.757293701	126.35004425	Well_7
5214.53403				68.074356079	122.26154327	Well_7
5214.73403				68.086601257	121.12626648	Well_7
5214.93403				67.95450592	121.26029205	Well_7
5215.13403				67.948112488	120.40652466	Well_7
5215.33403				67.943595886	120.66731262	Well_7
5215.53403				68.007728577	121.05767059	Well_7
5215.73403				68.261390686	122.67598724	Well_7
5215.93403				68.184364319	127.68380737	Well_7
5216.13403				67.96887207	127.32533264	Well_7
5216.33403				67.686225891	122.77481079	Well_7
5216.53403				68.255393982	122.47634888	Well_7
5216.73403				69.643814087	125.7317276	Well_7
5216.93403				70.043777466	123.88777924	Well_7
5217.13403				70.321113586	123.38387299	Well_7
5217.33403				70.500061035	130.66644287	Well_7
5217.53403				70.678848267	132.54232788	Well_7
5217.73403				70.82585907	129.77615356	Well_7
5217.93403				70.372123718	128.35980225	Well_7
5218.13403				69.76725769	124.11395264	Well_7
5218.33403				69.097549438	126.43452454	Well_7
5218.53403				68.200111389	126.01264191	Well_7
5218.73403				68.174552917	125.72943878	Well_7
5218.93403				68.259735107	126.18669128	Well_7
5219.13403				68.346679688	126.10493469	Well_7
5219.33403				68.27381134	125.88752747	Well_7
5219.53403				68.03818512	125.7759552	Well_7
5219.73403				67.862129211	125.26485443	Well_7
5219.93403				67.825088501	124.77075958	Well_7
5220.13403				67.833122253	124.67927551	Well_7
5220.33403				67.82485199	125.47453308	Well_7
5220.53403				67.853881836	125.57167053	Well_7
5220.73403				67.853118896	125.78359222	Well_7
5220.93403				67.878990173	126.21368408	Well_7
5221.13403				67.971443176	126.03038025	Well_7
5221.33403				68.011405945	125.94694519	Well_7
5221.53403				68.078712463	126.5094223	Well_7
5221.73403				68.131256104	126.71073151	Well_7
5221.93403				68.178909302	126.81408691	Well_7
5222.13403				68.330032349	126.64039612	Well_7
5222.33403				68.832290649	127.11832428	Well_7
5222.53403				68.964111328	127.31298828	Well_7
5222.73403				69.045471191	127.26681519	Well_7
5222.93403				68.9529953	127.27915192	Well_7
5223.13403				68.653663635	126.53793335	Well_7
5223.33403				68.447540283	126.1968689	Well_7
5223.53403				68.39894104	125.92622375	Well_7
5223.73403				68.287246704	125.8547821	Well_7
5223.93403				68.099243164	125.58530426	Well_7
5224.13403				68.048286438	124.86795807	Well_7
5224.33403				68.053024292	124.78072357	Well_7
5224.53403				68.074554443	124.7756958	Well_7
5224.73403				68.096740723	124.72384644	Well_7
5224.93403				68.109863281	124.47911072	Well_7
5225.13403				68.089561462	124.3343277	Well_7
5225.33403				68.057792664	124.23194885	Well_7
5225.53403				68.078704834	124.2047348	Well_7
5225.73403				68.050064087	124.13957214	Well_7
5225.93403				68.007614136	124.03216553	Well_7
5226.13403				68.011573792	123.94213104	Well_7
5226.33403				67.987625122	123.98427582	Well_7
5226.53403				67.928955078	123.95708466	Well_7
5226.73403				67.887298584	123.81018829	Well_7
5226.93403				67.850128174	123.71041107	Well_7
5227.13403				67.828865051	123.64511108	Well_7
5227.33403				67.816390991	123.52739716	Well_7
5227.53403				67.84577179	123.54025269	Well_7
5227.73403				67.822616577	123.55513	Well_7
5227.93403				67.800895691	123.56767273	Well_7
5228.13403				67.820747375	123.56335449	Well_7
5228.33403				67.839805603	123.63790131	Well_7
5228.53403				67.866325378	123.61026001	Well_7
5228.73403				67.888908386	123.68473816	Well_7
5228.93403				67.883834839	123.87028503	Well_7
5229.13403				67.867416382	124.0046463	Well_7
5229.33403				67.888397217	124.02456665	Well_7
5229.53403				67.884094238	123.91803741	Well_7
5229.73403				67.896759033	123.91468048	Well_7
5229.93403				67.886405945	123.92339325	Well_7
5230.13403				67.853790283	123.91573334	Well_7
5230.33403				67.822174072	124.02862549	Well_7
5230.53403				67.805587769	123.60626221	Well_7
5230.73403				67.803993225	123.52950287	Well_7
5230.93403				67.771865845	123.59157562	Well_7
5231.13403				67.767974854	123.87019348	Well_7
5231.33403				67.787071228	123.72151184	Well_7
5231.53403				67.865837097	123.69950867	Well_7
5231.73403				67.980651855	124.06297302	Well_7
5231.93403				68.150047302	124.64666748	Well_7
5232.13403				68.208518982	125.05111694	Well_7
5232.33403				68.22719574	125.24169922	Well_7
5232.53403				68.230453491	125.03775787	Well_7
5232.73403				68.26965332	124.94619751	Well_7
5232.93403				68.339950562	125.0215683	Well_7
5233.13403				68.224319458	125.40790558	Well_7
5233.33403				68.227050781	125.34379578	Well_7
5233.53403				68.220413208	125.14813995	Well_7
5233.73403				68.313751221	125.35353088	Well_7
5233.93403				68.324874878	125.41103363	Well_7
5234.13403				68.342483521	125.40520477	Well_7
5234.33403				68.270385742	125.34472656	Well_7
5234.53403				68.061233521	124.91290283	Well_7
5234.73403				67.984863281	124.53900909	Well_7
5234.93403				67.977615356	124.58364868	Well_7
5235.13403				68.026763916	124.60373688	Well_7
5235.33403				68.003219604	124.3508606	Well_7
5235.53403				67.995773315	124.26216125	Well_7
5235.73403				67.889198303	123.9848938	Well_7
5235.93403				67.823120117	123.85480499	Well_7
5236.13403				67.764900208	123.77469635	Well_7
5236.33403				67.732444763	124.07186127	Well_7
5236.53403				67.65953064	124.20911407	Well_7
5236.73403				67.598846436	124.30820465	Well_7
5236.93403				67.9139328	124.92980957	Well_7
5237.13403				68.013923645	124.91542816	Well_7
5237.33403				68.026802063	124.87576294	Well_7
5237.53403				68.038871765	124.81251526	Well_7
5237.73403				68.017127991	124.82215881	Well_7
5237.93403				67.949371338	124.63552856	Well_7
5238.13403				67.83014679	124.34109497	Well_7
5238.33403				68.031654358	124.40680695	Well_7
5238.53403				68.00440979	124.35851288	Well_7
5238.73403				68.096443176	124.2726593	Well_7
5238.93403				68.12613678	124.60411072	Well_7
5239.13403				68.21811676	124.69849396	Well_7
5239.33403				68.177841187	124.99028778	Well_7
5239.53403				68.200424194	125.56345367	Well_7
5239.73403				68.202606201	125.64804077	Well_7
5239.93403				68.128265381	125.51634216	Well_7
5240.13403				68.026435852	125.49389648	Well_7
5240.33403				67.925521851	125.48479462	Well_7
5240.53403				67.758903503	125.23612213	Well_7
5240.73403				67.664344788	124.84228516	Well_7
5240.93403				67.655250549	124.70740509	Well_7
5241.13403				67.925559998	124.58946991	Well_7
5241.33403				68.174743652	124.73955536	Well_7
5241.53403				68.247535706	124.71278381	Well_7
5241.73403				68.200386047	124.43805695	Well_7
5241.93403				68.114349365	124.11999512	Well_7
5242.13403				68.170036316	124.40236664	Well_7
5242.33403				68.280273438	125.08176422	Well_7
5242.53403				68.312850952	125.25621033	Well_7
5242.73403				68.297218323	125.52291107	Well_7
5242.93403				68.305625916	125.62773132	Well_7
5243.13403				68.179992676	125.77667236	Well_7
5243.33403				67.941711426	125.08987427	Well_7
5243.53403				67.981994629	124.86734772	Well_7
5243.73403				67.845558167	124.91479492	Well_7
5243.93403				67.7709198	124.73027039	Well_7
5244.13403				67.858444214	124.45274353	Well_7
5244.33403				67.824615479	123.78916168	Well_7
5244.53403				67.800689697	123.17868042	Well_7
5244.73403				67.894042969	123.17392731	Well_7
5244.93403				67.879333496	123.5681076	Well_7
5245.13403				68.030158997	124.13658905	Well_7
5245.33403				68.155448914	125.04953766	Well_7
5245.53403				68.244590759	125.26934052	Well_7
5245.73403				68.289245605	125.39193726	Well_7
5245.93403				68.343360901	125.76980591	Well_7
5246.13403				68.309577942	126.05754852	Well_7
5246.33403				68.101043701	126.26409149	Well_7
5246.53403				67.728416443	125.25680542	Well_7
5246.73403				67.967796326	125.16837311	Well_7
5246.93403				68.136901855	125.85240936	Well_7
5247.13403				68.26449585	125.95419312	Well_7
5247.33403				68.342720032	125.87712097	Well_7
5247.53403				68.413581848	125.84513855	Well_7
5247.73403				68.541519165	125.42917633	Well_7
5247.93403				68.568565369	125.16482544	Well_7
5248.13403				68.397209167	125.74532318	Well_7
5248.33403				68.176651001	125.33049011	Well_7
5248.53403				68.162605286	124.44782257	Well_7
5248.73403				68.188949585	124.39055634	Well_7
5248.93403				68.242248535	124.40145111	Well_7
5249.13403				68.191551208	124.76113129	Well_7
5249.33403				68.229049683	124.73899841	Well_7
5249.53403				68.192077637	125.23458862	Well_7
5249.73403				68.096908569	125.06007385	Well_7
5249.93403				67.908744812	124.94046783	Well_7
5250.13403				67.939369202	125.87566376	Well_7
5250.33403				68.095283508	126.69441223	Well_7
5250.53403				68.040077209	126.63249969	Well_7
5250.73403				67.933052063	126.74584198	Well_7
5250.93403				68.380157471	128.95552063	Well_7
5251.13403				69.614486694	131.64590454	Well_7
5251.33403				69.783447266	132.00801086	Well_7
5251.53403				69.81829834	132.04864502	Well_7
5251.73403				69.877876282	131.91293335	Well_7
5251.93403				69.840133667	131.70776367	Well_7
5252.13403				69.609634399	130.25822449	Well_7
5252.33403				69.447776794	128.93681335	Well_7
5252.53403				69.187828064	128.35507202	Well_7
5252.73403				68.609321594	127.6475296	Well_7
5252.93403				68.452758789	126.03578949	Well_7
5253.13403				68.394348145	125.88831329	Well_7
5253.33403				68.327285767	125.8050766	Well_7
5253.53403				68.296424866	125.75299835	Well_7
5253.73403				68.293899536	125.67315674	Well_7
5253.93403				68.215629578	125.5333786	Well_7
5254.13403				68.093078613	125.23451233	Well_7
5254.33403				68.100135803	124.96574402	Well_7
5254.53403				68.078834534	124.91374207	Well_7
5254.73403				68.089179993	124.67333221	Well_7
5254.93403				68.060653687	124.48571777	Well_7
5255.13403				67.825569153	124.50732422	Well_7
5255.33403				67.765014648	124.47662354	Well_7
5255.53403				67.948852539	124.2959671	Well_7
5255.73403				67.944473267	124.17681122	Well_7
5255.93403				67.904457092	124.14360046	Well_7
5256.13403				67.856513977	124.1736908	Well_7
5256.33403				67.753417969	124.27886963	Well_7
5256.53403				67.558914185	123.84327698	Well_7
5256.73403				67.520614624	124.88619995	Well_7
5256.93403				67.584709167	124.53121948	Well_7
5257.13403				67.805778503	124.22382355	Well_7
5257.33403				67.958480835	124.33849335	Well_7
5257.53403				67.964179993	125.21510315	Well_7
5257.73403				67.850204468	125.01644135	Well_7
5257.93403				67.866462708	124.97338104	Well_7
5258.13403				67.872558594	125.53295135	Well_7
5258.33403				67.861091614	124.77288818	Well_7
5258.53403				67.850875854	124.79554749	Well_7
5258.73403				67.751243591	125.10427094	Well_7
5258.93403				67.677764893	125.33657837	Well_7
5259.13403				67.491760254	125.29904938	Well_7
5259.33403				67.688606262	124.17697144	Well_7
5259.53403				68.182441711	124.73602295	Well_7
5259.73403				68.55557251	126.25824738	Well_7
5259.93403				68.674125671	127.80619812	Well_7
5260.13403				68.653030396	127.92794037	Well_7
5260.33403				68.633110046	127.94042969	Well_7
5260.53403				68.647247314	127.31624603	Well_7
5260.73403				68.546875	127.44506836	Well_7
5260.93403				68.131027222	127.25026703	Well_7
5261.13403				67.8514328	125.2768631	Well_7
5261.33403				67.852455139	125.06315613	Well_7
5261.53403				67.834899902	124.91421509	Well_7
5261.73403				67.771957397	124.80577087	Well_7
5261.93403				67.616790771	124.62153625	Well_7
5262.13403				67.529037476	124.93279266	Well_7
5262.33403				67.559906006	125.44417572	Well_7
5262.53403				67.844337463	125.70184326	Well_7
5262.73403				68.185600281	125.57642365	Well_7
5262.93403				68.254707336	125.56194305	Well_7
5263.13403				68.277503967	125.5921936	Well_7
5263.33403				68.354408264	125.82466125	Well_7
5263.53403				68.516860962	126.05136871	Well_7
5263.73403				68.478157043	127.13577271	Well_7
5263.93403				68.403381348	126.8745575	Well_7
5264.13403				68.3855896	126.80638123	Well_7
5264.33403				68.311225891	126.73084259	Well_7
5264.53403				68.122680664	126.92891693	Well_7
5264.73403				67.876350403	126.64489746	Well_7
5264.93403				68.020011902	125.936409	Well_7
5265.13403				68.201301575	125.77349854	Well_7
5265.33403				68.298324585	125.98244476	Well_7
5265.53403				68.386688232	126.28366852	Well_7
5265.73403				68.387260437	126.55706024	Well_7
5265.93403				68.486549377	126.56299591	Well_7
5266.13403				68.514526367	126.61437988	Well_7
5266.33403				68.344093323	126.38684082	Well_7
5266.53403				68.213356018	126.1043396	Well_7
5266.73403				68.029457092	125.79501343	Well_7
5266.93403				67.845878601	124.72679901	Well_7
5267.13403				67.770469666	124.6335907	Well_7
5267.33403				67.800521851	124.38626862	Well_7
5267.53403				67.802780151	124.3046875	Well_7
5267.73403				67.748306274	124.31869507	Well_7
5267.93403				67.676925659	124.19446564	Well_7
5268.13403				67.729095459	123.96979523	Well_7
5268.33403				67.695220947	124.19567108	Well_7
5268.53403				67.683174133	124.2682724	Well_7
5268.73403				67.625144958	124.27752686	Well_7
5268.93403				67.638969421	124.42318726	Well_7
5269.13403				67.847915649	124.88181305	Well_7
5269.33403				67.948982239	125.07237244	Well_7
5269.53403				67.717399597	125.23985291	Well_7
5269.73403				67.972648621	125.31198883	Well_7
5269.93403				68.025215149	125.49501038	Well_7
5270.13403				68.197929382	126.00113678	Well_7
5270.33403				68.255073547	126.13041687	Well_7
5270.53403				68.262664795	126.10391998	Well_7
5270.73403				68.244194031	125.97556305	Well_7
5270.93403				68.193305969	125.72267151	Well_7
5271.13403				68.112808228	125.66349792	Well_7
5271.33403				67.936294556	125.63220215	Well_7
5271.53403				67.844932556	125.21669006	Well_7
5271.73403				68.030609131	125.02835846	Well_7
5271.93403				67.988090515	124.99302673	Well_7
5272.13403				67.924446106	124.93003845	Well_7
5272.33403				67.891120911	124.86390686	Well_7
5272.53403				67.867164612	124.80599213	Well_7
5272.73403				67.872497559	124.77179718	Well_7
5272.93403				67.874099731	124.6548996	Well_7
5273.13403				67.873786926	124.60214233	Well_7
5273.33403				67.864013672	124.5632782	Well_7
5273.53403				67.910903931	124.51300812	Well_7
5273.73403				67.932281494	124.46767426	Well_7
5273.93403				67.898147583	124.4467392	Well_7
5274.13403				67.904167175	124.41330719	Well_7
5274.33403				67.889404297	124.40666199	Well_7
5274.53403				67.887023926	124.41740417	Well_7
5274.73403				67.902610779	124.3156662	Well_7
5274.93403				67.951812744	124.32820892	Well_7
5275.13403				67.961166382	124.38903046	Well_7
5275.33403				67.943260193	124.25882721	Well_7
5275.53403				67.925941467	124.16120911	Well_7
5275.73403				67.823654175	124.14691162	Well_7
5275.93403				67.712127686	123.93736267	Well_7
5276.13403				67.693519592	123.99134064	Well_7
5276.33403				67.689308167	124.09944153	Well_7
5276.53403				67.715858459	124.15234375	Well_7
5276.73403				67.763572693	124.19828033	Well_7
5276.93403				67.827613831	124.25234222	Well_7
5277.13403				67.904396057	124.46340942	Well_7
5277.33403				67.545288086	124.67362976	Well_7
5277.53403				67.592933655	124.7477417	Well_7
5277.73403				67.889389038	124.71242523	Well_7
5277.93403				67.86378479	124.8793869	Well_7
5278.13403				67.597763062	124.92031097	Well_7
5278.33403				67.603843689	124.71107483	Well_7
5278.53403				67.681526184	124.79509735	Well_7
5278.73403				67.754798889	125.16751099	Well_7
5278.93403				67.764320374	125.15441895	Well_7
5279.13403				67.763809204	125.10777283	Well_7
5279.33403				67.754951477	125.12703705	Well_7
5279.53403				67.783111572	125.09203339	Well_7
5279.73403				67.751403809	125.21859741	Well_7
5279.93403				67.620040894	125.18952942	Well_7
5280.13403				67.513053894	124.93843079	Well_7
5280.33403				67.456588745	124.79968262	Well_7
5280.53403				67.302650452	124.59870148	Well_7
5280.73403				67.446990967	124.73682404	Well_7
5280.93403				67.788261414	125.27268982	Well_7
5281.13403				68.204322815	125.89448547	Well_7
5281.33403				68.34727478	126.1311264	Well_7
5281.53403				68.462272644	126.31315613	Well_7
5281.73403				68.587440491	126.60148621	Well_7
5281.93403				68.569023132	126.29987335	Well_7
5282.13403				68.301315308	125.81211853	Well_7
5282.33403				68.158729553	125.42012024	Well_7
5282.53403				68.074569702	125.35232544	Well_7
5282.73403				67.946922302	125.17581177	Well_7
5282.93403				67.758682251	124.5928421	Well_7
5283.13403				67.618080139	124.33398438	Well_7
5283.33403				67.633125305	124.52632141	Well_7
5283.53403				67.641296387	124.77009583	Well_7
5283.73403				67.646514893	125.02257538	Well_7
5283.93403				67.657897949	125.104599	Well_7
5284.13403				67.651397705	125.15856934	Well_7
5284.33403				67.583610535	125.20879364	Well_7
5284.53403				67.539039612	125.10076904	Well_7
5284.73403				67.467956543	125.00109863	Well_7
5284.93403				67.396316528	124.84599304	Well_7
5285.13403				67.275901794	124.85814667	Well_7
5285.33403				67.301872253	124.95388031	Well_7
5285.53403				67.615432739	125.43755341	Well_7
5285.73403				67.757728577	125.73737335	Well_7
5285.93403				67.90422821	125.78688812	Well_7
5286.13403				68.014732361	125.40997314	Well_7
5286.33403				68.082733154	125.39461517	Well_7
5286.53403				68.154457092	125.64194489	Well_7
5286.73403				68.081100464	125.55173492	Well_7
5286.93403				67.901901245	124.96756744	Well_7
5287.13403				67.774993896	125.5187149	Well_7
5287.33403				67.715270996	125.47054291	Well_7
5287.53403				67.655441284	125.01701355	Well_7
5287.73403				67.618835449	125.12928009	Well_7
5287.93403				67.619316101	125.38742065	Well_7
5288.13403				67.521987915	126.14291382	Well_7
5288.33403				67.267364502	126.30754852	Well_7
5288.53403				67.329421997	126.1674118	Well_7
5288.73403				67.48197937	126.12070465	Well_7
5288.93403				67.835693359	126.32669067	Well_7
5289.13403				68.247673035	126.97499847	Well_7
5289.33403				68.513702393	127.95835876	Well_7
5289.53403				68.718078613	128.14808655	Well_7
5289.73403				68.883293152	128.17605591	Well_7
5289.93403				68.999214172	128.06884766	Well_7
5290.13403				68.864311218	127.51469421	Well_7
5290.33403				68.62713623	127.04161072	Well_7
5290.53403				68.179168701	126.52676392	Well_7
5290.73403				68.137710571	125.4604187	Well_7
5290.93403				68.027732849	125.22636414	Well_7
5291.13403				67.925209045	124.99033356	Well_7
5291.33403				67.894744873	124.96347046	Well_7
5291.53403				67.88910675	124.88473511	Well_7
5291.73403				67.881988525	124.95770264	Well_7
5291.93403				67.863357544	124.96749115	Well_7
5292.13403				67.824371338	124.96669006	Well_7
5292.33403				67.722213745	124.7876358	Well_7
5292.53403				67.737060547	124.7372818	Well_7
5292.73403				67.779388428	124.85097504	Well_7
5292.93403				67.804260254	124.7922821	Well_7
5293.13403				67.835678101	124.66749573	Well_7
5293.33403				67.886528015	124.29141998	Well_7
5293.53403				67.899963379	124.30456543	Well_7
5293.73403				67.932441711	124.28437805	Well_7
5293.93403				67.919128418	123.9414978	Well_7
5294.13403				67.883804321	123.98808289	Well_7
5294.33403				67.858184814	123.97540283	Well_7
5294.53403				67.492263794	123.9497757	Well_7
5294.73403				67.288345337	123.83143616	Well_7
5294.93403				67.210632324	123.82764435	Well_7
5295.13403				67.094726563	123.84873199	Well_7
5295.33403				67.040527344	123.85205078	Well_7
5295.53403				67.045585632	124.02159119	Well_7
5295.73403				67.189826965	124.16657257	Well_7
5295.93403				67.404556274	124.14216614	Well_7
5296.13403				67.688674927	124.20688629	Well_7
5296.33403				67.749916077	124.34960175	Well_7
5296.53403				67.794502258	124.36526489	Well_7
5296.73403				67.883216858	124.45063019	Well_7
5296.93403				67.968238831	124.59735107	Well_7
5297.13403				67.813400269	124.88444519	Well_7
5297.33403				67.75705719	124.82763672	Well_7
5297.53403				67.712837219	124.73453522	Well_7
5297.73403				67.705329895	124.82228851	Well_7
5297.93403				67.764205933	124.68383789	Well_7
5298.13403				67.931396484	124.58622742	Well_7
5298.33403				67.927650452	124.59443665	Well_7
5298.53403				67.933403015	124.58126831	Well_7
5298.73403				67.769805908	124.55156708	Well_7
5298.93403				67.639884949	124.50743866	Well_7
5299.13403				67.594047546	124.46368408	Well_7
5299.33403				67.532737732	124.38951111	Well_7
5299.53403				67.761878967	124.38326263	Well_7
5299.73403				67.554733276	124.44160461	Well_7
5299.93403				67.557678223	124.54885101	Well_7
5300.13403				67.639373779	124.69316864	Well_7
5300.33403				67.757362366	125.38065338	Well_7
5300.53403				67.793800354	125.50146484	Well_7
5300.73403				67.782058716	125.48469543	Well_7
5300.93403				67.735710144	125.4203186	Well_7
5301.13403				67.676025391	125.27709961	Well_7
5301.33403				67.572402954	124.83453369	Well_7
5301.53403				67.666213989	124.61062622	Well_7
5301.73403				67.728027344	124.50175476	Well_7
5301.93403				67.850646973	124.46108246	Well_7
5302.13403				67.964195251	124.63472748	Well_7
5302.33403				67.887145996	124.94499207	Well_7
5302.53403				67.982131958	125.23373413	Well_7
5302.73403				67.996337891	125.24192047	Well_7
5302.93403				67.909927368	125.36784363	Well_7
5303.13403				67.858955383	125.22310638	Well_7
5303.33403				67.803527832	125.12833405	Well_7
5303.53403				67.723052979	124.99446106	Well_7
5303.73403				67.610435486	124.82519531	Well_7
5303.93403				67.579711914	124.63442993	Well_7
5304.13403				67.516914368	124.60507965	Well_7
5304.33403				67.634651184	124.95324707	Well_7
5304.53403				67.715110779	125.4569931	Well_7
5304.73403				67.647773743	125.40758514	Well_7
5304.93403				67.712921143	125.37093353	Well_7
5305.13403				67.712150574	125.28017426	Well_7
5305.33403				67.593910217	125.3127594	Well_7
5305.53403				67.660881042	124.957901	Well_7
5305.73403				67.701644897	125.10567474	Well_7
5305.93403				67.732757568	125.25753784	Well_7
5306.13403				67.993141174	124.99116516	Well_7
5306.33403				67.983596802	124.26491547	Well_7
5306.53403				67.880912781	123.63131714	Well_7
5306.73403				67.801223755	124.17447662	Well_7
5306.93403				67.71559906	124.09469604	Well_7
5307.13403				67.521812439	124.05024719	Well_7
5307.33403				67.456291199	124.82012939	Well_7
5307.53403				67.526199341	125.21026611	Well_7
5307.73403				67.76763916	125.26778412	Well_7
5307.93403				68.054611206	127.1897049	Well_7
5308.13403				68.248855591	127.1182251	Well_7
5308.33403				68.310852051	126.82823181	Well_7
5308.53403				68.201118469	127.39047241	Well_7
5308.73403				68.219787598	127.73622131	Well_7
5308.93403				68.207679749	127.74345398	Well_7
5309.13403				68.189994812	127.38195038	Well_7
5309.33403				68.617256165	126.72338104	Well_7
5309.53403				68.649650574	127.03063965	Well_7
5309.73403				68.63419342	127.81935883	Well_7
5309.93403				68.749198914	127.81867218	Well_7
5310.13403				68.709007263	127.52992249	Well_7
5310.33403				68.428817749	127.08901215	Well_7
5310.53403				68.254547119	126.60570526	Well_7
5310.73403				68.285095215	126.15927887	Well_7
5310.93403				67.96849823	125.57278442	Well_7
5311.13403				67.732284546	125.06414032	Well_7
5311.33403				67.597900391	124.99681854	Well_7
5311.53403				67.634605408	125.19257355	Well_7
5311.73403				67.731819153	125.56824493	Well_7
5311.93403				67.757255554	125.62108612	Well_7
5312.13403				67.798576355	125.3809967	Well_7
5312.33403				67.781158447	125.31558228	Well_7
5312.53403				67.694541931	125.16828918	Well_7
5312.73403				67.627822876	124.99887848	Well_7
5312.93403				67.541168213	124.84590912	Well_7
5313.13403				67.501152039	124.43677521	Well_7
5313.33403				67.55039978	124.59174347	Well_7
5313.53403				67.56590271	124.71041107	Well_7
5313.73403				67.625297546	125.05883789	Well_7
5313.93403				67.634147644	125.22151184	Well_7
5314.13403				67.769729614	125.92901611	Well_7
5314.33403				67.871185303	126.37280273	Well_7
5314.53403				67.952842712	126.70845032	Well_7
5314.73403				68.00969696	126.85838318	Well_7
5314.93403				67.971710205	127.49230194	Well_7
5315.13403				67.946342468	127.53822327	Well_7
5315.33403				67.929100037	126.7954483	Well_7
5315.53403				67.855133057	126.55036163	Well_7
5315.73403				67.831199646	126.3057785	Well_7
5315.93403				67.802337646	125.9834671	Well_7
5316.13403				67.86491394	125.79338837	Well_7
5316.33403				67.911483765	125.67501831	Well_7
5316.53403				67.957756042	125.58659363	Well_7
5316.73403				67.971801758	125.50532532	Well_7
5316.93403				67.936973572	125.54232788	Well_7
5317.13403				67.83530426	125.86624908	Well_7
5317.33403				67.746574402	125.80295563	Well_7
5317.53403				67.597465515	125.05195618	Well_7
5317.73403				67.543106079	125.48631287	Well_7
5317.93403				67.557998657	125.0484314	Well_7
5318.13403				67.584388733	124.9043808	Well_7
5318.33403				67.576751709	124.83520508	Well_7
5318.53403				67.596191406	124.51282501	Well_7
5318.73403				67.624397278	124.43467712	Well_7
5318.93403				67.610336304	124.1496582	Well_7
5319.13403				67.590179443	124.11704254	Well_7
5319.33403				67.527824402	124.06330872	Well_7
5319.53403				67.489585876	123.70080566	Well_7
5319.73403				67.42388916	123.7615509	Well_7
5319.93403				67.394874573	123.93623352	Well_7
5320.13403				67.388679504	124.22855377	Well_7
5320.33403				67.406364441	124.2878952	Well_7
5320.53403				67.41268158	124.47693634	Well_7
5320.73403				67.418754578	124.73162079	Well_7
5320.93403				67.412864685	124.63406372	Well_7
5321.13403				67.43523407	124.57359314	Well_7
5321.33403				67.528442383	124.71932983	Well_7
5321.53403				67.619590759	124.75870514	Well_7
5321.73403				67.65826416	124.84352112	Well_7
5321.93403				67.683532715	124.95214081	Well_7
5322.13403				67.749961853	125.18743134	Well_7
5322.33403				67.866325378	125.13845825	Well_7
5322.53403				67.953567505	125.29335785	Well_7
5322.73403				67.987030029	126.23587036	Well_7
5322.93403				67.973838806	126.41286469	Well_7
5323.13403				68.005096436	126.47840881	Well_7
5323.33403				68.096862793	127.26166534	Well_7
5323.53403				68.212432861	127.13132477	Well_7
5323.73403				68.202285767	126.90158081	Well_7
5323.93403				68.134681702	126.6158371	Well_7
5324.13403				68.079452515	126.52939606	Well_7
5324.33403				68.002609253	126.17372131	Well_7
5324.53403				67.890785217	125.64041138	Well_7
5324.73403				67.7654953	125.04393768	Well_7
5324.93403				67.597938538	124.59265137	Well_7
5325.13403				67.549369812	124.43157959	Well_7
5325.33403				67.569145203	124.18771362	Well_7
5325.53403				67.506454468	124.0455246	Well_7
5325.73403				67.475334167	124.27159882	Well_7
5325.93403				67.513778687	125.27820587	Well_7
5326.13403				67.58921051	125.42295837	Well_7
5326.33403				67.649726868	125.17220306	Well_7
5326.53403				67.751152039	125.4070816	Well_7
5326.73403				67.751861572	125.44700623	Well_7
5326.93403				67.759010315	125.31066895	Well_7
5327.13403				67.752990723	125.3234024	Well_7
5327.33403				67.714256287	125.24681091	Well_7
5327.53403				67.675506592	124.80912018	Well_7
5327.73403				67.60344696	124.77169037	Well_7
5327.93403				67.53024292	124.78015137	Well_7
5328.13403				67.4633255	124.76473236	Well_7
5328.33403				67.56842041	124.60491943	Well_7
5328.53403				67.776130676	125.04311371	Well_7
5328.73403				67.922317505	125.68457794	Well_7
5328.93403				67.973686218	126.15239716	Well_7
5329.13403				68.101585388	127.22071838	Well_7
5329.33403				68.184921265	127.4980545	Well_7
5329.53403				68.227302551	127.61985779	Well_7
5329.73403				68.273918152	127.57389832	Well_7
5329.93403				68.173797607	127.48337555	Well_7
5330.13403				67.796585083	127.09284973	Well_7
5330.33403				67.683494568	126.58049011	Well_7
5330.53403				67.798950195	126.42102051	Well_7
5330.73403				67.849609375	126.36212921	Well_7
5330.93403				67.933906555	126.27963257	Well_7
5331.13403				67.96157074	125.67282867	Well_7
5331.33403				68.015388489	125.67205811	Well_7
5331.53403				68.128799438	125.82177734	Well_7
