MD	GR	RHOB	PHIE	DTCO	DTS	WELL
5351.6148					119.53738403	Well_6
5351.8148					119.32584381	Well_6
5352.0148					119.24172211	Well_6
5352.2148					119.1756897	Well_6
5352.4148					118.98917389	Well_6
5352.6148					118.63977814	Well_6
5352.8148					118.61501312	Well_6
5353.0148					118.91010284	Well_6
5353.2148					119.21424866	Well_6
5353.4148					119.44920349	Well_6
5353.6148					119.65768433	Well_6
5353.8148					119.55605316	Well_6
5354.0148					119.32253265	Well_6
5354.2148					119.20302582	Well_6
5354.4148					119.16242981	Well_6
5354.6148					119.14833069	Well_6
5354.8148					119.20604706	Well_6
5355.0148					119.47164917	Well_6
5355.2148					119.65921021	Well_6
5355.4148					119.49098969	Well_6
5355.6148					119.7275238	Well_6
5355.8148					120.78931427	Well_6
5356.0148					122.24088287	Well_6
5356.2148					124.35345459	Well_6
5356.4148					127.48347473	Well_6
5356.6148					127.4901123	Well_6
5356.8148					121.72869873	Well_6
5357.0148					113.66719055	Well_6
5357.2148					107.16864777	Well_6
5357.4148					102.04972076	Well_6
5357.6148					98.171905518	Well_6
5357.8148					97.630470276	Well_6
5358.0148					99.056602478	Well_6
5358.2148					100.12676239	Well_6
5358.4148					100.4641571	Well_6
5358.6148					100.13796997	Well_6
5358.8148					99.144477844	Well_6
5359.0148					97.51385498	Well_6
5359.2148					95.236602783	Well_6
5359.4148					95.649246216	Well_6
5359.6148					101.1966629	Well_6
5359.8148					108.33055878	Well_6
5360.0148					113.75482941	Well_6
5360.2148					117.93157196	Well_6
5360.4148					119.21742249	Well_6
5360.6148					118.87641907	Well_6
5360.8148					118.87779999	Well_6
5361.0148					121.39555359	Well_6
5361.2148					124.61885071	Well_6
5361.4148					125.52364349	Well_6
5361.6148					121.48036957	Well_6
5361.8148					113.2296524	Well_6
5362.0148					103.98012543	Well_6
5362.2148					96.498550415	Well_6
5362.4148					94.078353882	Well_6
5362.6148					96.234794617	Well_6
5362.8148					99.217758179	Well_6
5363.0148					101.79779816	Well_6
5363.2148					102.93680573	Well_6
5363.4148					102.63307953	Well_6
5363.6148					101.6309433	Well_6
5363.8148					100.62380981	Well_6
5364.0148					98.873725891	Well_6
5364.2148					96.072265625	Well_6
5364.4148					95.243995667	Well_6
5364.6148					97.277259827	Well_6
5364.8148					101.50556183	Well_6
5365.0148					106.61739349	Well_6
5365.2148					112.32017517	Well_6
5365.4148					115.97761536	Well_6
5365.6148					117.57621002	Well_6
5365.8148					118.49536133	Well_6
5366.0148					119.35704803	Well_6
5366.2148					119.91374969	Well_6
5366.4148					119.93301392	Well_6
5366.6148					119.56088257	Well_6
5366.8148					119.15604401	Well_6
5367.0148					119.05632019	Well_6
5367.2148					119.53665924	Well_6
5367.4148					121.25771332	Well_6
5367.6148					124.06022644	Well_6
5367.8148					126.71824646	Well_6
5368.0148					128.02087402	Well_6
5368.2148					128.50552368	Well_6
5368.4148					128.59309387	Well_6
5368.6148					127.10019684	Well_6
5368.8148					123.75999451	Well_6
5369.0148					117.99211884	Well_6
5369.2148					109.35951233	Well_6
5369.4148					101.67832947	Well_6
5369.6148					94.939689636	Well_6
5369.8148					89.693733215	Well_6
5370.0148	7.3360376358	1.9710811377		57.903820038	86.645805359	Well_6
5370.2148	7.8417801857	2.0176165104		59.088851929	85.603965759	Well_6
5370.4148	8.1747913361	2.1132495403		58.081424713	86.454063416	Well_6
5370.6148	8.8334465027	2.3441512585		56.253078461	89.21232605	Well_6
5370.8148	9.8948535919	2.533203125		55.734275818	93.145446777	Well_6
5371.0148	11.606640816	2.5404014587		56.739212036	97.613143921	Well_6
5371.2148	14.364593506	2.5072462559		57.862480164	101.91519928	Well_6
5371.4148	15.879135132	2.5083937645		57.635402679	106.30337524	Well_6
5371.6148	15.702485085	2.5190424919		56.199188232	110.91478729	Well_6
5371.8148	15.634158134	2.4861037731		54.639446259	114.88124084	Well_6
5372.0148	16.02497673	2.4327180386		54.036811829	115.94410706	Well_6
5372.2148	15.958069801	2.4232754707		54.238300323	113.33537292	Well_6
5372.4148	15.701533318	2.4546616077		54.52753067	109.47037506	Well_6
5372.6148	15.57371521	2.483741045		54.5366745	107.22077942	Well_6
5372.8148	15.245837212	2.4994177818		54.642658234	107.02296448	Well_6
5373.0148	14.527659416	2.4664325714		55.163318634	108.32266998	Well_6
5373.2148	14.09696579	2.3863592148		55.868453979	109.86962891	Well_6
5373.4148	14.559440613	2.3341648579		56.127735138	110.71136475	Well_6
5373.6148	14.673666954	2.3176345825		55.675559998	110.82922363	Well_6
5373.8148	14.35655117	2.327434063		54.983947754	110.27603149	Well_6
5374.0148	14.463914871	2.3494417667		54.634361267	108.79901886	Well_6
5374.2148	15.081008911	2.3563246727		54.343963623	106.3655014	Well_6
5374.4148	15.488348007	2.3432631493		53.54857254	103.54396057	Well_6
5374.6148	15.306075096	2.3464665413		52.977703094	102.40821075	Well_6
5374.8148	15.920180321	2.3705375195		54.005992889	104.49111176	Well_6
5375.0148	18.691820145	2.3863668442		57.142723083	111.38256836	Well_6
5375.2148	30.773683548	2.3766138554		61.338916779	121.92093658	Well_6
5375.4148	56.737262726	2.3898894787		65.287887573	131.58486938	Well_6
5375.6148	78.534591675	2.4417669773		68.946128845	133.98493958	Well_6
5375.8148	65.501693726	2.5045163631		73.037284851	128.63664246	Well_6
5376.0148	37.735443115	2.5303425789		77.18813324	122.32698822	Well_6
5376.2148	25.436100006	2.4159998894		79.516296387	119.7399826	Well_6
5376.4148	28.917495728	2.3178780079		77.349563599	119.96604919	Well_6
5376.6148	32.358535767	2.3244519234		72.503089905	118.30760193	Well_6
5376.8148	35.254638672	2.3802580833		67.885955811	112.3826828	Well_6
5377.0148	37.234008789	2.3985881805		65.469268799	104.26675415	Well_6
5377.2148	36.597202301	2.3660318851		64.52520752	100.5634079	Well_6
5377.4148	34.047084808	2.3479425907		64.500854492	102.24936676	Well_6
5377.6148	32.198825836	2.3682131767		66.401626587	109.67653656	Well_6
5377.8148	31.287841797	2.3625752926		71.001152039	118.9240036	Well_6
5378.0148	29.580905914	2.3553330898		76.38936615	124.6531601	Well_6
5378.2148	27.667984009	2.392780304		79.225692749	125.91654968	Well_6
5378.4148	26.498485565	2.3916232586		77.894821167	124.09455872	Well_6
5378.6148	25.582950592	2.3625118732		74.818847656	122.37752533	Well_6
5378.8148	24.372804642	2.3606140614		71.988555908	121.53759766	Well_6
5379.0148	22.864761353	2.3688914776		69.17490387	119.61690521	Well_6
5379.2148	22.041568756	2.3857660294		66.014778137	117.46948242	Well_6
5379.4148	21.504039764	2.3925955296		63.744258881	116.77381134	Well_6
5379.6148	20.595924377	2.3668756485		64.349327087	117.20233154	Well_6
5379.8148	21.175775528	2.3555891514		66.543762207	117.69736481	Well_6
5380.0148	23.419910431	2.3511018753		68.44329834	118.50722504	Well_6
5380.2148	25.329565048	2.3333172798		68.490455627	120.95317841	Well_6
5380.4148	26.547622681	2.3081142902		67.372703552	125.46842957	Well_6
5380.6148	27.145994186	2.256426096		66.636520386	130.75675964	Well_6
5380.8148	27.554430008	2.2456371784		67.404090881	134.55117798	Well_6
5381.0148	29.413187027	2.3231959343		68.736686707	136.09765625	Well_6
5381.2148	29.181940079	2.4029240608	0.1445379257	69.433525085	135.828125	Well_6
5381.4148	25.765254974	2.4279294014	0.134868145	69.403053284	133.17918396	Well_6
5381.6148	25.133865356	2.4325883389	0.1311327368	68.83367157	128.89009094	Well_6
5381.8148	25.089929581	2.4508118629	0.1307053715	67.468551636	125.11256409	Well_6
5382.0148	22.984264374	2.4820046425	0.1279955357	65.172286987	121.89195251	Well_6
5382.2148	21.67840004	2.4978818893	0.1353601217	63.112930298	118.6240921	Well_6
5382.4148	21.047161102	2.4837613106	0.1422059685	62.431980133	116.26647186	Well_6
5382.6148	19.595026016	2.4545218945	0.1560816616	63.019805908	115.11734009	Well_6
5382.8148	18.126588821	2.4378252029	0.163405776	63.838504791	114.42893219	Well_6
5383.0148	17.474809647	2.4380633831	0.1629697084	63.951831818	113.93756866	Well_6
5383.2148	17.04891777	2.4460361004	0.1521420479	63.234474182	113.55393219	Well_6
5383.4148	18.190210342	2.4541251659	0.1424425989	62.182483673	113.23603058	Well_6
5383.6148	19.385074615	2.4591917992	0.1399250925	61.651527405	112.9580307	Well_6
5383.8148	19.491405487	2.4664337635	0.1366069764	61.935310364	112.77924347	Well_6
5384.0148	19.536258698	2.4725835323	0.1332140863	62.663311005	112.99586487	Well_6
5384.2148	20.362253189	2.4679861069	0.1352608055	63.030418396	112.85181427	Well_6
5384.4148	20.973369598	2.4674561024	0.1371933222	62.748249054	112.37448883	Well_6
5384.6148	19.343694687	2.4779434204	0.13479653	61.966300964	111.88319397	Well_6
5384.8148	17.502307892	2.4805364609	0.1311010718	61.245967865	111.93781281	Well_6
5385.0148	16.750196457	2.4719150066	0.1329172254	61.091510773	112.83521271	Well_6
5385.2148	15.474191666	2.4550118446	0.1471244544	61.710887909	114.21860504	Well_6
5385.4148	14.595930099	2.4389646053	0.1622090489	62.747119904	115.11784363	Well_6
5385.6148	14.814424515	2.4355518818	0.1661719382	63.336036682	114.93187714	Well_6
5385.8148	15.570914268	2.4405636787	0.1631805152	63.105194092	113.76470947	Well_6
5386.0148	16.086019516	2.4497964382	0.1595584601	62.413547516	112.7053833	Well_6
5386.2148	15.941690445	2.456918478	0.1508588642	62.024951935	111.95310211	Well_6
5386.4148	16.389684677	2.4518535137	0.1459201425	61.983692169	111.02471161	Well_6
5386.6148	17.442045212	2.4500906467	0.1528466046	61.746829987	110.05888367	Well_6
5386.8148	17.320814133	2.4675133228	0.1569732279	61.167922974	109.70344543	Well_6
5387.0148	16.256555557	2.4819092751	0.1517502069	60.780223846	110.03129578	Well_6
5387.2148	15.307477951	2.4711761475	0.1564922929	61.164859772	110.92451477	Well_6
5387.4148	15.353833199	2.4601240158	0.1618033051	62.010238647	112.10146332	Well_6
5387.6148	15.587747574	2.4595229626	0.1569524258	62.537715912	112.76569366	Well_6
5387.8148	16.2168293	2.4576039314	0.1531327069	62.338787079	112.60715485	Well_6
5388.0148	16.967100143	2.4625070095	0.1488068402	61.659263611	111.81898499	Well_6
5388.2148	16.363540649	2.4786581993	0.1355549097	61.010902405	111.18401337	Well_6
5388.4148	16.028455734	2.4905109406	0.1297661066	60.700466156	110.90352631	Well_6
5388.6148	17.27214241	2.4837069511	0.1358914077	60.894477844	111.04891968	Well_6
5388.8148	18.029556274	2.4735338688	0.1531333774	61.36322403	111.65621185	Well_6
5389.0148	18.317840576	2.468927145	0.1662014425	61.785770416	112.14910126	Well_6
5389.2148	18.833307266	2.4672188759	0.1619600654	61.870677948	112.26278687	Well_6
5389.4148	18.951929092	2.4663085938	0.153004095	61.784919739	112.1097641	Well_6
5389.6148	18.506629944	2.4643323421	0.1490025967	61.69625473	111.46967316	Well_6
5389.8148	18.433946609	2.4638450146	0.1438608617	61.477737427	110.50878906	Well_6
5390.0148	20.344657898	2.4698133469	0.1399100125	60.994087219	109.74118042	Well_6
5390.2148	24.089868546	2.4798219204	0.1474968195	60.463439941	109.3481369	Well_6
5390.4148	26.254354477	2.4798228741	0.1471305192	60.444675446	109.31841278	Well_6
5390.6148	24.658967972	2.4692873955	0.1486757398	61.151279449	109.6055603	Well_6
5390.8148	22.070301056	2.466780901	0.1506918371	62.125572205	110.17179871	Well_6
5391.0148	21.379920959	2.471432209	0.1528745294	62.711593628	110.83095551	Well_6
5391.2148	23.033262253	2.470389843	0.1579713672	62.528465271	111.10128021	Well_6
5391.4148	25.338569641	2.4725027084	0.1601177454	61.96749115	110.83659363	Well_6
5391.6148	27.002166748	2.4779598713	0.1529067159	61.522029877	110.22679901	Well_6
5391.8148	27.426832199	2.4788825512	0.1483502388	61.402084351	109.61708832	Well_6
5392.0148	26.467720032	2.4768135548	0.142600745	61.315219879	109.13327026	Well_6
5392.2148	25.693376541	2.4741251469	0.1333907545	61.005752563	108.72276306	Well_6
5392.4148	25.840688705	2.4821119308	0.1307429671	60.50548172	108.38337708	Well_6
5392.6148	27.158721924	2.4928245544	0.1320225447	60.123104095	108.20059967	Well_6
5392.8148	28.25147438	2.488625288	0.1321322471	60.110973358	108.21589661	Well_6
5393.0148	25.848587036	2.4693748951	0.1305689961	60.559928894	108.51306915	Well_6
5393.2148	22.857458115	2.4542956352	0.1358584762	61.173648834	109.04698181	Well_6
5393.4148	21.739387512	2.4500529766	0.152853623	61.746337891	109.69072723	Well_6
5393.6148	22.554040909	2.4518504143	0.1684193462	62.221511841	110.2509613	Well_6
5393.8148	24.866989136	2.4548254013	0.167839855	62.610904694	110.63127136	Well_6
5394.0148	26.979476929	2.4539446831	0.1560315192	62.799674988	110.9828186	Well_6
5394.2148	26.38328743	2.448225975	0.1468623728	62.699485779	111.51386261	Well_6
5394.4148	24.657634735	2.4430477619	0.1456962079	62.481967926	112.38460541	Well_6
5394.6148	24.91576004	2.4386279583	0.1607607156	62.516311646	113.39542389	Well_6
5394.8148	26.346330643	2.4327740669	0.1739804596	63.090682983	114.37690735	Well_6
5395.0148	26.263555527	2.4229638577	0.1772983521	64.087402344	115.3261795	Well_6
5395.2148	25.751564026	2.4110183716	0.176322192	64.84601593	116.15772247	Well_6
5395.4148	26.184764862	2.4016022682	0.1763465255	64.948638916	116.4697113	Well_6
5395.6148	28.232542038	2.3997709751	0.1751933992	64.483734131	115.78249359	Well_6
5395.8148	31.477336884	2.4068367481	0.1697562635	64.041976929	114.69721222	Well_6
5396.0148	33.736148834	2.421900034	0.1664911956	63.928100586	114.27457428	Well_6
5396.2148	32.635120392	2.430932045	0.1688292325	64.432876587	115.33133698	Well_6
5396.4148	30.037647247	2.4144890308	0.1734377891	65.95300293	117.82783508	Well_6
5396.6148	28.126398087	2.3742179871	0.1960918903	68.480651855	121.01599121	Well_6
5396.8148	26.001455307	2.3300025463	0.2166061103	70.72428894	123.12652588	Well_6
5397.0148	23.985904694	2.317684412	0.2101572603	70.479934692	122.52524567	Well_6
5397.2148	24.237882614	2.3537158966	0.1863054633	67.269615173	119.3105011	Well_6
5397.4148	26.140771866	2.4219293594	0.1568342894	62.803195953	114.76809692	Well_6
5397.6148	27.18270874	2.4876880646	0.1284174472	59.888271332	110.4905777	Well_6
5397.8148	26.82390213	2.519973278	0.1151402444	59.243133545	107.31085968	Well_6
5398.0148	25.531137466	2.5217802525	0.1169748008	59.794235229	105.48251343	Well_6
5398.2148	23.107496262	2.5258915424	0.1217811108	59.913082123	104.52077484	Well_6
5398.4148	20.717380524	2.5354206562	0.1225024685	59.236045837	103.65877533	Well_6
5398.6148	19.956026077	2.5495831966	0.109876655	58.343528748	102.9153595	Well_6
5398.8148	20.583971024	2.5692982674	0.0958972573	58.058959961	102.74256134	Well_6
5399.0148	21.944343567	2.57280159	0.0983817726	58.398361206	103.27132416	Well_6
5399.2148	23.432598114	2.5537726879	0.1039598361	59.087310791	104.63404846	Well_6
5399.4148	23.654514313	2.5229790211	0.1150280684	59.901073456	106.93336487	Well_6
5399.6148	22.18614006	2.4862244129	0.1421393752	60.798614502	109.64737701	Well_6
5399.8148	20.314329147	2.4568715096	0.1537780911	61.663326263	110.89431763	Well_6
5400.0148	19.416021347	2.4505469799	0.1456301361	61.927890778	110.16091919	Well_6
5400.2148	19.398023605	2.4738976955	0.14127177	60.901687622	107.73310852	Well_6
5400.4148	20.851882935	2.5269753933	0.1326579303	59.015239716	105.06467438	Well_6
5400.6148	22.229465485	2.5758514404	0.1113981977	57.782936096	104.2673111	Well_6
5400.8148	21.627458572	2.5693087578	0.099440001	58.545036316	105.65298462	Well_6
5401.0148	21.377622604	2.5314509869	0.1156009138	60.337490082	107.85580444	Well_6
5401.2148	21.705404282	2.4984834194	0.1384494007	61.477916718	110.08310699	Well_6
5401.4148	20.299755096	2.4848930836	0.1525017619	61.214332581	111.5062561	Well_6
5401.6148	18.055932999	2.4788665771	0.150538668	60.670101166	112.27845764	Well_6
5401.8148	16.069738388	2.4704511166	0.1425829232	60.591861725	112.77186584	Well_6
5402.0148	16.051450729	2.4619669914	0.1427054554	60.86277771	113.4512558	Well_6
5402.2148	17.713479996	2.4644787312	0.1476475	61.049175262	114.20058441	Well_6
5402.4148	19.934328079	2.4653091431	0.1413960457	61.248809814	114.59545135	Well_6
5402.6148	21.863334656	2.4552471638	0.1380394101	61.673374176	114.5638504	Well_6
5402.8148	22.633419037	2.4471344948	0.1500560641	62.223442078	114.44216919	Well_6
5403.0148	23.444730759	2.4388995171	0.1611774713	62.793678284	114.52349854	Well_6
5403.2148	25.312952042	2.4338803291	0.1595095098	63.408260345	114.94706726	Well_6
5403.4148	26.147947311	2.4383318424	0.1613024026	63.923755646	115.77626801	Well_6
5403.6148	26.067796707	2.4418900013	0.1646181047	64.143440247	116.83338928	Well_6
5403.8148	26.555341721	2.4347662926	0.1632499397	64.106269836	117.81494904	Well_6
5404.0148	26.586236954	2.4227557182	0.1625427902	64.016456604	118.42272949	Well_6
5404.2148	25.511480331	2.4181637764	0.1606141627	63.93088913	118.77414703	Well_6
5404.4148	24.509284973	2.417699337	0.1547143757	63.887245178	119.04972839	Well_6
5404.6148	23.942897797	2.4105138779	0.1559737325	64.117805481	119.16394043	Well_6
5404.8148	23.558429718	2.404573679	0.1666905433	64.539527893	118.81796265	Well_6
5405.0148	24.214605331	2.4056527615	0.1738264412	64.707130432	117.84011841	Well_6
5405.2148	25.551355362	2.4199814796	0.1776644886	64.074264526	116.37986755	Well_6
5405.4148	26.256578445	2.44404006	0.1689281166	62.996799469	115.13620758	Well_6
5405.6148	25.682397842	2.464578867	0.1495967507	62.072788239	114.27203369	Well_6
5405.8148	24.031404495	2.4737904072	0.1369687468	61.695804596	113.92951202	Well_6
5406.0148	23.044742584	2.4693112373	0.1457037181	61.640827179	113.97312164	Well_6
5406.2148	23.410936356	2.4540598392	0.1496860683	61.597957611	114.212677	Well_6
5406.4148	24.238716125	2.4427163601	0.1449518949	61.614051819	114.59727478	Well_6
5406.6148	25.218372345	2.4371097088	0.1483656913	61.9466362	115.00185394	Well_6
5406.8148	26.112600327	2.4336974621	0.1618682146	62.505298615	115.27694702	Well_6
5407.0148	26.188495636	2.4399485588	0.1756323278	62.939582825	115.44839478	Well_6
5407.2148	26.065317154	2.4432106018	0.1771641225	63.094039917	115.55960083	Well_6
5407.4148	26.8904953	2.4359464645	0.175436765	63.22303009	115.38703156	Well_6
5407.6148	27.533245087	2.4373364449	0.1809901446	63.294319153	114.82923126	Well_6
5407.8148	27.289430618	2.4597082138	0.1760739386	62.789283752	113.77745819	Well_6
5408.0148	28.159740448	2.4920661449	0.1631107628	61.737678528	112.3192215	Well_6
5408.2148	30.425460815	2.5137484074	0.1450913996	60.728748322	110.61392975	Well_6
5408.4148	32.647285461	2.5092968941	0.1306988448	60.394031525	109.1083374	Well_6
5408.6148	33.565536499	2.5030219555	0.1300643981	60.430019379	107.78414917	Well_6
5408.8148	33.184814453	2.5079646111	0.1250310242	60.29189682	106.19605255	Well_6
5409.0148	33.359004974	2.5232586861	0.1209702343	59.442070007	104.2938385	Well_6
5409.2148	33.886604309	2.5475654602	0.118125312	57.939651489	103.39189911	Well_6
5409.4148	33.823120117	2.5744707584	0.1120279506	56.760719299	104.56427765	Well_6
5409.6148	34.040153503	2.5801339149	0.1021350771	57.449935913	107.36330414	Well_6
5409.8148	32.58984375	2.5440552235	0.095289886	59.839332581	109.54012299	Well_6
5410.0148	29.786111832	2.4996705055	0.1079921275	61.61164093	110.0630188	Well_6
5410.2148	27.856393814	2.5042078495	0.1252298504	60.795936584	109.38295746	Well_6
5410.4148	28.463134766	2.5611116886	0.1220581084	58.139446259	108.71003723	Well_6
5410.6148	30.300451279	2.5959675312	0.1045379862	56.50561142	109.06759644	Well_6
5410.8148	30.972244263	2.5652596951	0.0856792107	57.560863495	111.30953979	Well_6
5411.0148	31.554149628	2.4849455357	0.0874515623	61.061977386	115.45543671	Well_6
5411.2148	32.356666565	2.4092628956	0.1228524297	64.734436035	120.21631622	Well_6
5411.4148	32.952594757	2.365393877	0.1628746092	67.285049438	124.01412964	Well_6
5411.6148	33.915287018	2.3579022884	0.1844532639	68.110038757	124.94573212	Well_6
5411.8148	34.23267746	2.3749268055	0.1879575253	67.477584839	123.28108978	Well_6
5412.0148	33.1288414	2.4256742001	0.1844448149	65.428588867	119.56684875	Well_6
5412.2148	33.652603149	2.4991006851	0.1572484523	62.667842865	115.32323456	Well_6
5412.4148	37.551780701	2.5403797626	0.1157460511	60.735599518	111.75276947	Well_6
5412.6148	41.92874527	2.5429503918	0.0961577445	60.128162384	109.27010345	Well_6
5412.8148	44.122440338	2.5390882492	0.0993979871	59.986919403	108.03817749	Well_6
5413.0148	42.438083649	2.5445187092	0.1059125438	59.346755981	107.46211243	Well_6
5413.2148	38.248477936	2.5532531738	0.1129435822	58.493980408	106.84220886	Well_6
5413.4148	34.709774017	2.5618069172	0.112728484	57.89748764	105.68326569	Well_6
5413.6148	33.339138031	2.5534265041	0.106350787	57.392208099	104.01517487	Well_6
5413.8148	32.522960663	2.5435740948	0.1032290012	56.712032318	102.23219299	Well_6
5414.0148	32.393718719	2.5654597282	0.0899057463	56.236423492	100.62319946	Well_6
5414.2148	34.208652496	2.5937566757	0.0737790242	56.410366058	100.236763	Well_6
5414.4148	38.032932281	2.5892291069	0.0736802667	56.985759735	101.60631561	Well_6
5414.6148	43.666652679	2.5721189976	0.0746289864	57.916599274	104.36746979	Well_6
5414.8148	47.197055817	2.5547728539	0.0706522688	59.387340546	107.23745728	Well_6
5415.0148	47.548625946	2.5290281773	0.0778047144	60.881637573	109.06653595	Well_6
5415.2148	47.280109406	2.5063457489	0.1062546149	61.385478973	109.54476166	Well_6
5415.4148	45.477180481	2.5042476654	0.1248866841	60.245716095	108.74160004	Well_6
5415.6148	41.477458954	2.5206661224	0.1235177964	58.606723785	107.2880249	Well_6
5415.8148	40.050777435	2.5463929176	0.1075367481	57.607521057	105.4618988	Well_6
5416.0148	41.465484619	2.5708215237	0.0946346223	57.489822388	103.66907501	Well_6
5416.2148	41.805633545	2.5873055458	0.088213779	57.659042358	102.55017853	Well_6
5416.4148	40.597000122	2.5999937057	0.0663412511	57.92477417	102.21582794	Well_6
5416.6148	38.405597687	2.6070101261	0.0625962168	58.527145386	102.85935211	Well_6
5416.8148	38.194248199	2.6072511673	0.0585563891	59.553901672	104.92790222	Well_6
5417.0148	40.644462585	2.5977599621	0.0603968166	61.207553864	107.80699921	Well_6
5417.2148	42.991897583	2.5734512806	0.0608938858	63.384670258	110.49706268	Well_6
5417.4148	43.660289764	2.5513150692	0.0653216541	65.418930054	112.15187836	Well_6
5417.6148	43.29209137	2.5412590504	0.080978401	66.876747131	112.90341949	Well_6
5417.8148	43.765914917	2.5339047909	0.0915816203	67.79826355	112.98619843	Well_6
5418.0148	49.667003632	2.5199916363	0.0750381649	67.721847534	112.24832153	Well_6
5418.2148	53.258491516	2.5227408409	0.0611393377	65.898414612	110.99738312	Well_6
5418.4148	50.058414459	2.5486664772	0.0625850484	63.001358032	109.71221161	Well_6
5418.6148	47.836380005	2.5653026104	0.0707226098	61.17552948	108.83831787	Well_6
5418.8148	51.301708221	2.565759182	0.0761726722	61.534786224	108.70585632	Well_6
5419.0148	53.952278137	2.5550451279	0.0751919299	63.085334778	109.2832489	Well_6
5419.2148	49.196117401	2.5397584438	0.0695195347	64.137260437	110.04166412	Well_6
5419.4148	43.442260742	2.5437574387	0.0551771261	63.972530365	110.3391037	Well_6
5419.6148	39.398696899	2.5667378902	0.0420863181	63.151927948	110.14719391	Well_6
5419.8148	35.324398041	2.5676567554	0.0411058255	62.570476532	109.7073822	Well_6
5420.0148	34.610580444	2.5291707516	0.0633539483	62.573047638	109.2273407	Well_6
5420.2148	36.502975464	2.5015046597	0.0922577605	62.682750702	108.62752533	Well_6
5420.4148	36.875400543	2.5085668564	0.1114176363	62.512107849	107.62644958	Well_6
5420.6148	35.743652344	2.5365748405	0.1247970462	61.623413086	106.3611145	Well_6
5420.8148	36.149459839	2.5610704422	0.1158899516	60.090209961	105.37924957	Well_6
5421.0148	35.992393494	2.5793259144	0.106739372	58.615570068	104.73622894	Well_6
5421.2148	34.525463104	2.5798165798	0.096844323	58.419342041	104.59607697	Well_6
5421.4148	33.273239136	2.5648570061	0.0896691456	59.056251526	104.74596405	Well_6
5421.6148	31.586242676	2.5563490391	0.1062767655	59.317901611	104.86292267	Well_6
5421.8148	31.219911575	2.5630118847	0.1118116602	58.768100739	104.61695862	Well_6
5422.0148	33.642559052	2.5684974194	0.1009253338	58.346107483	104.05558777	Well_6
5422.2148	35.837360382	2.571744442	0.0890944749	58.450843811	103.59539795	Well_6
5422.4148	34.505867004	2.576944828	0.0779993311	58.673480988	103.60569	Well_6
5422.6148	31.596179962	2.5752136707	0.082868509	58.834697723	104.09979248	Well_6
5422.8148	31.527547836	2.5703449249	0.089202255	59.305908203	104.74541473	Well_6
5423.0148	35.232593536	2.5689826012	0.0849875659	60.071399689	105.31175995	Well_6
5423.2148	37.90820694	2.5693185329	0.0757495388	60.496734619	105.61994934	Well_6
5423.4148	38.307579041	2.5726606846	0.0769690871	60.465843201	105.81426239	Well_6
5423.6148	38.595546722	2.5765316486	0.0763613284	60.404224396	106.23095703	Well_6
5423.8148	39.439098358	2.570374012	0.0749268681	60.792953491	107.04003906	Well_6
5424.0148	40.630588531	2.5584840775	0.0823119879	61.465950012	107.91346741	Well_6
5424.2148	40.113513947	2.5556960106	0.0760096014	62.167747498	108.88787842	Well_6
5424.4148	35.650547028	2.5554530621	0.0670488998	62.912902832	109.72144318	Well_6
5424.6148	31.680141449	2.5434250832	0.0679444671	63.715808868	110.13277435	Well_6
5424.8148	32.724685669	2.5295827389	0.0656646863	64.195610046	110.08165741	Well_6
5425.0148	37.197662354	2.5295548439	0.0595755801	63.688770294	109.64676666	Well_6
5425.2148	39.539569855	2.5352580547	0.0666472688	62.403121948	108.74584198	Well_6
5425.4148	38.938747406	2.5357487202	0.0863556787	61.158325195	107.37906647	Well_6
5425.6148	41.095985413	2.5413372517	0.1040744111	60.411956787	105.87567902	Well_6
5425.8148	46.211395264	2.5592112541	0.1028098911	59.897377014	104.57176971	Well_6
5426.0148	47.730617523	2.5745677948	0.0869501233	59.234107971	103.40196991	Well_6
5426.2148	42.261001587	2.5735623837	0.077768378	58.352771759	102.19036865	Well_6
5426.4148	36.274768829	2.5686907768	0.0764987543	57.386615753	101.0355072	Well_6
5426.6148	35.565525055	2.5792708397	0.0685802177	56.532218933	100.18760681	Well_6
5426.8148	38.299484253	2.5987238884	0.0559263527	56.014698029	99.784553528	Well_6
5427.0148	40.812366486	2.6029667854	0.0502939969	56.041000366	99.932250977	Well_6
5427.2148	40.15952301	2.5968654156	0.0486103706	56.62405777	100.77404785	Well_6
5427.4148	39.272377014	2.5946252346	0.0498224571	58.002826691	102.4584198	Well_6
5427.6148	40.477867126	2.5867285728	0.0566290505	60.249202728	104.80500793	Well_6
5427.8148	42.188961029	2.5616819859	0.0541406386	62.367530823	106.97468567	Well_6
5428.0148	44.623947144	2.5383956432	0.0454755239	63.355644226	108.5328598	Well_6
5428.2148	44.342594147	2.5379478931	0.056868989	63.15486908	109.72200012	Well_6
5428.4148	42.364368439	2.5451788902	0.0730493218	63.05745697	111.03951263	Well_6
5428.6148	42.492786407	2.5463511944	0.0724703297	63.514270782	112.43492126	Well_6
5428.8148	42.84337616	2.5407493114	0.0567673817	64.066581726	113.49990845	Well_6
5429.0148	40.05047226	2.5332858562	0.0481910408	64.553443909	114.2208252	Well_6
5429.2148	37.003417969	2.5175492764	0.0566328317	65.299324036	114.86117554	Well_6
5429.4148	35.436588287	2.4898724556	0.0815400779	65.876060486	115.33850098	Well_6
