MD	GR	DTCO	PHIE	RHOB	DTS	WELL
5398.794	34.736618042	70.345115662	0.1636171788	2.4396109581	124.94450378	Well_9
5398.994	36.059139252	70.253929138	0.1677943021	2.4406201839	125.51200104	Well_9
5399.194	32.101203918	69.726066589	0.1637591869	2.4357824326	125.62799835	Well_9
5399.394	29.861370087	68.697814941	0.152904138	2.4202251434	125.32510376	Well_9
5399.594	34.344837189	67.668525696	0.1459918618	2.4380507469	124.28150177	Well_9
5399.794	43.239063263	67.143943787	0.1387161911	2.4827671051	123.46959686	Well_9
5399.994	46.391628265	65.968284607	0.1289283335	2.501064539	121.14070129	Well_9
5400.194	40.984687805	66.204589844	0.1204172075	2.49635005	119.4618988	Well_9
5400.394	38.144989014	67.306167603	0.1198548749	2.494184494	118.59819794	Well_9
5400.594	39.891475677	67.275856018	0.1183475479	2.4849803448	117.6710968	Well_9
5400.794	42.671298981	65.972846985	0.1075987965	2.4919278622	116.873703	Well_9
5400.994	50.091831207	64.430244446	0.0937713161	2.5229582787	115.3934021	Well_9
5401.194	58.676055908	63.722522736	0.0798141062	2.5378518105	113.67549896	Well_9
5401.394	61.349529266	63.292320251	0.0736871585	2.537211895	112.51200104	Well_9
5401.594	60.865871429	64.136604309	0.079470031	2.5324492455	112.32779694	Well_9
5401.794	55.826305389	65.056816101	0.0894263536	2.527235508	113.09400177	Well_9
5401.994	46.359527588	65.733078003	0.0963459089	2.5101795197	114.90809631	Well_9
5402.194	42.449146271	67.011405945	0.1061713323	2.4756677151	116.62519836	Well_9
5402.394	42.309120178	69.005775452	0.1118898839	2.4580550194	119.68900299	Well_9
5402.594	43.624919891	70.323707581	0.1072293073	2.4537992477	123.37229919	Well_9
5402.794	44.525634766	70.728019714	0.1022895426	2.4716837406	125.25009918	Well_9
5402.994	44.825031281	69.968467712	0.1032274067	2.498509407	126.05860138	Well_9
5403.194	50.804416656	69.252243042	0.1119942367	2.4992563725	125.65270233	Well_9
5403.394	46.815177917	69.017776489	0.1268505007	2.4665107727	125.87709808	Well_9
5403.594	38.793922424	69.942817688	0.1398160607	2.4256896973	126.50659943	Well_9
5403.794	36.594944	71.666160583	0.1510935277	2.4049685001	127.43340302	Well_9
5403.994	33.948123932	71.755256653	0.1566108465	2.407460928	127.83969879	Well_9
5404.194	31.773963928	69.926780701	0.1483003497	2.4083402157	127.27799988	Well_9
5404.394	33.748336792	68.14365387	0.1313081682	2.4329457283	125.36299896	Well_9
5404.594	46.80532074	66.152923584	0.117234543	2.4832324982	121.99859619	Well_9
5404.794	60.460399628	65.31137085	0.1142130867	2.508456707	118.60820007	Well_9
5404.994	63.999248505	66.204582214	0.1141719818	2.5135958195	116.57769775	Well_9
5405.194	58.253570557	68.463043213	0.1124454439	2.5167820454	116.66840363	Well_9
5405.394	48.672504425	69.40335083	0.1183403209	2.4922535419	118.1964035	Well_9
5405.594	41.848800659	69.922363281	0.1268109381	2.442122221	120.80670166	Well_9
5405.794	44.741630554	70.329978943	0.1290590316	2.4412684441	122.28430176	Well_9
5405.994	46.770172119	70.370613098	0.1287695467	2.4642031193	123.88639832	Well_9
5406.194	44.489120483	69.804267883	0.1264554411	2.456404686	124.65039825	Well_9
5406.394	42.138217926	69.878662109	0.12166363	2.4480030537	125.08719635	Well_9
5406.594	45.429664612	72.074157715	0.1136213839	2.4411497116	125.67040253	Well_9
5406.794	58.866970062	72.68106842	0.1018957198	2.4416997433	125.95240021	Well_9
5406.994	70.782752991	72.275535583	0.094205752	2.4867236614	126.0490036	Well_9
5407.194	64.731262207	72.003944397	0.1000910476	2.5081765652	125.59130096	Well_9
5407.394	52.743774414	71.100143433	0.1100625545	2.4645302296	125.90249634	Well_9
5407.594	47.989879608	70.764427185	0.1191005707	2.4367265701	126.96849823	Well_9
5407.794	42.107189178	73.367370605	0.1302901953	2.4549629688	128.00610352	Well_9
5407.994	31.010812759	75.770782471	0.1455526501	2.4304485321	130.10229492	Well_9
5408.194	27.302379608	76.103668213	0.1625315994	2.3610782623	132.770401	Well_9
5408.394	30.153423309	75.773155212	0.1729227155	2.3533141613	134.1322937	Well_9
5408.594	31.602235794	75.278526306	0.1759518385	2.3719513416	135.5802002	Well_9
5408.794	28.235584259	74.499664307	0.1739986986	2.3849618435	135.99719238	Well_9
5408.994	29.848888397	73.038063049	0.1649340689	2.3932454586	135.38549805	Well_9
5409.194	39.087791443	71.906234741	0.149703607	2.4232866764	132.56680298	Well_9
5409.394	45.323150635	71.070800781	0.1379477978	2.4579060078	129.01829529	Well_9
5409.594	47.622257233	70.102149963	0.1328617185	2.4647684097	126.69450378	Well_9
5409.794	44.197372437	70.433372498	0.1299838871	2.4512355328	125.23930359	Well_9
5409.994	41.088394165	71.609436035	0.1228022948	2.4352962971	124.6108017	Well_9
5410.194	47.75818634	72.94909668	0.1148970723	2.4215819836	125.39479828	Well_9
5410.394	59.569892883	73.528556824	0.118172586	2.429122448	126.05319977	Well_9
5410.594	57.269927979	73.370269775	0.1331670582	2.4397685528	127.01889801	Well_9
5410.794	43.473255157	72.32093811	0.1510362029	2.4136252403	127.93560028	Well_9
5410.994	33.99243927	71.19960022	0.160921067	2.4011046886	127.87210083	Well_9
5411.194	33.998836517	70.450485229	0.1592083871	2.4176523685	127.67569733	Well_9
5411.394	35.182449341	70.331596375	0.149293974	2.4217779636	126.3463974	Well_9
5411.594	43.375873566	69.832466125	0.1375505626	2.4246592522	124.75839996	Well_9
5411.794	52.358222961	69.288482666	0.1299612522	2.4681038857	123.39109802	Well_9
5411.994	49.356300354	68.914451599	0.1257112622	2.4849259853	122.03309631	Well_9
5412.194	46.688110352	67.572463989	0.127189666	2.4850931168	120.69450378	Well_9
5412.394	49.202400208	67.49256897	0.1296510994	2.4861695766	119.25769806	Well_9
5412.594	50.608348846	67.445495605	0.1273761839	2.4799227715	119.26200104	Well_9
5412.794	49.090744019	68.317474365	0.1215322018	2.4761075974	120.40319824	Well_9
5412.994	51.824367523	72.366600037	0.115678668	2.4558334351	122.84999847	Well_9
5413.194	60.243675232	75.301261902	0.1113786101	2.3802528381	127.63970184	Well_9
5413.394	64.658828735	76.692108154	0.1145495176	2.3610899448	132.0	Well_9
5413.594	55.255558014	76.160339355	0.1310022622	2.4228146076	135.50740051	Well_9
5413.794	43.701053619	73.581665039	0.1501156986	2.4203550816	137.13270569	Well_9
5413.994	39.729804993	71.79724884	0.1602229923	2.4047293663	136.66000366	Well_9
5414.194	41.581653595	72.721122742	0.1576839387	2.405497551	135.73570251	Well_9
5414.394	45.104572296	73.489143372	0.1491788328	2.4010078907	134.70930481	Well_9
5414.594	49.500907898	73.283256531	0.141891852	2.3859477043	132.69569397	Well_9
5414.794	56.438461304	72.922576904	0.1404298842	2.4148275852	131.13830566	Well_9
5414.994	54.07756424	72.221908569	0.1422504485	2.4352748394	130.16990662	Well_9
5415.194	41.084342957	71.184928894	0.1478371471	2.423740387	128.82650757	Well_9
5415.394	29.834640503	70.989135742	0.1514991671	2.4340775013	127.20230103	Well_9
5415.594	28.448526382	71.479812622	0.1477103233	2.4485785961	125.96559906	Well_9
5415.794	32.303314209	73.003166199	0.1422978044	2.4377563	126.54509735	Well_9
5415.994	44.917125702	74.508323669	0.1377238035	2.4109246731	127.78209686	Well_9
5416.194	68.07598114	74.247314453	0.1345683634	2.4165565968	129.41200256	Well_9
5416.394	69.234962463	73.476799011	0.1302980483	2.4560344219	130.67370605	Well_9
5416.594	50.469234467	71.84778595	0.1317734867	2.4722590446	130.12120056	Well_9
5416.794	39.921459198	69.579147339	0.1365330368	2.452350378	128.55439758	Well_9
5416.994	37.402427673	69.059257507	0.1359873116	2.4427981377	126.5326004	Well_9
5417.194	42.288581848	69.315422058	0.1329365075	2.4548978806	125.00650024	Well_9
5417.394	44.753314972	69.772514343	0.1304012686	2.4549779892	124.41320038	Well_9
5417.594	45.780673981	71.634918213	0.1250822246	2.4360592365	124.45880127	Well_9
5417.794	50.54271698	73.292922974	0.1157246679	2.3974640369	125.64759827	Well_9
5417.994	64.427520752	74.25025177	0.1103210971	2.4021384716	127.93170166	Well_9
5418.194	62.975826263	74.480941772	0.1152136326	2.4497694969	129.63600159	Well_9
5418.394	50.270042419	74.186485291	0.1281684935	2.4524571896	130.63479614	Well_9
5418.594	44.209434509	71.109725952	0.1403605044	2.4203488827	131.15890503	Well_9
5418.794	39.337257385	69.954658508	0.1439031214	2.419727087	130.10670471	Well_9
5418.994	34.552684784	70.377250671	0.1421691924	2.4368190765	129.09519958	Well_9
5419.194	35.96641922	70.200065613	0.1384704113	2.4386866093	127.78730011	Well_9
5419.394	45.165107727	69.871688843	0.1369753331	2.4654254913	126.15720367	Well_9
5419.594	48.129638672	69.641090393	0.1351452768	2.4852931499	125.56169891	Well_9
5419.794	46.839458466	68.877716064	0.1327807307	2.4867763519	123.48419952	Well_9
5419.994	42.81029129	68.002449036	0.1319396794	2.4833862782	122.12950134	Well_9
5420.194	38.55078125	67.332649231	0.1314992607	2.4683101177	121.28849792	Well_9
5420.394	35.615745544	66.442657471	0.1294193566	2.4633772373	120.16529846	Well_9
5420.594	39.170185089	66.337615967	0.127859503	2.4723167419	119.14040375	Well_9
5420.794	48.09885025	66.837394714	0.1326372921	2.4743785858	118.74960327	Well_9
5420.994	54.104522705	67.953079224	0.1432504505	2.4559969902	118.7220993	Well_9
5421.194	51.820075989	68.766052246	0.1479336917	2.4418959618	119.37290192	Well_9
5421.394	44.826004028	68.572555542	0.1407815367	2.4433424473	120.24880219	Well_9
5421.594	41.283191681	68.210945129	0.1315657496	2.4832148552	121.06919861	Well_9
5421.794	42.384021759	69.339332581	0.1208543777	2.5098969936	122.23310089	Well_9
5421.994	48.522193909	72.8253479	0.1075002104	2.4495158195	124.26679993	Well_9
5422.194	70.775627136	76.977157593	0.0946613178	2.3737156391	128.2828064	Well_9
5422.394	93.393096924	79.428733826	0.0883945227	2.3998296261	132.69900513	Well_9
5422.594	83.894622803	78.636856079	0.1013503596	2.4586379528	135.8802948	Well_9
5422.794	67.284217834	75.951660156	0.1285418421	2.4575519562	137.74360657	Well_9
5422.994	57.116344452	71.427276611	0.1545590162	2.432062149	137.15859985	Well_9
5423.194	43.766864777	71.790840149	0.1598398238	2.3987345695	134.95109558	Well_9
5423.394	34.557060242	72.767234802	0.1501336992	2.3757834435	132.92799377	Well_9
5423.594	39.829410553	73.255149841	0.1356515139	2.3933057785	130.67539978	Well_9
5423.794	67.512107849	73.131523132	0.1169897765	2.4353961945	128.6085968	Well_9
5423.994	87.36807251	72.16394043	0.1030140594	2.490478754	126.95690155	Well_9
5424.194	78.215965271	70.662643433	0.1027907655	2.5104250908	125.62840271	Well_9
5424.394	66.358520508	69.508499146	0.1155157238	2.5015442371	124.25679779	Well_9
5424.594	56.566333771	69.660728455	0.1324652731	2.4882590771	123.49269867	Well_9
5424.794	45.519226074	70.208946228	0.1412714571	2.4691410065	123.33380127	Well_9
5424.994	40.996307373	70.410148621	0.1366396248	2.4505319595	123.54779816	Well_9
5425.194	54.434223175	70.838401794	0.1302982122	2.4679141045	123.91470337	Well_9
5425.394	67.01158905	70.791870117	0.1314743161	2.489672184	124.03179932	Well_9
5425.594	62.821842194	70.182891846	0.1371131241	2.4852664471	124.08589935	Well_9
5425.794	57.585849762	69.581886292	0.1318734884	2.4839725494	123.81169891	Well_9
5425.994	62.723583221	69.427085876	0.1154394224	2.4952681065	123.03900146	Well_9
5426.194	84.469245911	69.02431488	0.0956766382	2.5190186501	121.98130035	Well_9
5426.394	101.44683075	68.299636841	0.0815446377	2.5529196262	120.69989777	Well_9
5426.594	83.070167542	67.867507935	0.0778579414	2.5808098316	119.36650085	Well_9
5426.794	67.391448975	67.370628357	0.083786346	2.5707557201	118.21469879	Well_9
5426.994	66.103118896	66.519386292	0.0912979618	2.5361850262	118.16649628	Well_9
5427.194	55.912811279	66.976486206	0.0948485881	2.5216958523	118.59089661	Well_9
5427.394	50.859481812	69.249038696	0.0961784124	2.5008087158	119.39170074	Well_9
5427.594	70.788993835	70.383956909	0.1013932154	2.4769032001	121.11769867	Well_9
5427.794	80.295288086	70.951278687	0.1105315909	2.4830369949	122.73619843	Well_9
5427.994	62.660511017	71.661094666	0.1227713674	2.4742634296	124.68920135	Well_9
5428.194	46.727279663	71.01574707	0.1369311959	2.4615905285	127.06220245	Well_9
5428.394	40.826061249	71.551879883	0.1417791247	2.4457061291	128.77709961	Well_9
5428.594	45.723190308	73.027862549	0.139316231	2.4137334824	129.99339294	Well_9
5428.794	59.415283203	73.672660828	0.1375747025	2.3879537582	130.95100403	Well_9
5428.994	63.297431946	73.522903442	0.1347322762	2.404946804	131.60380554	Well_9
5429.194	57.543655396	72.585411072	0.1326330304	2.4415650368	132.2427063	Well_9
5429.394	46.353351593	70.998596191	0.1341169775	2.4488773346	132.27879333	Well_9
5429.594	37.569133759	71.384788513	0.1398219317	2.4410164356	131.60899353	Well_9
5429.794	40.306251526	72.585861206	0.1419889033	2.4285640717	130.51950073	Well_9
5429.994	52.855064392	72.96181488	0.1347939819	2.4300496578	129.62919617	Well_9
5430.194	63.088951111	72.405662537	0.1234771386	2.4493243694	128.24079895	Well_9
5430.394	69.817802429	71.401725769	0.1147908792	2.457072258	126.54029846	Well_9
5430.594	74.875289917	69.756607056	0.1110891998	2.4876401424	124.81349945	Well_9
5430.794	71.746398926	68.863960266	0.1160484552	2.5072841644	123.45890045	Well_9
5430.994	58.73928833	68.978294373	0.1248657554	2.4838213921	122.73809814	Well_9
5431.194	50.682182312	69.679771423	0.1306990683	2.456769228	122.58149719	Well_9
5431.394	46.829265594	70.577651978	0.1262203902	2.4499969482	123.24720001	Well_9
5431.594	56.170188904	71.47618103	0.1119485423	2.4820756912	124.39720154	Well_9
5431.794	75.7237854	71.345375061	0.0992033035	2.5070457458	125.02590179	Well_9
5431.994	86.506095886	71.073165894	0.0962124392	2.5171196461	125.51170349	Well_9
5432.194	76.058769226	71.200912476	0.1130614057	2.4895458221	126.0644989	Well_9
5432.394	62.803249359	71.808677673	0.1427150071	2.4408266544	127.39240265	Well_9
5432.594	46.185062408	73.708213806	0.1716858745	2.4066934586	130.78239441	Well_9
5432.794	35.42533493	75.896858215	0.1879402995	2.3723216057	134.06660461	Well_9
5432.994	31.208198547	79.166313171	0.1905124635	2.3127110004	137.88020325	Well_9
5433.194	32.943508148	80.793556213	0.1844117343	2.2938067913	142.49249268	Well_9
5433.394	43.945426941	81.366424561	0.1784290373	2.3438186646	145.90339661	Well_9
5433.594	45.50799942	81.118652344	0.183049649	2.3623330593	148.38130188	Well_9
5433.794	39.126197815	81.934020996	0.2069543302	2.2921898365	149.88110352	Well_9
5433.994	32.322792053	83.502586365	0.2271858156	2.182757616	150.80149841	Well_9
5434.194	31.869235992	83.60634613	0.2208924145	2.1811227798	150.89430237	Well_9
5434.394	46.430461884	81.990127563	0.1982918978	2.2744755745	150.59989929	Well_9
5434.594	52.768417358	80.050170898	0.1766717136	2.3567512035	149.42120361	Well_9
5434.794	38.516319275	77.164909363	0.173797071	2.3524677753	147.813797	Well_9
5434.994	27.155897141	75.933425903	0.1726118326	2.3072354794	145.73730469	Well_9
5435.194	25.780139923	76.707336426	0.1566020548	2.2867026329	143.70089722	Well_9
5435.394	26.533506393	76.873260498	0.1360595375	2.3483457565	143.20300293	Well_9
5435.594	24.29630661	75.400382996	0.1236062646	2.425514698	142.74980164	Well_9
5435.794	25.058549881	74.364852905	0.1205500811	2.4274418354	141.78419495	Well_9
5435.994	29.209226608	75.656509399	0.1242416874	2.3991196156	141.58900452	Well_9
5436.194	31.478675842	77.495048523	0.1295282841	2.3976643085	141.92900085	Well_9
5436.394	34.836715698	78.863899231	0.1399922222	2.3886322975	142.51980591	Well_9
5436.594	40.873733521	79.146202087	0.1554202437	2.3743960857	142.55900574	Well_9
5436.794	45.944984436	77.920921326	0.1705881059	2.3640875816	140.97149658	Well_9
5436.994	49.296466827	76.436592102	0.1812241375	2.3528907299	139.91859436	Well_9
5437.194	49.844589233	75.871795654	0.1828547716	2.3424715996	139.29020691	Well_9
5437.394	56.99401474	75.759178162	0.1771884412	2.3464252949	138.03729248	Well_9
5437.594	63.072208405	75.112220764	0.1675957441	2.3717393875	136.98989868	Well_9
5437.794	58.155017853	73.647773743	0.1598376036	2.3937764168	136.4803009	Well_9
5437.994	53.11372757	73.772232056	0.1586893499	2.4105520248	135.58450317	Well_9
5438.194	47.869598389	74.133453369	0.157629326	2.4046726227	134.126297	Well_9
5438.394	40.314300537	74.720596313	0.1567090005	2.3903999329	134.28630066	Well_9
5438.594	40.132068634	75.660705566	0.1605655551	2.3854517937	135.50669861	Well_9
5438.794	49.046882629	76.610641479	0.1618853211	2.3734900951	136.47349548	Well_9
5438.994	54.144241333	76.943756104	0.1526940465	2.3795952797	137.01179504	Well_9
5439.194	52.410015106	77.435935974	0.1377013922	2.3921003342	137.08180237	Well_9
5439.394	49.9544487	80.036895752	0.1261158139	2.3832433224	137.26719666	Well_9
5439.594	49.35515213	82.953781128	0.1167149544	2.3320503235	139.18519592	Well_9
5439.794	49.749973297	84.126037598	0.1106252447	2.2629852295	143.1309967	Well_9
5439.994	51.001754761	83.095626831	0.1115292907	2.2909691334	146.18769836	Well_9
5440.194	49.646007538	81.113594055	0.1173255369	2.3810858727	147.69090271	Well_9
5440.394	47.795593262	78.144142151	0.1183560193	2.4152972698	146.938797	Well_9
5440.594	48.498088837	75.760375977	0.1104908884	2.3906130791	143.95539856	Well_9
5440.794	50.37141037	77.49004364	0.0994104594	2.376914978	141.38769531	Well_9
5440.994	54.725925446	79.109443665	0.0932850316	2.3645756245	140.69650269	Well_9
5441.194	57.462036133	82.467155457	0.0948202088	2.3426408768	140.96659851	Well_9
5441.394	53.004112244	84.957550049	0.092367962	2.2940104008	143.04849243	Well_9
5441.594	44.252353668	86.048561096	0.0864933133	2.2855849266	146.95350647	Well_9
5441.794	34.208702087	87.172096252	0.0807958245	2.3888611794	149.7052002	Well_9
5441.994	31.310560226	88.241462708	0.0816583708	2.3611433506	153.61590576	Well_9
5442.194	37.486198425	88.325370789	0.0863541588	2.2717878819	156.28120422	Well_9
5442.394	37.647068024	91.059883118	0.0794800296	2.2642977238	160.60490417	Well_9
5442.594	34.001094818	94.371459961	0.0684045553	2.244396925	165.66220093	Well_9
5442.794	38.165546417	95.331497192	0.0647771806	2.2296628952	169.26890564	Well_9
5442.994	41.607486725	96.337936401	0.0728913546	2.2627768517	174.07829285	Well_9
5443.194	40.944011688	96.465377808	0.0863632783	2.2822141647	177.35420227	Well_9
5443.394	38.472000122	95.604263306	0.0860661715	2.2656064034	178.81990051	Well_9
5443.594	39.219646454	98.054931641	0.0767173991	2.2394142151	180.35510254	Well_9
5443.794	46.126903534	100.1558075	0.0746457428	2.2044219971	182.04029846	Well_9
