MD	PHIE	GR	DTCO	RHOB	PHI_ALT	DTS	WELL
2617.4955							Well_2
2617.6955							Well_2
2617.8955							Well_2
2618.0955							Well_2
2618.2955							Well_2
2618.4955							Well_2
2618.6955							Well_2
2618.8955							Well_2
2619.0955							Well_2
2619.2955							Well_2
2619.4955							Well_2
2619.6955							Well_2
2619.8955							Well_2
2620.0955							Well_2
2620.2955							Well_2
2620.4955							Well_2
2620.6955							Well_2
2620.8955							Well_2
2621.0955							Well_2
2621.2955							Well_2
2621.4955							Well_2
2621.6955							Well_2
2621.8955							Well_2
2622.0955							Well_2
2622.2955							Well_2
2622.4955							Well_2
2622.6955							Well_2
2622.8955							Well_2
2623.0955							Well_2
2623.2955							Well_2
2623.4955							Well_2
2623.6955							Well_2
2623.8955							Well_2
2624.0955							Well_2
2624.2955							Well_2
2624.4955							Well_2
2624.6955							Well_2
2624.8955							Well_2
2625.0955							Well_2
2625.2955							Well_2
2625.4955							Well_2
2625.6955							Well_2
2625.8955							Well_2
2626.0955							Well_2
2626.2955							Well_2
2626.4955							Well_2
2626.6955							Well_2
2626.8955							Well_2
2627.0955							Well_2
2627.2955							Well_2
2627.4955							Well_2
2627.6955							Well_2
2627.8955							Well_2
2628.0955							Well_2
2628.2955							Well_2
2628.4955							Well_2
2628.6955							Well_2
2628.8955							Well_2
2629.0955							Well_2
2629.2955							Well_2
2629.4955							Well_2
2629.6955							Well_2
2629.8955							Well_2
2630.0955							Well_2
2630.2955							Well_2
2630.4955							Well_2
2630.6955							Well_2
2630.8955							Well_2
2631.0955							Well_2
2631.2955							Well_2
2631.4955							Well_2
2631.6955							Well_2
2631.8955							Well_2
2632.0955							Well_2
2632.2955							Well_2
2632.4955							Well_2
2632.6955							Well_2
2632.8955							Well_2
2633.0955							Well_2
2633.2955							Well_2
2633.4955							Well_2
2633.6955							Well_2
2633.8955							Well_2
2634.0955							Well_2
2634.2955							Well_2
2634.4955							Well_2
2634.6955							Well_2
2634.8955							Well_2
2635.0955							Well_2
2635.2955							Well_2
2635.4955							Well_2
2635.6955							Well_2
2635.8955							Well_2
2636.0955							Well_2
2636.2955							Well_2
2636.4955							Well_2
2636.6955							Well_2
2636.8955							Well_2
2637.0955							Well_2
2637.2955							Well_2
2637.4955							Well_2
2637.6955							Well_2
2637.8955							Well_2
2638.0955							Well_2
2638.2955							Well_2
2638.4955							Well_2
2638.6955							Well_2
2638.8955							Well_2
2639.0955							Well_2
2639.2955							Well_2
2639.4955							Well_2
2639.6955							Well_2
2639.8955							Well_2
2640.0955							Well_2
2640.2955							Well_2
2640.4955							Well_2
2640.6955							Well_2
2640.8955							Well_2
2641.0955							Well_2
2641.2955							Well_2
2641.4955							Well_2
2641.6955							Well_2
2641.8955							Well_2
2642.0955							Well_2
2642.2955							Well_2
2642.4955							Well_2
2642.6955							Well_2
2642.8955							Well_2
2643.0955							Well_2
2643.2955							Well_2
2643.4955							Well_2
2643.6955							Well_2
2643.8955							Well_2
2644.0955							Well_2
2644.2955							Well_2
2644.4955							Well_2
2644.6955							Well_2
2644.8955							Well_2
2645.0955							Well_2
2645.2955							Well_2
2645.4955							Well_2
2645.6955							Well_2
2645.8955							Well_2
2646.0955							Well_2
2646.2955							Well_2
2646.4955							Well_2
2646.6955							Well_2
2646.8955							Well_2
2647.0955							Well_2
2647.2955							Well_2
2647.4955							Well_2
2647.6955							Well_2
2647.8955							Well_2
2648.0955							Well_2
2648.2955							Well_2
2648.4955							Well_2
2648.6955							Well_2
2648.8955							Well_2
2649.0955							Well_2
2649.2955							Well_2
2649.4955							Well_2
2649.6955							Well_2
2649.8955							Well_2
2650.0955							Well_2
2650.2955							Well_2
2650.4955							Well_2
2650.6955							Well_2
2650.8955							Well_2
2651.0955							Well_2
2651.2955							Well_2
2651.4955							Well_2
2651.6955							Well_2
2651.8955							Well_2
2652.0955							Well_2
2652.2955							Well_2
2652.4955							Well_2
2652.6955							Well_2
2652.8955							Well_2
2653.0955							Well_2
2653.2955							Well_2
2653.4955							Well_2
2653.6955							Well_2
2653.8955							Well_2
2654.0955							Well_2
2654.2955							Well_2
2654.4955							Well_2
2654.6955							Well_2
2654.8955							Well_2
2655.0955							Well_2
2655.2955							Well_2
2655.4955							Well_2
2655.6955							Well_2
2655.8955							Well_2
2656.0955							Well_2
2656.2955							Well_2
2656.4955							Well_2
2656.6955							Well_2
2656.8955							Well_2
2657.0955							Well_2
2657.2955							Well_2
2657.4955							Well_2
2657.6955							Well_2
2657.8955							Well_2
2658.0955							Well_2
2658.2955							Well_2
2658.4955							Well_2
2658.6955							Well_2
2658.8955							Well_2
2659.0955							Well_2
2659.2955							Well_2
2659.4955							Well_2
2659.6955							Well_2
2659.8955							Well_2
2660.0955							Well_2
2660.2955							Well_2
2660.4955							Well_2
2660.6955							Well_2
2660.8955							Well_2
2661.0955							Well_2
2661.2955							Well_2
2661.4955							Well_2
2661.6955							Well_2
2661.8955							Well_2
2662.0955							Well_2
2662.2955							Well_2
2662.4955							Well_2
2662.6955							Well_2
2662.8955							Well_2
2663.0955							Well_2
2663.2955							Well_2
2663.4955							Well_2
2663.6955							Well_2
2663.8955							Well_2
2664.0955							Well_2
2664.2955							Well_2
2664.4955							Well_2
2664.6955							Well_2
2664.8955							Well_2
2665.0955							Well_2
2665.2955							Well_2
2665.4955							Well_2
2665.6955							Well_2
2665.8955							Well_2
2666.0955							Well_2
2666.2955							Well_2
2666.4955							Well_2
2666.6955							Well_2
2666.8955							Well_2
2667.0955							Well_2
2667.2955							Well_2
2667.4955							Well_2
2667.6955							Well_2
2667.8955							Well_2
2668.0955							Well_2
2668.2955							Well_2
2668.4955							Well_2
2668.6955							Well_2
2668.8955							Well_2
2669.0955							Well_2
2669.2955							Well_2
2669.4955							Well_2
2669.6955							Well_2
2669.8955							Well_2
2670.0955							Well_2
2670.2955							Well_2
2670.4955							Well_2
2670.6955							Well_2
2670.8955							Well_2
2671.0955							Well_2
2671.2955							Well_2
2671.4955							Well_2
2671.6955							Well_2
2671.8955							Well_2
2672.0955							Well_2
2672.2955							Well_2
2672.4955							Well_2
2672.6955							Well_2
2672.8955							Well_2
2673.0955							Well_2
2673.2955							Well_2
2673.4955							Well_2
2673.6955							Well_2
2673.8955							Well_2
2674.0955							Well_2
2674.2955							Well_2
2674.4955							Well_2
2674.6955							Well_2
2674.8955							Well_2
2675.0955							Well_2
2675.2955							Well_2
2675.4955							Well_2
2675.6955							Well_2
2675.8955							Well_2
2676.0955							Well_2
2676.2955							Well_2
2676.4955							Well_2
2676.6955							Well_2
2676.8955							Well_2
2677.0955							Well_2
2677.2955							Well_2
2677.4955							Well_2
2677.6955							Well_2
2677.8955							Well_2
2678.0955							Well_2
2678.2955							Well_2
2678.4955							Well_2
2678.6955							Well_2
2678.8955							Well_2
2679.0955							Well_2
2679.2955							Well_2
2679.4955							Well_2
2679.6955							Well_2
2679.8955							Well_2
2680.0955							Well_2
2680.2955							Well_2
2680.4955							Well_2
2680.6955							Well_2
2680.8955							Well_2
2681.0955							Well_2
2681.2955							Well_2
2681.4955							Well_2
2681.6955							Well_2
2681.8955							Well_2
2682.0955							Well_2
2682.2955							Well_2
2682.4955							Well_2
2682.6955							Well_2
2682.8955							Well_2
2683.0955							Well_2
2683.2955							Well_2
2683.4955							Well_2
2683.6955							Well_2
2683.8955							Well_2
2684.0955							Well_2
2684.2955							Well_2
2684.4955							Well_2
2684.6955							Well_2
2684.8955							Well_2
2685.0955							Well_2
2685.2955							Well_2
2685.4955							Well_2
2685.6955							Well_2
2685.8955							Well_2
2686.0955							Well_2
2686.2955							Well_2
2686.4955							Well_2
2686.6955							Well_2
2686.8955							Well_2
2687.0955							Well_2
2687.2955							Well_2
2687.4955							Well_2
2687.6955							Well_2
2687.8955							Well_2
2688.0955							Well_2
2688.2955							Well_2
2688.4955							Well_2
2688.6955							Well_2
2688.8955							Well_2
2689.0955							Well_2
2689.2955							Well_2
2689.4955							Well_2
2689.6955							Well_2
2689.8955							Well_2
2690.0955							Well_2
2690.2955							Well_2
2690.4955							Well_2
2690.6955							Well_2
2690.8955							Well_2
2691.0955							Well_2
2691.2955							Well_2
2691.4955							Well_2
2691.6955							Well_2
2691.8955							Well_2
2692.0955							Well_2
2692.2955							Well_2
2692.4955							Well_2
2692.6955							Well_2
2692.8955							Well_2
2693.0955							Well_2
2693.2955							Well_2
2693.4955							Well_2
2693.6955							Well_2
2693.8955							Well_2
2694.0955							Well_2
2694.2955							Well_2
2694.4955							Well_2
2694.6955							Well_2
2694.8955							Well_2
2695.0955							Well_2
2695.2955							Well_2
2695.4955							Well_2
2695.6955							Well_2
2695.8955							Well_2
2696.0955							Well_2
2696.2955							Well_2
2696.4955							Well_2
2696.6955							Well_2
2696.8955							Well_2
2697.0955							Well_2
2697.2955							Well_2
2697.4955							Well_2
2697.6955							Well_2
2697.8955							Well_2
2698.0955							Well_2
2698.2955							Well_2
2698.4955							Well_2
2698.6955							Well_2
2698.8955							Well_2
2699.0955							Well_2
2699.2955							Well_2
2699.4955							Well_2
2699.6955							Well_2
2699.8955							Well_2
2700.0955							Well_2
2700.2955							Well_2
2700.4955							Well_2
2700.6955							Well_2
2700.8955							Well_2
2701.0955							Well_2
2701.2955							Well_2
2701.4955							Well_2
2701.6955							Well_2
2701.8955							Well_2
2702.0955							Well_2
2702.2955							Well_2
2702.4955							Well_2
2702.6955							Well_2
2702.8955							Well_2
2703.0955							Well_2
2703.2955							Well_2
2703.4955							Well_2
2703.6955							Well_2
2703.8955							Well_2
2704.0955							Well_2
2704.2955							Well_2
2704.4955							Well_2
2704.6955							Well_2
2704.8955							Well_2
2705.0955							Well_2
2705.2955							Well_2
2705.4955							Well_2
2705.6955							Well_2
2705.8955							Well_2
2706.0955							Well_2
2706.2955							Well_2
2706.4955							Well_2
2706.6955							Well_2
2706.8955							Well_2
2707.0955							Well_2
2707.2955							Well_2
2707.4955							Well_2
2707.6955							Well_2
2707.8955							Well_2
2708.0955							Well_2
2708.2955							Well_2
2708.4955							Well_2
2708.6955							Well_2
2708.8955							Well_2
2709.0955							Well_2
2709.2955							Well_2
2709.4955							Well_2
2709.6955							Well_2
2709.8955							Well_2
2710.0955							Well_2
2710.2955							Well_2
2710.4955							Well_2
2710.6955							Well_2
2710.8955							Well_2
2711.0955							Well_2
2711.2955							Well_2
2711.4955							Well_2
2711.6955							Well_2
2711.8955							Well_2
2712.0955							Well_2
2712.2955							Well_2
2712.4955							Well_2
2712.6955							Well_2
2712.8955							Well_2
2713.0955							Well_2
2713.2955							Well_2
2713.4955							Well_2
2713.6955							Well_2
2713.8955							Well_2
2714.0955							Well_2
2714.2955							Well_2
2714.4955							Well_2
2714.6955							Well_2
2714.8955							Well_2
2715.0955							Well_2
2715.2955							Well_2
2715.4955							Well_2
2715.6955							Well_2
2715.8955							Well_2
2716.0955							Well_2
2716.2955							Well_2
2716.4955							Well_2
2716.6955							Well_2
2716.8955							Well_2
2717.0955							Well_2
2717.2955							Well_2
2717.4955							Well_2
2717.6955							Well_2
2717.8955							Well_2
2718.0955							Well_2
2718.2955							Well_2
2718.4955							Well_2
2718.6955							Well_2
2718.8955							Well_2
2719.0955							Well_2
2719.2955							Well_2
2719.4955							Well_2
2719.6955							Well_2
2719.8955							Well_2
2720.0955							Well_2
2720.2955							Well_2
2720.4955							Well_2
2720.6955							Well_2
2720.8955							Well_2
2721.0955							Well_2
2721.2955							Well_2
2721.4955							Well_2
2721.6955							Well_2
2721.8955							Well_2
2722.0955							Well_2
2722.2955							Well_2
2722.4955							Well_2
2722.6955							Well_2
2722.8955							Well_2
2723.0955							Well_2
2723.2955							Well_2
2723.4955							Well_2
2723.6955							Well_2
2723.8955							Well_2
2724.0955							Well_2
2724.2955							Well_2
2724.4955							Well_2
2724.6955							Well_2
2724.8955							Well_2
2725.0955							Well_2
2725.2955							Well_2
2725.4955							Well_2
2725.6955							Well_2
2725.8955							Well_2
2726.0955							Well_2
2726.2955							Well_2
2726.4955							Well_2
2726.6955							Well_2
2726.8955							Well_2
2727.0955							Well_2
2727.2955							Well_2
2727.4955							Well_2
2727.6955							Well_2
2727.8955							Well_2
2728.0955							Well_2
2728.2955							Well_2
2728.4955							Well_2
2728.6955							Well_2
2728.8955							Well_2
2729.0955							Well_2
2729.2955							Well_2
2729.4955							Well_2
2729.6955							Well_2
2729.8955							Well_2
2730.0955							Well_2
2730.2955							Well_2
2730.4955							Well_2
2730.6955							Well_2
2730.8955							Well_2
2731.0955							Well_2
2731.2955							Well_2
2731.4955							Well_2
2731.6955							Well_2
2731.8955							Well_2
2732.0955							Well_2
2732.2955							Well_2
2732.4955							Well_2
2732.6955							Well_2
2732.8955							Well_2
2733.0955							Well_2
2733.2955							Well_2
2733.4955							Well_2
2733.6955							Well_2
2733.8955							Well_2
2734.0955							Well_2
2734.2955							Well_2
2734.4955							Well_2
2734.6955							Well_2
2734.8955							Well_2
2735.0955							Well_2
2735.2955							Well_2
2735.4955							Well_2
2735.6955							Well_2
2735.8955							Well_2
2736.0955							Well_2
2736.2955							Well_2
2736.4955							Well_2
2736.6955							Well_2
2736.8955							Well_2
2737.0955							Well_2
2737.2955							Well_2
2737.4955							Well_2
2737.6955							Well_2
2737.8955							Well_2
2738.0955							Well_2
2738.2955							Well_2
2738.4955							Well_2
2738.6955							Well_2
2738.8955							Well_2
2739.0955							Well_2
2739.2955							Well_2
2739.4955							Well_2
2739.6955							Well_2
2739.8955							Well_2
2740.0955							Well_2
2740.2955							Well_2
2740.4955							Well_2
2740.6955							Well_2
2740.8955							Well_2
2741.0955							Well_2
2741.2955							Well_2
2741.4955							Well_2
2741.6955							Well_2
2741.8955							Well_2
2742.0955							Well_2
2742.2955							Well_2
2742.4955							Well_2
2742.6955							Well_2
2742.8955							Well_2
2743.0955							Well_2
2743.2955							Well_2
2743.4955							Well_2
2743.6955							Well_2
2743.8955							Well_2
2744.0955							Well_2
2744.2955							Well_2
2744.4955							Well_2
2744.6955							Well_2
2744.8955							Well_2
2745.0955							Well_2
2745.2955							Well_2
2745.4955							Well_2
2745.6955							Well_2
2745.8955							Well_2
2746.0955							Well_2
2746.2955							Well_2
2746.4955							Well_2
2746.6955							Well_2
2746.8955							Well_2
2747.0955							Well_2
2747.2955							Well_2
2747.4955							Well_2
2747.6955							Well_2
2747.8955							Well_2
2748.0955							Well_2
2748.2955							Well_2
2748.4955							Well_2
2748.6955							Well_2
2748.8955							Well_2
2749.0955							Well_2
2749.2955							Well_2
2749.4955							Well_2
2749.6955							Well_2
2749.8955							Well_2
2750.0955							Well_2
2750.2955							Well_2
2750.4955							Well_2
2750.6955							Well_2
2750.8955							Well_2
2751.0955							Well_2
2751.2955							Well_2
2751.4955							Well_2
2751.6955							Well_2
2751.8955							Well_2
2752.0955							Well_2
2752.2955							Well_2
2752.4955							Well_2
2752.6955							Well_2
2752.8955							Well_2
2753.0955							Well_2
2753.2955							Well_2
2753.4955							Well_2
2753.6955							Well_2
2753.8955							Well_2
2754.0955							Well_2
2754.2955							Well_2
2754.4955							Well_2
2754.6955							Well_2
2754.8955							Well_2
2755.0955							Well_2
2755.2955							Well_2
2755.4955							Well_2
2755.6955							Well_2
2755.8955							Well_2
