MD	PHIE	GR	RHOB	DTCO	PHI_ALT	DTS	WELL
3363.3936						225.23309326	Well_4
3363.5936						235.32679749	Well_4
3363.7936						252.21279907	Well_4
3363.9936						257.32070923	Well_4
3364.1936						256.95388794	Well_4
3364.3936						252.00219727	Well_4
3364.5936						249.1999054	Well_4
3364.7936						247.06959534	Well_4
3364.9936						231.729599	Well_4
3365.1936						214.70889282	Well_4
3365.3936						197.96090698	Well_4
3365.5936						193.92939758	Well_4
3365.7936						192.03410339	Well_4
3365.9936						187.45579529	Well_4
3366.1936						181.36369324	Well_4
3366.3936						175.41529846	Well_4
3366.5936						172.66389465	Well_4
3366.7936						172.94769287	Well_4
3366.9936						174.37590027	Well_4
3367.1936						176.43009949	Well_4
3367.3936						176.24479675	Well_4
3367.5936						177.35629272	Well_4
3367.7936						180.16349792	Well_4
3367.9936						178.54260254	Well_4
3368.1936						176.09609985	Well_4
3368.3936						175.44039917	Well_4
3368.5936						176.49989319	Well_4
3368.7936						176.07550049	Well_4
3368.9936						175.42280579	Well_4
3369.1936						174.59939575	Well_4
3369.3936						176.53619385	Well_4
3369.5936						175.9178009	Well_4
3369.7936						176.00740051	Well_4
3369.9936						177.4683075	Well_4
3370.1936						176.11380005	Well_4
3370.3936						175.38859558	Well_4
3370.5936						175.70899963	Well_4
3370.7936						173.57839966	Well_4
3370.9936						171.93330383	Well_4
3371.1936						175.84080505	Well_4
3371.3936						178.56370544	Well_4
3371.5936						177.28259277	Well_4
3371.7936						176.38079834	Well_4
3371.9936						177.22320557	Well_4
3372.1936						177.73939514	Well_4
3372.3936						176.64559937	Well_4
3372.5936						178.89880371	Well_4
3372.7936						180.52819824	Well_4
3372.9936						179.53450012	Well_4
3373.1936						181.62719727	Well_4
3373.3936						182.938797	Well_4
3373.5936						181.28050232	Well_4
3373.7936						178.4322052	Well_4
3373.9936						170.43840027	Well_4
3374.1936						163.89360046	Well_4
3374.3936						164.24420166	Well_4
3374.5936						165.19929504	Well_4
3374.7936						168.48829651	Well_4
3374.9936						171.87660217	Well_4
3375.1936						172.69540405	Well_4
3375.3936						172.73930359	Well_4
3375.5936						173.02430725	Well_4
3375.7936						174.97410583	Well_4
3375.9936						175.08239746	Well_4
3376.1936						173.21470642	Well_4
3376.3936						171.81550598	Well_4
3376.5936						168.56419373	Well_4
3376.7936						166.63090515	Well_4
3376.9936						163.58709717	Well_4
3377.1936						159.71299744	Well_4
3377.3936						151.94050598	Well_4
3377.5936						152.85279846	Well_4
3377.7936						156.33889771	Well_4
3377.9936						157.49679565	Well_4
3378.1936						158.52430725	Well_4
3378.3936						161.49220276	Well_4
3378.5936						166.45440674	Well_4
3378.7936						170.85769653	Well_4
3378.9936						179.02630615	Well_4
3379.1936						179.44810486	Well_4
3379.3936						170.35580444	Well_4
3379.5936						166.7664032	Well_4
3379.7936						162.92059326	Well_4
3379.9936						160.31880188	Well_4
3380.1936						161.29800415	Well_4
3380.3936						162.78869629	Well_4
3380.5936						165.22380066	Well_4
3380.7936						165.90750122	Well_4
3380.9936						165.56413269	Well_4
3381.1936						166.25689697	Well_4
3381.3936						164.17999268	Well_4
3381.5936						160.73669434	Well_4
3381.7936						156.99420166	Well_4
3381.9936						153.25860596	Well_4
3382.1936						152.44529724	Well_4
3382.3936						152.92770386	Well_4
3382.5936						153.02810669	Well_4
3382.7936						155.26370239	Well_4
3382.9936						155.05540466	Well_4
3383.1936						153.74249268	Well_4
3383.3936						153.1085968	Well_4
3383.5936						152.82510376	Well_4
3383.7936						155.37280273	Well_4
3383.9936						156.7019043	Well_4
3384.1936						157.9138031	Well_4
3384.3936						159.09170532	Well_4
3384.5936						161.73039246	Well_4
3384.7936						162.7460022	Well_4
3384.9936						161.03469849	Well_4
3385.1936						159.63879395	Well_4
3385.3936						158.40170288	Well_4
3385.5936						156.26789856	Well_4
3385.7936						154.93159485	Well_4
3385.9936						152.81520081	Well_4
3386.1936						150.89849854	Well_4
3386.3936						149.02589417	Well_4
3386.5936						146.52020264	Well_4
3386.7936						146.24279785	Well_4
3386.9936						146.52029419	Well_4
3387.1936						148.67900085	Well_4
3387.3936						149.35159302	Well_4
3387.5936						147.8717041	Well_4
3387.7936						150.63180542	Well_4
3387.9936						151.80169678	Well_4
3388.1936						155.44169617	Well_4
3388.3936						159.72929382	Well_4
3388.5936						155.1631012	Well_4
3388.7936						153.55450439	Well_4
3388.9936						159.61659241	Well_4
3389.1936						161.19790649	Well_4
3389.3936						163.94329834	Well_4
3389.5936						164.40499878	Well_4
3389.7936						161.04679871	Well_4
3389.9936						168.50540161	Well_4
3390.1936						171.17570496	Well_4
3390.3936						173.56039429	Well_4
3390.5936						175.85400391	Well_4
3390.7936						179.20750427	Well_4
3390.9936						176.70140076	Well_4
3391.1936						179.32119751	Well_4
3391.3936						184.59140015	Well_4
3391.5936						188.32029724	Well_4
3391.7936						183.82539368	Well_4
3391.9936						180.89039612	Well_4
3392.1936						176.00340271	Well_4
3392.3936						176.585495	Well_4
3392.5936						180.91490173	Well_4
3392.7936						178.53990173	Well_4
3392.9936						178.01930237	Well_4
3393.1936						176.4954071	Well_4
3393.3936						177.76080322	Well_4
3393.5936						175.43409729	Well_4
3393.7936						174.09579468	Well_4
3393.9936						170.3973999	Well_4
3394.1936						167.6210022	Well_4
3394.3936						165.46820068	Well_4
3394.5936						168.73039246	Well_4
3394.7936						175.39379883	Well_4
3394.9936						177.6750946	Well_4
3395.1936						179.0184021	Well_4
3395.3936						180.59159851	Well_4
3395.5936						180.88670349	Well_4
3395.7936						180.12240601	Well_4
3395.9936						179.36889648	Well_4
3396.1936						175.1907959	Well_4
3396.3936						169.03660583	Well_4
3396.5936						164.12080383	Well_4
3396.7936						163.30189514	Well_4
3396.9936						161.45550537	Well_4
3397.1936						159.67739868	Well_4
3397.3936						158.81910706	Well_4
3397.5936						158.97889709	Well_4
3397.7936						156.59429932	Well_4
3397.9936						154.8999939	Well_4
3398.1936						155.63999939	Well_4
3398.3936						157.15570068	Well_4
3398.5936						153.80960083	Well_4
3398.7936						153.0809021	Well_4
3398.9936						153.40600586	Well_4
3399.1936						158.40859985	Well_4
3399.3936						164.51730347	Well_4
3399.5936						168.86500549	Well_4
3399.7936						169.54359436	Well_4
3399.9936						172.11160278	Well_4
3400.1936						171.47329712	Well_4
3400.3936						169.3085022	Well_4
3400.5936						163.01330566	Well_4
3400.7936						159.16430664	Well_4
3400.9936						156.81030273	Well_4
3401.1936						156.45329285	Well_4
3401.3936						159.96279907	Well_4
3401.5936						158.126297	Well_4
3401.7936						156.64849854	Well_4
3401.9936						155.59629822	Well_4
3402.1936						158.59069824	Well_4
3402.3936						162.36619568	Well_4
3402.5936						163.64259338	Well_4
3402.7936						167.17619324	Well_4
3402.9936						171.02110291	Well_4
3403.1936						172.98320007	Well_4
3403.3936						174.43099976	Well_4
3403.5936						174.75030518	Well_4
3403.7936						172.71009827	Well_4
3403.9936						166.73429871	Well_4
3404.1936						165.99580383	Well_4
3404.3936						164.20759583	Well_4
3404.5936						163.58569336	Well_4
3404.7936						162.57640076	Well_4
3404.9936						161.60539246	Well_4
3405.1936						162.50630188	Well_4
3405.3936						163.72970581	Well_4
3405.5936						165.03070068	Well_4
3405.7936						165.21870422	Well_4
3405.9936						165.64050293	Well_4
3406.1936						164.93249512	Well_4
3406.3936						166.25628662	Well_4
3406.5936						165.23210144	Well_4
3406.7936						162.56309509	Well_4
3406.9936						158.60310364	Well_4
3407.1936						156.15910339	Well_4
3407.3936						154.68569946	Well_4
3407.5936						154.05960083	Well_4
3407.7936						154.46969604	Well_4
3407.9936						154.49830627	Well_4
3408.1936						156.65789795	Well_4
3408.3936						159.01319885	Well_4
3408.5936						160.37719727	Well_4
3408.7936						161.25379944	Well_4
3408.9936						162.66610718	Well_4
3409.1936						162.62690735	Well_4
3409.3936						161.11529541	Well_4
3409.5936						160.18591309	Well_4
3409.7936						158.01339722	Well_4
3409.9936						156.43389893	Well_4
3410.1936						156.32640076	Well_4
3410.3936						157.78430176	Well_4
3410.5936						159.07460022	Well_4
3410.7936						159.58529663	Well_4
3410.9936						161.68080139	Well_4
3411.1936						164.0039978	Well_4
3411.3936						165.02789307	Well_4
3411.5936						163.92390442	Well_4
3411.7936						161.93269348	Well_4
3411.9936						159.29350281	Well_4
3412.1936						156.25439453	Well_4
3412.3936						153.06889343	Well_4
3412.5936						150.8421936	Well_4
3412.7936						148.75100708	Well_4
3412.9936						144.74339294	Well_4
3413.1936						143.4499054	Well_4
3413.3936						142.75250244	Well_4
3413.5936						141.47349548	Well_4
3413.7936						144.03689575	Well_4
3413.9936						148.2492981	Well_4
3414.1936						151.52420044	Well_4
3414.3936						155.26669312	Well_4
3414.5936						163.38710022	Well_4
3414.7936						163.05000305	Well_4
3414.9936						163.86839294	Well_4
3415.1936						165.35670471	Well_4
3415.3936						165.01719666	Well_4
3415.5936						165.89070129	Well_4
3415.7936						168.76669312	Well_4
3415.9936						168.96820068	Well_4
3416.1936						168.414505	Well_4
3416.3936						172.12780762	Well_4
3416.5936						173.05830383	Well_4
3416.7936						173.3677063	Well_4
3416.9936						175.61560059	Well_4
3417.1936						176.50790405	Well_4
3417.3936						175.58630371	Well_4
3417.5936						173.49809265	Well_4
3417.7936						171.56410217	Well_4
3417.9936						170.80859375	Well_4
3418.1936						168.61799622	Well_4
3418.3936						160.98930359	Well_4
3418.5936						155.11340332	Well_4
3418.7936						151.79550171	Well_4
3418.9936						146.8809967	Well_4
3419.1936						148.72940063	Well_4
3419.3936						151.80540466	Well_4
3419.5936						153.29730225	Well_4
3419.7936						153.72680664	Well_4
3419.9936						153.914505	Well_4
3420.1936						153.48570251	Well_4
3420.3936						152.90550232	Well_4
3420.5936						153.34519958	Well_4
3420.7936						152.93179321	Well_4
3420.9936						152.08670044	Well_4
3421.1936						151.38749695	Well_4
3421.3936						150.67880249	Well_4
3421.5936						149.82919312	Well_4
3421.7936						149.32569885	Well_4
3421.9936						149.59159851	Well_4
3422.1936						156.74380493	Well_4
3422.3936						160.18269348	Well_4
3422.5936						164.21240234	Well_4
3422.7936						166.7355957	Well_4
3422.9936						166.69039917	Well_4
3423.1936						165.25999451	Well_4
3423.3936						164.33569336	Well_4
3423.5936						156.8269043	Well_4
3423.7936						138.38389587	Well_4
3423.9936						118.88569641	Well_4
3424.1936						114.73179626	Well_4
3424.3936						113.42220306	Well_4
3424.5936						114.34529877	Well_4
3424.7936						117.75330353	Well_4
3424.9936						124.62359619	Well_4
3425.1936						132.83790588	Well_4
3425.3936						139.53300476	Well_4
3425.5936						145.10380554	Well_4
3425.7936						148.28660583	Well_4
3425.9936						177.47279358	Well_4
3426.1936						208.8789978	Well_4
3426.3936						212.90209961	Well_4
3426.5936						214.86399841	Well_4
3426.7936						215.98599243	Well_4
3426.9936						211.07170105	Well_4
3427.1936						197.88920593	Well_4
3427.3936						177.28230286	Well_4
3427.5936						170.17460632	Well_4
3427.7936						166.41340637	Well_4
3427.9936						161.26109314	Well_4
3428.1936						152.29690552	Well_4
3428.3936						143.23750305	Well_4
3428.5936						137.50540161	Well_4
3428.7936						136.3901062	Well_4
3428.9936						135.65010071	Well_4
3429.1936						136.53559875	Well_4
3429.3936						137.55310059	Well_4
3429.5936						141.28219604	Well_4
3429.7936						148.02420044	Well_4
3429.9936						151.52729797	Well_4
3430.1936						152.05479431	Well_4
3430.3936						147.7480011	Well_4
3430.5936						142.67300415	Well_4
3430.7936						134.29660034	Well_4
3430.9936						126.75140381	Well_4
3431.1936						114.35389709	Well_4
3431.3936						106.11260223	Well_4
3431.5936						101.83319855	Well_4
3431.7936						99.016670227	Well_4
3431.9936						97.455299377	Well_4
3432.1936						96.50630188	Well_4
3432.3936						97.164100647	Well_4
3432.5936						96.60610199	Well_4
3432.7936						94.784599304	Well_4
3432.9936						94.189201355	Well_4
3433.1936						93.034103394	Well_4
3433.3936						90.768798828	Well_4
3433.5936						86.00289917	Well_4
3433.7936						87.118103027	Well_4
3433.9936						87.12840271	Well_4
3434.1936						86.770896912	Well_4
3434.3936						87.502296448	Well_4
3434.5936						86.674598694	Well_4
3434.7936						87.313598633	Well_4
3434.9936						87.37752533	Well_4
3435.1936						86.909698486	Well_4
3435.3936						84.153503418	Well_4
3435.5936						83.979598999	Well_4
3435.7936						84.303497314	Well_4
3435.9936						84.676101685	Well_4
3436.1936						84.396598816	Well_4
3436.3936						82.71849823	Well_4
3436.5936						83.78730011	Well_4
3436.7936						85.473602295	Well_4
3436.9936						86.63809967	Well_4
3437.1936						84.445297241	Well_4
3437.3936						83.483596802	Well_4
3437.5936						84.417999268	Well_4
3437.7936						82.864402771	Well_4
3437.9936						83.079498291	Well_4
3438.1936						80.435302734	Well_4
3438.3936						80.600402832	Well_4
3438.5936						81.490898132	Well_4
3438.7936						83.76650238	Well_4
3438.9936						80.28730011	Well_4
3439.1936						76.951499939	Well_4
3439.3936						79.844596863	Well_4
3439.5936						85.329696655	Well_4
3439.7936						82.766998291	Well_4
3439.9936						79.390403748	Well_4
3440.1936						83.709503174	Well_4
3440.3936						85.584602356	Well_4
3440.5936						85.411201477	Well_4
3440.7936						84.459396362	Well_4
3440.9936						79.121398926	Well_4
3441.1936						81.814102173	Well_4
3441.3936						88.939598083	Well_4
3441.5936						92.291900635	Well_4
3441.7936						93.86920166	Well_4
3441.9936						94.958000183	Well_4
3442.1936						95.560302734	Well_4
3442.3936						96.067298889	Well_4
3442.5936						97.536598206	Well_4
3442.7936						98.101799011	Well_4
3442.9936						98.610603333	Well_4
3443.1936						99.680198669	Well_4
3443.3936						100.42220306	Well_4
3443.5936						100.94920349	Well_4
3443.7936						102.80079651	Well_4
3443.9936						106.06420135	Well_4
3444.1936						112.09549713	Well_4
3444.3936						117.84380341	Well_4
3444.5936						120.71520233	Well_4
3444.7936						121.28479767	Well_4
3444.9936						123.47930145	Well_4
3445.1936						124.5739975	Well_4
3445.3936						123.35620117	Well_4
3445.5936						120.52529907	Well_4
3445.7936						115.8286972	Well_4
3445.9936						112.09200287	Well_4
3446.1936						103.41950226	Well_4
3446.3936						89.756599426	Well_4
3446.5936						86.754898071	Well_4
3446.7936						91.103500366	Well_4
3446.9936						92.850502014	Well_4
3447.1936						92.913696289	Well_4
3447.3936						88.03150177	Well_4
3447.5936						87.361297607	Well_4
3447.7936						89.602500916	Well_4
3447.9936						92.440101624	Well_4
3448.1936						93.311302185	Well_4
3448.3936						95.813598633	Well_4
3448.5936						90.138900757	Well_4
3448.7936						88.924102783	Well_4
3448.9936						88.608299255	Well_4
3449.1936						90.212402344	Well_4
3449.3936						95.689300537	Well_4
3449.5936						96.125999451	Well_4
3449.7936						89.030403137	Well_4
3449.9936						103.94319916	Well_4
3450.1936						104.498703	Well_4
3450.3936						104.99160004	Well_4
3450.5936						109.90229797	Well_4
3450.7936						111.54290009	Well_4
3450.9936						113.73400116	Well_4
3451.1936						132.10409546	Well_4
3451.3936						141.98590088	Well_4
3451.5936						146.11250305	Well_4
3451.7936						146.98899841	Well_4
3451.9936						145.59489441	Well_4
3452.1936						144.88999939	Well_4
3452.3936						142.33140564	Well_4
3452.5936						142.77330017	Well_4
3452.7936						158.86160278	Well_4
3452.9936						170.58470154	Well_4
3453.1936						178.10049438	Well_4
3453.3936						183.78500366	Well_4
3453.5936						192.56170654	Well_4
3453.7936						198.04870605	Well_4
3453.9936						201.43519592	Well_4
3454.1936						200.31239319	Well_4
3454.3936						193.49369812	Well_4
3454.5936						192.54580688	Well_4
3454.7936						192.98280334	Well_4
3454.9936						195.11480713	Well_4
3455.1936						194.53779602	Well_4
3455.3936						194.43840027	Well_4
3455.5936						197.34989929	Well_4
3455.7936						194.2539978	Well_4
3455.9936						189.86230469	Well_4
3456.1936						188.54100037	Well_4
3456.3936						185.0809021	Well_4
3456.5936						181.74609375	Well_4
3456.7936						178.28779602	Well_4
3456.9936						171.75650024	Well_4
3457.1936						167.30111694	Well_4
3457.3936						164.33869934	Well_4
3457.5936						162.07539368	Well_4
3457.7936						156.1118927	Well_4
