MD	GR	RHOB	PHIE	DTCO	PHI_ALT	DTS	WELL
5801.6698	19.145318985	2.4540512562	0.1197446212	61.61328125	-0.052332781	111.71050262	Well_10
5801.8698	20.342908859	2.464443922	0.0977216586	59.890090942	-0.056075465	107.98619843	Well_10
5802.0698	19.813560486	2.5068142414	0.0783267692	57.75623703	-0.046328351	104.31990051	Well_10
5802.2698	21.052217484	2.5619959831	0.0594527572	55.692222595	-0.029040061	101.02179718	Well_10
5802.4698	32.079376221	2.6032030582	0.0371110253	54.019237518	-0.018185113	98.668197632	Well_10
5802.6698	58.417678833	2.6188421249	0.0243986864	52.95872879	-0.016646469	96.732597351	Well_10
5802.8698	82.364349365	2.6370375156	0.0208279528	52.383728027	-0.01032058	95.767601013	Well_10
5803.0698	88.000099182	2.6619851589	0.022560237	52.162780762	0.0018101608	95.312400818	Well_10
5803.2698	79.348510742	2.677052021	0.0256170612	52.25384903	0.0099244332	95.138496399	Well_10
5803.4698	73.106369019	2.6817762852	0.0258790031	52.629592896	0.014164499	95.323997498	Well_10
5803.6698	73.262588501	2.6866204739	0.021937795	53.242866516	0.0204090644	95.810401917	Well_10
5803.8698	76.694702148	2.6894648075	0.0184000004	53.978878021	0.0261475593	96.439903259	Well_10
5804.0698	82.564155579	2.6801640987	0.0176392384	54.643844604	0.0250813942	97.082496643	Well_10
5804.2698	90.947105408	2.6633660793	0.0152562987	55.102783203	0.0186687522	97.986503601	Well_10
5804.4698	95.708587646	2.6465482712	0.0129133863	55.281253815	0.0109109944	98.625900269	Well_10
5804.6698	91.004341125	2.6323316097	0.0116846459	55.174163818	0.0027586608	98.842002869	Well_10
5804.8698	84.273735046	2.6273090839	0.0124755912	54.870223999	-0.00135945	98.578201294	Well_10
5805.0698	80.895423889	2.6372148991	0.0156349074	54.406402588	0.001767089	98.00869751	Well_10
5805.2698	80.231071472	2.6523652077	0.0207503941	53.856872559	0.0065118298	97.549697876	Well_10
5805.4698	77.436981201	2.6604819298	0.0253748037	53.395084381	0.0077576316	97.08039856	Well_10
5805.6698	68.999290466	2.6642599106	0.0280085299	53.146408081	0.0082711363	96.596298218	Well_10
5805.8698	57.761814117	2.6691203117	0.0270019677	53.233264923	0.0112801045	97.030403137	Well_10
5806.0698	51.613372803	2.6699864864	0.0220885836	53.657222748	0.0139621263	98.157699585	Well_10
5806.2698	51.021114349	2.665678978	0.013540945	54.390579224	0.015885355	99.179496765	Well_10
5806.4698	51.649204254	2.6602721214	0.0124066928	55.273170471	0.018261563	99.8125	Well_10
5806.6698	52.651687622	2.6567795277	0.0109968502	56.006721497	0.021133	100.23300171	Well_10
5806.8698	52.5806427	2.6474618912	0.011292126	56.378227234	0.0180432368	100.45259857	Well_10
5807.0698	45.932571411	2.6277034283	0.0100939637	56.246677399	0.006477308	100.40239716	Well_10
5807.2698	47.081691742	2.6146426201	0.0095779523	55.680809021	-0.003481342	99.818901062	Well_10
5807.4698	66.240715027	2.6151533127	0.0119959312	54.943321228	-0.007105194	98.743400574	Well_10
5807.6698	87.55355835	2.6316745281	0.0180129912	54.219581604	-0.00191783	97.84349823	Well_10
5807.8698	99.371368408	2.6564025879	0.0223527551	53.568939209	0.007592374	97.132797241	Well_10
5808.0698	99.586097717	2.6636669636	0.0233636498	52.991912842	0.0071359407	96.493400574	Well_10
5808.2698	91.854858398	2.6587986946	0.024500655	52.586643219	0.0020853018	95.837097168	Well_10
5808.4698	86.837837219	2.6594293118	0.02450433	52.585475922	0.0021988221	95.529602051	Well_10
5808.6698	95.087249756	2.6629674435	0.0220275596	53.09028244	0.0068752426	95.651496887	Well_10
5808.8698	109.6662674	2.665415287	0.0153216533	54.204032898	0.0148172509	96.582496643	Well_10
5809.0698	101.79615784	2.6637413502	0.0115952762	55.950393677	0.0241789147	99.093399048	Well_10
5809.2698	84.140029907	2.6497261524	0.0090679787	57.931221008	0.0282855593	101.80269623	Well_10
5809.4698	76.63457489	2.6187887192	0.0067194225	59.709011078	0.0216738619	104.25209808	Well_10
5809.6698	79.346855164	2.5815105438	0.0094681103	60.706672668	0.008000697	105.51270294	Well_10
5809.8698	89.403518677	2.5498971939	0.0159799214	60.600570679	-0.008839013	105.21199799	Well_10
5810.0698	91.063934326	2.5357851982	0.0228061676	59.523807526	-0.022012191	103.71350098	Well_10
5810.2698	78.162849426	2.5518937111	0.0267791338	57.865653992	-0.02250801	101.96109772	Well_10
5810.4698	68.876419067	2.5923810005	0.0230444875	56.265975952	-0.010479337	100.72000122	Well_10
5810.6698	67.792701721	2.6318495274	0.0162006561	55.196865082	0.003808843	100.08560181	Well_10
5810.8698	69.172531128	2.6544146538	0.0144862207	54.928039551	0.0135317054	100.06410217	Well_10
5811.0698	69.943412781	2.6566383839	0.0123690292	55.49023819	0.017715564	100.39920044	Well_10
5811.2698	72.450325012	2.6451466084	0.011707481	56.489051819	0.0171448588	101.35579681	Well_10
5811.4698	75.682975769	2.632386446	0.0136062996	57.597194672	0.0171939414	103.49849701	Well_10
5811.6698	80.997886658	2.628367424	0.0142195541	58.45545578	0.0202931706	105.38420105	Well_10
5811.8698	86.015937805	2.6234798431	0.010905643	58.896102905	0.0204198454	106.40380096	Well_10
5812.0698	88.389541626	2.6117084026	0.0101059051	58.84047699	0.0133561688	105.9285965	Well_10
5812.2698	91.368186951	2.5963017941	0.0110999998	58.22580719	0.0015199722	104.05639648	Well_10
5812.4698	88.112373352	2.5937151909	0.0135321524	57.216567993	-0.005208546	102.1207962	Well_10
5812.6698	79.210578918	2.6044917107	0.0182972439	56.011196136	-0.006159518	100.68000031	Well_10
5812.8698	72.0414505	2.6150312424	0.0204190295	54.937156677	-0.007221734	100.16290283	Well_10
5813.0698	66.707237244	2.6334991455	0.020349212	54.387233734	-0.00082606	100.2492981	Well_10
5813.2698	65.451766968	2.6545352936	0.0208519679	54.606292725	0.011724269	100.43139648	Well_10
5813.4698	74.500915527	2.6584906578	0.0245418642	55.755752563	0.0201607402	100.96469879	Well_10
5813.6698	100.50801086	2.6375384331	0.0256284773	57.621063232	0.0202458836	102.27899933	Well_10
5813.8698	126.5172348	2.5856063366	0.0212905519	59.537303925	0.0030435028	104.93099976	Well_10
5814.0698	128.07829285	2.5356612206	0.0150035433	60.829334259	-0.014874982	107.13140106	Well_10
5814.2698	108.30271912	2.5480940342	0.0139013119	60.901767731	-0.006913809	108.09790039	Well_10
5814.4698	91.837524414	2.5981237888	0.015777953	59.925773621	0.0148486448	107.15370178	Well_10
5814.6698	80.920188904	2.6353123188	0.0185052492	58.303070068	0.0231225975	103.84919739	Well_10
5814.8698	69.568878174	2.6457920074	0.0232213922	56.812213898	0.0195559878	101.32430267	Well_10
5815.0698	65.40083313	2.6480867863	0.0248000007	56.188152313	0.0166750401	100.29949951	Well_10
5815.2698	74.235359192	2.6401119232	0.0232986882	56.707267761	0.015495548	101.03109741	Well_10
5815.4698	95.35358429	2.6088037491	0.0237765089	58.074119568	0.0068481457	102.84049988	Well_10
5815.6698	104.62619019	2.5732653141	0.0298913382	59.306907654	-0.004740806	103.90380096	Well_10
5815.8698	83.386291504	2.5712649822	0.0411779545	59.737876892	-0.001734496	103.77179718	Well_10
5816.0698	49.294536591	2.5971968174	0.0481748022	59.027957916	0.0081483796	101.99649811	Well_10
5816.2698	35.978248596	2.6191997528	0.0431000032	57.494552612	0.0103882626	98.605400085	Well_10
5816.4698	45.283813477	2.6409595013	0.033557348	55.738967896	0.0113887712	95.670898438	Well_10
5816.6698	59.594455719	2.6613869667	0.0315859579	54.348621368	0.014004223	93.629302979	Well_10
5816.8698	60.210723877	2.6532168388	0.0395019688	53.713294983	0.0055157393	92.502502441	Well_10
5817.0698	45.671516418	2.613574028	0.0572137795	53.789493561	-0.01582239	92.695701599	Well_10
5817.2698	26.831510544	2.5599327087	0.0881234854	54.502742767	-0.039755743	94.433700562	Well_10
5817.4698	16.126052856	2.5130870342	0.1170972437	55.771232605	-0.057336722	96.999099731	Well_10
5817.6698	12.781177521	2.4992845058	0.1246036738	57.284011841	-0.054703627	99.731697083	Well_10
5817.8698	14.573394775	2.5308594704	0.0943384543	58.711212158	-0.027803257	102.52549744	Well_10
5818.0698	25.050985336	2.5750565529	0.0545200817	59.76789093	0.0023651179	104.85990143	Well_10
5818.2698	50.314891815	2.5572319031	0.0261769034	60.746292114	-0.003506908	107.36470032	Well_10
5818.4698	91.590026855	2.48001194	0.0144793969	62.175785065	-0.03728383	110.52269745	Well_10
5818.6698	126.80139923	2.4469556808	0.0145464567	64.443267822	-0.04133321	114.56504059	Well_10
5818.8698	136.18180847	2.500223875	0.0180293974	66.840103149	0.0035314721	117.77320099	Well_10
5819.0698	123.72438812	2.5898892879	0.0236271657	68.167526245	0.0587768368	119.00340271	Well_10
5819.2698	103.11649323	2.6496300697	0.0267444868	67.301376343	0.0839530826	117.53079987	Well_10
5819.4698	87.781608582	2.6686503887	0.0254057739	64.695617676	0.0784693658	113.38417816	Well_10
5819.6698	77.517478943	2.6460900307	0.0208182409	61.8671875	0.0480667427	108.82409668	Well_10
5819.8698	74.475250244	2.5984902382	0.0148803154	60.01751709	0.0121577131	105.87270355	Well_10
5820.0698	76.114387512	2.5749220848	0.0145162726	59.044155121	-0.005402965	103.84809875	Well_10
5820.2698	76.236404419	2.5914745331	0.0188628603	57.949733734	-0.001406633	101.55635071	Well_10
5820.4698	78.80632019	2.6353309155	0.0232653543	56.323131561	0.0125749037	98.42440033	Well_10
5820.6698	73.602844238	2.6689195633	0.0269770343	54.714248657	0.0204818752	95.958999634	Well_10
5820.8698	60.681102753	2.6745538712	0.0298255906	53.796443939	0.0169527661	94.936897278	Well_10
5821.0698	58.212219238	2.6671261787	0.0276106298	53.549106598	0.0118232202	95.179725647	Well_10
5821.2698	69.111938477	2.6621682644	0.0209580064	53.483139038	0.0090623638	95.378303528	Well_10
5821.4698	83.853302002	2.6589655876	0.0168171916	53.277763367	0.0062450827	94.905197144	Well_10
5821.6698	91.998817444	2.6528413296	0.0191059057	53.042247772	0.0014923811	93.877403259	Well_10
5821.8698	76.780845642	2.6527798176	0.0243135169	52.954463959	0.0010557257	92.862159729	Well_10
5822.0698	58.343479156	2.6588330269	0.0264788717	52.960102081	0.0046068737	92.215202332	Well_10
5822.2698	61.264919281	2.660130024	0.0287011806	52.880630493	0.004526672	92.072898865	Well_10
5822.4698	83.765037537	2.6515433788	0.0311087929	52.515625	-0.002492737	92.260101318	Well_10
5822.6698	95.633674622	2.654091835	0.0295125991	51.890228271	-0.004757755	92.357215881	Well_10
5822.8698	81.722434998	2.6751959324	0.0257980321	51.318668365	0.0037165259	92.332901001	Well_10
5823.0698	60.299438477	2.6929419041	0.0233507864	51.251815796	0.0123251844	92.723800659	Well_10
5823.2698	54.759914398	2.6938252449	0.0264520999	51.94178772	0.0165788643	93.811897278	Well_10
5823.4698	54.75598526	2.6796131134	0.0299602356	53.160018921	0.0158208497	95.309814453	Well_10
5823.6698	47.843379974	2.649784565	0.0351981632	54.671195984	0.0083969254	97.446800232	Well_10
5823.8698	35.485157013	2.6131715775	0.0523909442	56.291290283	-0.001632133	99.85269928	Well_10
5824.0698	25.436840057	2.595990181	0.076823622	57.763950348	-0.001004015	102.93890381	Well_10
5824.2698	20.237104416	2.5857565403	0.0943219215	58.865314484	-0.000527575	105.89900208	Well_10
5824.4698	16.546726227	2.5589134693	0.0981272981	59.541152954	-0.011072609	108.21399689	Well_10
5824.6698	13.52299118	2.5502924919	0.0972799212	60.052757263	-0.011708418	109.28659821	Well_10
5824.8698	12.954890251	2.5571687222	0.0995608866	60.463748932	-0.005342617	109.85720062	Well_10
5825.0698	12.712164879	2.5525276661	0.1016485542	60.657672882	-0.006922547	110.03579712	Well_10
5825.2698	12.106647491	2.5458898544	0.099968113	60.671329498	-0.010496168	109.81780243	Well_10
5825.4698	12.031166077	2.5470819473	0.0919940919	60.739261627	-0.009091789	109.45909882	Well_10
5825.6698	12.969132423	2.5490674973	0.0794986859	61.187721252	-0.005511345	109.44249725	Well_10
5825.8698	18.82469368	2.5552845001	0.0610767715	62.046958923	0.0026779831	110.03040314	Well_10
5826.0698	35.765193939	2.5689120293	0.0387414731	62.929946899	0.0155385798	111.14890289	Well_10
5826.2698	63.024181366	2.572786808	0.0259758532	63.254074097	0.0188694857	111.52749634	Well_10
5826.4698	84.900230408	2.5543756485	0.0186547246	62.572109222	0.0051203645	110.51550293	Well_10
5826.6698	92.79927063	2.5398736	0.0144204721	61.005672455	-0.011653752	107.96340179	Well_10
5826.8698	93.158477783	2.5592577457	0.0138591863	58.864883423	-0.012328115	103.81759644	Well_10
5827.0698	89.113128662	2.6121385098	0.016840551	56.755882263	0.0034303977	100.73200226	Well_10
5827.2698	70.802955627	2.6497378349	0.0282738842	55.257720947	0.013737808	98.686798096	Well_10
5827.4698	45.117210388	2.6445991993	0.0500337258	54.662555695	0.0058621475	98.049102783	Well_10
5827.6698	29.183364868	2.6157431602	0.0750346482	54.940933228	-0.007830467	98.92150116	Well_10
5827.8698	20.52936554	2.5973527431	0.0844233632	55.497192383	-0.013593655	99.828598022	Well_10
5828.0698	16.766857147	2.5873908997	0.0839227065	55.964851379	-0.015738526	100.09989929	Well_10
5828.2698	15.865053177	2.5844767094	0.0787952766	56.020095825	-0.016904602	99.314903259	Well_10
5828.4698	16.107789993	2.5948851109	0.0725375339	55.627788544	-0.013230735	97.266998291	Well_10
5828.6698	16.742723465	2.6092941761	0.0650245398	55.001663208	-0.009487557	95.441001892	Well_10
5828.8698	16.770153046	2.6152148247	0.0526385829	54.587249756	-0.009329171	94.501296997	Well_10
5829.0698	17.340339661	2.6269788742	0.0365791321	54.737739563	-0.002495881	94.838302612	Well_10
5829.2698	21.639997482	2.6516575813	0.0303000007	55.402023315	0.0151816662	96.48789978	Well_10
5829.4698	38.043052673	2.6566107273	0.0244090557	56.383621216	0.0224964339	98.389198303	Well_10
5829.6698	66.054138184	2.6303343773	0.0200455394	57.502277374	0.0145150973	100.34420013	Well_10
5829.8698	86.863220215	2.6067516804	0.0183395017	58.832210541	0.0099610835	102.78910065	Well_10
5830.0698	93.212539673	2.6034121513	0.02131496	60.631168365	0.0198863931	107.9960022	Well_10
5830.2698	91.00769043	2.6080732346	0.0264632553	62.941944122	0.0362432711	114.87609863	Well_10
5830.4698	85.865211487	2.5886631012	0.028973097	65.111297607	0.0382714681	122.39050293	Well_10
5830.6698	92.670150757	2.5408711433	0.0260377955	66.450920105	0.0197007619	127.13159943	Well_10
5830.8698	112.71990967	2.5136218071	0.0244316272	66.308387756	0.004811083	127.37259674	Well_10
5831.0698	105.52883148	2.5335891247	0.0314415991	65.084129333	0.0096536037	124.18920135	Well_10
5831.2698	66.196273804	2.5690326691	0.042919293	63.39182663	0.0180745535	119.60160065	Well_10
5831.4698	34.770713806	2.5743060112	0.0478774272	62.077766418	0.012281986	116.34609985	Well_10
5831.6698	25.255756378	2.5772938728	0.0458700806	61.525856018	0.0105736889	114.80480194	Well_10
5831.8698	25.199264526	2.5937156677	0.0455137789	61.545230865	0.0201523602	114.8042984	Well_10
5832.0698	27.989994049	2.59699893	0.0462967195	61.788333893	0.0228764657	115.09660339	Well_10
5832.2698	29.128147125	2.5865404606	0.0482355617	61.989776611	0.0181869902	115.17189789	Well_10
5832.4698	28.819595337	2.585078001	0.0464023612	62.096313477	0.0185333006	115.06369781	Well_10
5832.6698	27.767362595	2.5975375175	0.0408207364	62.115955353	0.0256514139	114.92189789	Well_10
5832.8698	26.83744812	2.6068120003	0.0379271656	62.064571381	0.0303137396	114.79100037	Well_10
5833.0698	27.76994133	2.5999586582	0.0401614159	61.947158813	0.0253559928	114.63529968	Well_10
5833.2698	29.164993286	2.5868251324	0.0415931791	61.737411499	0.0172532145	114.33239746	Well_10
5833.4698	28.541782379	2.584302187	0.0379120745	61.418487549	0.0141017875	114.01789856	Well_10
5833.6698	26.088233948	2.590679884	0.0324070863	61.042961121	0.015492891	113.77670288	Well_10
5833.8698	23.931840897	2.6005887985	0.0322826765	60.644622803	0.0183898471	113.85630035	Well_10
5834.0698	21.501476288	2.604516983	0.0349766389	60.227199554	0.0178346951	113.85620117	Well_10
5834.2698	20.133825302	2.6079409122	0.0367712602	59.813632965	0.0173374452	113.52960205	Well_10
5834.4698	20.150419235	2.6110682487	0.0395986885	59.451686859	0.016792573	113.03209686	Well_10
5834.6698	19.16566658	2.6062195301	0.0451456681	59.165054321	0.0124226417	112.30290222	Well_10
5834.8698	18.760019302	2.6008939743	0.0484472439	58.933849335	0.0083280066	111.50499725	Well_10
5835.0698	18.920835495	2.5980246067	0.0477825478	58.785694122	0.0060977754	111.21600342	Well_10
5835.2698	18.485809326	2.6023440361	0.0461859591	58.819114685	0.0087871617	111.27030182	Well_10
5835.4698	17.845027924	2.6125445366	0.0474232286	59.083244324	0.0158647951	111.46849823	Well_10
5835.6698	19.001438141	2.6139287949	0.0491762497	59.507980347	0.0187204294	111.64990234	Well_10
5835.8698	22.09535408	2.6022832394	0.0495108925	59.950141907	0.0147877419	111.77089691	Well_10
5836.0698	24.239797592	2.5962741375	0.0488838591	60.260871887	0.0135004716	111.78569794	Well_10
5836.2698	24.745149612	2.6022617817	0.0451856963	60.448036194	0.0182021931	111.65899658	Well_10
5836.4698	24.721952438	2.6080942154	0.0389887132	60.589111328	0.0217988901	111.66020203	Well_10
5836.6698	24.224563599	2.6033203602	0.0338476375	60.772193909	0.020255452	111.95410156	Well_10
5836.8698	22.705970764	2.5940728188	0.0316952765	61.119842529	0.0170804728	112.85160065	Well_10
5837.0698	21.251817703	2.5908172131	0.0276631229	61.870616913	0.0204623919	114.7213974	Well_10
5837.2698	23.820074081	2.5986628532	0.02125315	63.589660645	0.0343642645	119.03369904	Well_10
5837.4698	33.524646759	2.5936048031	0.0155518372	66.417289734	0.0475277156	124.30609894	Well_10
5837.6698	51.890632629	2.5680932999	0.0107881892	70.166618347	0.0555466525	132.26699829	Well_10
5837.8698	72.173019409	2.5439209938	0.0087303147	74.118721008	0.0664443448	142.92950439	Well_10
5838.0698	82.155303955	2.5190639496	0.0086089242	77.270141602	0.0721933097	153.36639404	Well_10
5838.2698	80.201278687	2.4926321507	0.0087000001	78.958503723	0.0677304789	156.84150696	Well_10
5838.4698	76.014137268	2.4861035347	0.0088031497	78.609130859	0.0627457127	155.98699951	Well_10
5838.6698	74.728439331	2.498664856	0.0104742777	76.316360474	0.0568417944	150.99209595	Well_10
5838.8698	64.704986572	2.5134780407	0.0135024935	72.733222961	0.0434012674	141.0007019	Well_10
5839.0698	43.219833374	2.528034687	0.0233712588	68.542053223	0.0264078733	131.75619507	Well_10
5839.2698	23.243217468	2.5532169342	0.038290944	64.654502869	0.0168205425	123.43170166	Well_10
5839.4698	12.393414497	2.573786974	0.0443888456	61.912036896	0.011297158	117.30690002	Well_10
5839.6698	9.860906601	2.5780129433	0.0398236215	61.056980133	0.0087509379	114.94989777	Well_10
5839.8698	13.585911751	2.5779087543	0.0269527566	62.786094666	0.018015692	117.43650055	Well_10
5840.0698	22.556203842	2.5682492256	0.0194269028	66.515319824	0.0347749218	123.5114975	Well_10
5840.2698	38.091827393	2.5216464996	0.0142708663	71.458679199	0.0372719914	131.91009521	Well_10
5840.4698	59.9478302	2.4346287251	0.0119000003	76.307640076	0.0197213981	142.50709534	Well_10
5840.6698	75.623062134	2.3807237148	0.0118395016	79.750694275	0.0129413707	149.45669556	Well_10
5840.8698	78.197143555	2.3968586922	0.012258661	81.087615967	0.0316033885	152.52909851	Well_10
5841.0698	75.26877594	2.4526920319	0.0118703414	79.887489319	0.0546817258	151.14019775	Well_10
5841.2698	73.077270508	2.4906651974	0.0105580045	76.815795898	0.0560045429	145.19949341	Well_10
5841.4698	66.126106262	2.5191514492	0.0089039374	72.727088928	0.0463459268	137.7868042	Well_10
5841.6698	48.8227005	2.5520167351	0.0132333329	68.565048218	0.0393626578	129.02909851	Well_10
5841.8698	29.529497147	2.5752313137	0.0214656163	65.223426819	0.0312263183	120.89240265	Well_10
5842.0698	19.256069183	2.5898923874	0.0275696851	63.1575737	0.0268339347	114.76180267	Well_10
5842.2698	20.853160858	2.6013138294	0.0258475076	62.629081726	0.030254107	114.35140228	Well_10
5842.4698	31.964673996	2.5967671871	0.021468766	63.440696716	0.0323815085	117.11620331	Well_10
5842.6698	43.966423035	2.5742144585	0.0182161424	64.773529053	0.0278200135	120.95259857	Well_10
5842.8698	46.902488708	2.5564832687	0.0178749338	65.871551514	0.025550222	123.75379944	Well_10
5843.0698	38.909660339	2.5660247803	0.0258479007	66.112258911	0.0325748064	123.72290039	Well_10
5843.2698	29.463518143	2.5826528072	0.0421484262	65.621200562	0.0384995043	121.97609711	Well_10
5843.4698	24.351583481	2.5892310143	0.0584345125	64.727813721	0.0359970704	119.58650208	Well_10
5843.6698	22.99773407	2.5923600197	0.061642915	63.844909668	0.0324009396	118.01809692	Well_10
5843.8698	21.078639984	2.5978505611	0.0588181093	63.21087265	0.0316377729	117.83309937	Well_10
5844.0698	19.614572525	2.5987768173	0.0573108904	62.930976868	0.0302197319	118.28399658	Well_10
5844.2698	19.446643829	2.5837264061	0.0541232266	63.355373383	0.0242034588	119.57859802	Well_10
5844.4698	20.168771744	2.5674769878	0.0489401557	64.858184814	0.0237645023	122.42310333	Well_10
5844.6698	23.821086884	2.5621669292	0.0384049863	67.592590332	0.0378672369	127.37950134	Well_10
5844.8698	34.508361816	2.5515174866	0.0278501306	71.351211548	0.0541863367	135.38679504	Well_10
5845.0698	51.508228302	2.5236287117	0.0200704727	75.329269409	0.0626223758	145.71229553	Well_10
5845.2698	65.421569824	2.494710207	0.0174000002	78.63483429	0.066795595	155.99020386	Well_10
5845.4698	69.518760681	2.4727468491	0.0161261149	80.513244629	0.0659845099	160.21620178	Well_10
5845.6698	66.51486969	2.4613106251	0.0106090549	80.577033997	0.0608389527	160.63819885	Well_10
5845.8698	61.218986511	2.4698262215	0.0061937007	79.242370605	0.058150541	157.9756012	Well_10
5846.0698	53.542423248	2.4914927483	0.0065570869	77.050628662	0.0567505471	151.8348999	Well_10
5846.2698	45.709690094	2.5155875683	0.0086657479	74.859230042	0.0563402697	147.2250061	Well_10
5846.4698	42.852931976	2.5355539322	0.0121532809	73.218574524	0.057520818	144.68699646	Well_10
5846.6698	48.151187897	2.5330643654	0.0209055115	72.046432495	0.0484041683	143.53540039	Well_10
5846.8698	52.84936142	2.5185863972	0.0225657485	70.787246704	0.0334430225	140.72659302	Well_10
5847.0698	45.898731232	2.5315744877	0.0323173217	69.016105652	0.0309262704	135.90589905	Well_10
5847.2698	32.239273071	2.5656383038	0.0486217849	66.833869934	0.0364159271	129.25709534	Well_10
5847.4698	22.387140274	2.5784008503	0.066088587	64.861717224	0.0311573725	122.79799652	Well_10
5847.6698	17.468616486	2.5578107834	0.083596848	63.7146492	0.0126428967	118.18520355	Well_10
5847.8698	15.045822144	2.5238444805	0.0960719213	63.512634277	-0.006209567	118.66860199	Well_10
5848.0698	15.094631195	2.5007507801	0.1036000028	64.053474426	-0.014472868	121.70570374	Well_10
5848.2698	16.148834229	2.4936892986	0.1072479039	64.88898468	-0.013022432	124.46690369	Well_10
5848.4698	16.354402542	2.4910354614	0.114287138	65.698158264	-0.00963402	125.80599976	Well_10
5848.6698	15.674799919	2.497035265	0.1154818907	66.327560425	-0.00252579	125.74130249	Well_10
5848.8698	15.588378906	2.5081467628	0.1140713915	66.748977661	0.0059154378	125.64920044	Well_10
5849.0698	16.436950684	2.5097754002	0.1204694211	67.026161194	0.0080557773	125.81130219	Well_10
5849.2698	17.017011642	2.4988875389	0.1277531534	67.144119263	0.0025140319	126.26799774	Well_10
5849.4698	17.176675797	2.4946651459	0.1285392344	67.005180359	-0.000309639	126.2154007	Well_10
5849.6698	17.235980988	2.5037388802	0.1221511737	66.636924744	0.002711091	125.23320007	Well_10
5849.8698	17.166257858	2.5159437656	0.1106507853	66.217224121	0.006682781	123.70549774	Well_10
5850.0698	17.121803284	2.534096241	0.0979667976	66.298919678	0.0162580404	123.26940155	Well_10
5850.2698	18.390575409	2.559722662	0.0824792683	67.327529907	0.0357180312	125.57080078	Well_10
5850.4698	26.841169357	2.5715196133	0.0573559068	69.428939819	0.053442765	130.60949707	Well_10
5850.6698	46.703895569	2.5446128845	0.0346047245	72.561332703	0.0565247647	137.59869385	Well_10
5850.8698	66.045578003	2.511298418	0.0240101051	76.337440491	0.0609930009	147.4223938	Well_10
5851.0698	74.371063232	2.4905495644	0.0214228332	80.302085876	0.0739287585	155.13960266	Well_10
5851.2698	73.593513489	2.4496016502	0.0175442267	83.668457031	0.0713237599	160.80470276	Well_10
5851.4698	74.370361328	2.3853578568	0.0147413388	85.548942566	0.0487793386	163.33659363	Well_10
5851.6698	76.466217041	2.3483159542	0.0159185044	85.592674255	0.030653229	161.92080688	Well_10
5851.8698	73.509521484	2.3669085503	0.0157838594	83.642051697	0.0306015946	157.05130005	Well_10
5852.0698	72.020484924	2.4226558208	0.0123918634	80.107589722	0.0396587513	150.02690125	Well_10
5852.2698	73.11516571	2.4783866405	0.0125204725	76.113746643	0.0451572388	142.35229492	Well_10
5852.4698	69.022171021	2.515750885	0.0136229657	72.527397156	0.0430019759	135.06559753	Well_10
5852.6698	62.465423584	2.5270664692	0.0152664045	69.949493408	0.0335296169	131.29780579	Well_10
5852.8698	58.833148956	2.529491663	0.0188094489	68.162231445	0.0243025217	129.22529602	Well_10
5853.0698	56.254592896	2.5313515663	0.0204758532	66.983734131	0.0189294126	127.81479645	Well_10
5853.2698	47.273281097	2.5421218872	0.0178688969	66.577346802	0.0219575111	126.68939972	Well_10
5853.4698	35.613113403	2.5584609509	0.0139543312	67.0679245	0.0335152633	127.17610168	Well_10
5853.6698	33.022182465	2.559807539	0.0120838583	68.587631226	0.0424492657	130.25630188	Well_10
5853.8698	41.440181732	2.5449016094	0.0100246724	71.08946228	0.0490497835	136.03219604	Well_10
5854.0698	51.491069794	2.530472517	0.0096657481	73.788650513	0.0579059459	144.73010254	Well_10
5854.2698	59.37525177	2.5137863159	0.0098999999	75.719062805	0.0601202734	150.29499817	Well_10
5854.4698	63.743076324	2.4966034889	0.0128216539	76.030929565	0.0527124815	151.48179626	Well_10
5854.6698	65.220619202	2.4960479736	0.0159901585	74.653968811	0.0449963957	147.77059937	Well_10
5854.8698	62.219242096	2.5131058693	0.0182493441	72.297973633	0.0404896587	138.90179443	Well_10
5855.0698	50.393089294	2.5325608253	0.0229162741	69.78943634	0.0358529165	131.79200745	Well_10
5855.2698	34.412670135	2.5297067165	0.0465539359	67.9766922	0.0232335757	127.3167038	Well_10
5855.4698	22.979005814	2.5098118782	0.0789461955	67.103759766	0.0071019344	125.62059784	Well_10
5855.6698	17.676008224	2.4953615665	0.1052233577	67.037757874	0.0001548961	126.29060364	Well_10
5855.8698	16.618385315	2.4835896492	0.1131877974	67.390037537	-0.003932545	128.01550293	Well_10
5856.0698	16.451440811	2.4686274529	0.1150929108	67.717704773	-0.010098908	130.04919434	Well_10
5856.2698	15.315550804	2.4634490013	0.1179114208	67.88999176	-0.011064838	131.79269409	Well_10
5856.4698	13.980439186	2.4796302319	0.1221279576	67.895179749	-0.002447935	132.86700439	Well_10
5856.6698	13.877706528	2.5065331459	0.1130852997	67.776412964	0.0114916684	132.94670105	Well_10
5856.8698	16.21270752	2.5228569508	0.087540552	67.506744385	0.0175886247	132.43460083	Well_10
5857.0698	20.516456604	2.519525528	0.062281888	67.054893494	0.0126755256	131.10110474	Well_10
5857.2698	21.854969025	2.5179569721	0.0471392386	66.542625427	0.0088456403	128.75979614	Well_10
5857.4698	18.366542816	2.5267660618	0.0463918634	66.190963745	0.0118589588	126.66539764	Well_10
5857.6698	14.370347023	2.532222271	0.0478688963	66.284545898	0.0150901508	125.22869873	Well_10
