MD	DTCO	GR	RHOB	PHIE	PHI_ALT	DTS	WELL
4694.7624	67.535476685						Well_1
4694.9624	67.438461304						Well_1
4695.1624	67.337532043						Well_1
4695.3624	67.291564941						Well_1
4695.5624	67.308959961						Well_1
4695.7624	67.31854248						Well_1
4695.9624	67.216445923						Well_1
4696.1624	67.076416016						Well_1
4696.3624	66.920150757						Well_1
4696.5624	66.83505249						Well_1
4696.7624	66.945259094						Well_1
4696.9624	67.186882019						Well_1
4697.1624	67.449790955						Well_1
4697.3624	67.60710144						Well_1
4697.5624	67.621765137						Well_1
4697.7624	67.568626404						Well_1
4697.9624	67.548377991						Well_1
4698.1624	67.646507263						Well_1
4698.3624	67.842521667						Well_1
4698.5624	67.962097168						Well_1
4698.7624	67.912437439						Well_1
4698.9624	67.692893982						Well_1
4699.1624	67.401397705						Well_1
4699.3624	67.167564392						Well_1
4699.5624	66.992774963						Well_1
4699.7624	66.846435547						Well_1
4699.9624	66.71685791						Well_1
4700.1624	66.660720825						Well_1
4700.3624	66.788284302						Well_1
4700.5624	67.007110596						Well_1
4700.7624	67.133918762						Well_1
4700.9624	67.07673645						Well_1
4701.1624	66.916130066						Well_1
4701.3624	66.819221497						Well_1
4701.5624	66.885215759						Well_1
4701.7624	67.066429138						Well_1
4701.9624	67.223770142						Well_1
4702.1624	67.277832031						Well_1
4702.3624	67.265174866						Well_1
4702.5624	67.337944031						Well_1
4702.7624	67.51889801						Well_1
4702.9624	67.681297302						Well_1
4703.1624	67.716659546						Well_1
4703.3624	67.617767334						Well_1
4703.5624	67.408737183						Well_1
4703.7624	67.210678101						Well_1
4703.9624	67.076934814						Well_1
4704.1624	66.989944458						Well_1
4704.3624	66.986312866						Well_1
4704.5624	67.129440308						Well_1
4704.7624	67.363479614						Well_1
4704.9624	67.581687927						Well_1
4705.1624	67.755706787						Well_1
4705.3624	67.834205627						Well_1
4705.5624	67.846717834						Well_1
4705.7624	67.876464844						Well_1
4705.9624	67.865119934						Well_1
4706.1624	67.820220947						Well_1
4706.3624	67.731216431						Well_1
4706.5624	67.606544495						Well_1
4706.7624	67.567840576						Well_1
4706.9624	67.563499451						Well_1
4707.1624	67.527664185						Well_1
4707.3624	67.532943726						Well_1
4707.5624	67.554008484						Well_1
4707.7624	67.55090332						Well_1
4707.9624	67.563499451						Well_1
4708.1624	67.658226013						Well_1
4708.3624	67.867576599						Well_1
4708.5624	68.156799316						Well_1
4708.7624	68.278778076						Well_1
4708.9624	68.056976318						Well_1
4709.1624	67.627799988						Well_1
4709.3624	67.34614563						Well_1
4709.5624	67.345024109						Well_1
4709.7624	67.534988403						Well_1
4709.9624	67.695976257						Well_1
4710.1624	67.672309875						Well_1
4710.3624	67.509384155						Well_1
4710.5624	67.277359009						Well_1
4710.7624	67.078804016						Well_1
4710.9624	66.976074219						Well_1
4711.1624	66.921836853						Well_1
4711.3624	66.868339539						Well_1
4711.5624	66.780632019						Well_1
4711.7624	66.612754822						Well_1
4711.9624	66.460273743						Well_1
4712.1624	66.445838928						Well_1
4712.3624	66.548095703						Well_1
4712.5624	66.736183167						Well_1
4712.7624	66.948745728						Well_1
4712.9624	67.105705261						Well_1
4713.1624	67.147483826						Well_1
4713.3624	67.105667114						Well_1
4713.5624	67.017913818						Well_1
4713.7624	66.889633179						Well_1
4713.9624	66.777175903						Well_1
4714.1624	66.705528259						Well_1
4714.3624	66.666969299						Well_1
4714.5624	66.803123474						Well_1
4714.7624	67.059928894						Well_1
4714.9624	67.277702332						Well_1
4715.1624	67.346794128						Well_1
4715.3624	67.238128662						Well_1
4715.5624	67.024681091						Well_1
4715.7624	66.893417358						Well_1
4715.9624	66.885887146						Well_1
4716.1624	66.965461731						Well_1
4716.3624	67.064964294						Well_1
4716.5624	67.103256226						Well_1
4716.7624	67.107658386						Well_1
4716.9624	67.122047424						Well_1
4717.1624	67.176849365						Well_1
4717.3624	67.25378418						Well_1
4717.5624	67.268920898						Well_1
4717.7624	67.203346252						Well_1
4717.9624	67.146873474						Well_1
4718.1624	67.121932983						Well_1
4718.3624	67.144882202						Well_1
4718.5624	67.157546997						Well_1
4718.7624	67.104507446						Well_1
4718.9624	66.999427795						Well_1
4719.1624	66.873443604						Well_1
4719.3624	66.822639465						Well_1
4719.5624	66.926475525						Well_1
4719.7624	67.106063843						Well_1
4719.9624	67.317718506						Well_1
4720.1624	67.496734619						Well_1
4720.3624	67.580497742						Well_1
4720.5624	67.622871399						Well_1
4720.7624	67.621635437						Well_1
4720.9624	67.562614441						Well_1
4721.1624	67.474441528						Well_1
4721.3624	67.373832703						Well_1
4721.5624	67.308105469						Well_1
4721.7624	67.289703369						Well_1
4721.9624	67.310653687						Well_1
4722.1624	67.336372375						Well_1
4722.3624	67.325958252						Well_1
4722.5624	67.290351868						Well_1
4722.7624	67.233505249						Well_1
4722.9624	67.145172119						Well_1
4723.1624	67.047439575						Well_1
4723.3624	66.953033447						Well_1
4723.5624	66.84967804						Well_1
4723.7624	66.755554199						Well_1
4723.9624	66.716659546						Well_1
4724.1624	66.835296631						Well_1
4724.3624	67.083503723						Well_1
4724.5624	67.317207336						Well_1
4724.7624	67.389160156						Well_1
4724.9624	67.306434631						Well_1
4725.1624	67.085411072						Well_1
4725.3624	66.809768677						Well_1
4725.5624	66.543045044						Well_1
4725.7624	66.339057922						Well_1
4725.9624	66.35974884						Well_1
4726.1624	66.634048462						Well_1
4726.3624	67.092636108						Well_1
4726.5624	67.732177734						Well_1
4726.7624	68.704826355						Well_1
4726.9624	70.304748535						Well_1
4727.1624	72.598098755						Well_1
4727.3624	75.265525818						Well_1
4727.5624	77.646530151						Well_1
4727.7624	78.912712097						Well_1
4727.9624	78.238174438						Well_1
4728.1624	76.156242371						Well_1
4728.3624	73.30065155						Well_1
4728.5624	70.82434845						Well_1
4728.7624	69.567443848						Well_1
4728.9624	69.411819458						Well_1
4729.1624	70.152053833						Well_1
4729.3624	71.727554321						Well_1
4729.5624	74.172859192						Well_1
4729.7624	77.485443115						Well_1
4729.9624	81.027435303						Well_1
4730.1624	83.783638						Well_1
4730.3624	85.131484985						Well_1
4730.5624	85.009880066						Well_1
4730.7624	84.108772278						Well_1
4730.9624	82.721725464						Well_1
4731.1624	80.917785645						Well_1
4731.3624	78.826217651						Well_1
4731.5624	76.492263794						Well_1
4731.7624	74.043670654						Well_1
4731.9624	71.640235901						Well_1
4732.1624	69.456497192						Well_1
4732.3624	67.788200378						Well_1
4732.5624	66.744567871						Well_1
4732.7624	66.197654724						Well_1
4732.9624	65.958877563						Well_1
4733.1624	65.857223511						Well_1
4733.3624	65.855140686						Well_1
4733.5624	66.138923645						Well_1
4733.7624	67.077392578						Well_1
4733.9624	68.546180725						Well_1
4734.1624	70.182006836						Well_1
4734.3624	71.257957458						Well_1
4734.5624	71.352752686						Well_1
4734.7624	70.630027771						Well_1
4734.9624	69.625267029						Well_1
4735.1624	68.83782196						Well_1
4735.3624	68.352394104						Well_1
4735.5624	68.04850769						Well_1
4735.7624	67.803695679						Well_1
4735.9624	67.591842651						Well_1
4736.1624	67.477745056						Well_1
4736.3624	67.539764404						Well_1
4736.5624	67.700424194						Well_1
4736.7624	67.889564514						Well_1
4736.9624	68.037788391						Well_1
4737.1624	68.044784546						Well_1
4737.3624	67.898933411						Well_1
4737.5624	67.673736572						Well_1
4737.7624	67.465553284						Well_1
4737.9624	67.378616333						Well_1
4738.1624	67.517730713						Well_1
4738.3624	67.76083374						Well_1
4738.5624	67.951393127						Well_1
4738.7624	67.974517822						Well_1
4738.9624	67.865112305						Well_1
4739.1624	67.766975403						Well_1
4739.3624	67.734458923						Well_1
4739.5624	67.745483398						Well_1
4739.7624	67.718536377						Well_1
4739.9624	67.628761292						Well_1
4740.1624	67.618431091						Well_1
4740.3624	67.711212158						Well_1
4740.5624	67.799385071						Well_1
4740.7624	67.728843689						Well_1
4740.9624	67.413803101						Well_1
4741.1624	66.971786499						Well_1
4741.3624	66.722068787						Well_1
4741.5624	66.809761047						Well_1
4741.7624	67.168022156						Well_1
4741.9624	67.634811401						Well_1
4742.1624	67.947509766						Well_1
4742.3624	68.021080017						Well_1
4742.5624	67.876403809						Well_1
4742.7624	67.585472107						Well_1
4742.9624	67.369934082						Well_1
4743.1624	67.413642883						Well_1
4743.3624	67.813056946						Well_1
4743.5624	68.410385132						Well_1
4743.7624	68.96333313						Well_1
4743.9624	69.124435425						Well_1
4744.1624	68.956886292						Well_1
4744.3624	68.608917236						Well_1
4744.5624	68.191207886						Well_1
4744.7624	67.867012024						Well_1
4744.9624	67.678459167						Well_1
4745.1624	67.565750122						Well_1
4745.3624	67.550712585						Well_1
4745.5624	67.604316711						Well_1
4745.7624	67.636543274						Well_1
4745.9624	67.617477417						Well_1
4746.1624	67.552139282						Well_1
4746.3624	67.43384552						Well_1
4746.5624	67.352653503						Well_1
4746.7624	67.392494202						Well_1
4746.9624	67.555854797						Well_1
4747.1624	67.714492798						Well_1
4747.3624	67.718330383						Well_1
4747.5624	67.595329285						Well_1
4747.7624	67.467208862						Well_1
4747.9624	67.371910095						Well_1
4748.1624	67.357803345						Well_1
4748.3624	67.49886322						Well_1
4748.5624	67.801269531						Well_1
4748.7624	68.245292664						Well_1
4748.9624	68.682991028						Well_1
4749.1624	68.894088745						Well_1
4749.3624	68.943206787						Well_1
4749.5624	68.973480225						Well_1
4749.7624	69.114028931						Well_1
4749.9624	69.284713745						Well_1
4750.1624	69.3306427						Well_1
4750.3624	69.196174622						Well_1
4750.5624	68.93031311						Well_1
4750.7624	68.615936279						Well_1
4750.9624	68.380859375						Well_1
4751.1624	68.169708252						Well_1
4751.3624	67.968475342						Well_1
4751.5624	67.928489685						Well_1
4751.7624	68.094932556						Well_1
4751.9624	68.420608521						Well_1
4752.1624	68.770988464						Well_1
4752.3624	68.918319702						Well_1
4752.5624	68.956161499						Well_1
4752.7624	69.174446106						Well_1
4752.9624	69.787696838						Well_1
4753.1624	70.623718262						Well_1
4753.3624	71.368492126						Well_1
4753.5624	71.591407776						Well_1
4753.7624	71.287338257						Well_1
4753.9624	70.663665771						Well_1
4754.1624	69.972465515						Well_1
4754.3624	69.348022461						Well_1
4754.5624	68.853103638						Well_1
4754.7624	68.520019531						Well_1
4754.9624	68.31313324						Well_1
4755.1624	68.160728455						Well_1
4755.3624	67.991523743						Well_1
4755.5624	67.779998779						Well_1
4755.7624	67.626853943						Well_1
4755.9624	67.631561279						Well_1
4756.1624	67.820228577						Well_1
4756.3624	68.043495178						Well_1
4756.5624	68.185913086						Well_1
4756.7624	68.11125946						Well_1
4756.9624	67.873817444						Well_1
4757.1624	67.61782074						Well_1
4757.3624	67.470870972						Well_1
4757.5624	67.491134644						Well_1
4757.7624	67.584602356						Well_1
4757.9624	67.646194458						Well_1
4758.1624	67.722747803						Well_1
4758.3624	67.827819824						Well_1
4758.5624	67.904808044						Well_1
4758.7624	67.851577759						Well_1
4758.9624	67.645568848						Well_1
4759.1624	67.476699829						Well_1
4759.3624	67.571487427						Well_1
4759.5624	67.817199707						Well_1
4759.7624	68.032737732						Well_1
4759.9624	68.002967834						Well_1
4760.1624	67.847969055						Well_1
4760.3624	67.763702393						Well_1
4760.5624	67.766197205						Well_1
4760.7624	67.715164185						Well_1
4760.9624	67.519691467						Well_1
4761.1624	67.200942993						Well_1
4761.3624	66.928787231						Well_1
4761.5624	66.793914795						Well_1
4761.7624	66.786972046						Well_1
4761.9624	66.831863403						Well_1
4762.1624	66.865318298						Well_1
4762.3624	66.879989624						Well_1
4762.5624	66.810211182						Well_1
4762.7624	66.642570496						Well_1
4762.9624	66.428489685						Well_1
4763.1624	66.185134888						Well_1
4763.3624	65.937438965						Well_1
4763.5624	65.772071838						Well_1
4763.7624	65.629753113						Well_1
4763.9624	65.443778992						Well_1
4764.1624	65.32849884						Well_1
4764.3624	65.407646179						Well_1
4764.5624	65.752510071						Well_1
4764.7624	66.296058655						Well_1
4764.9624	66.868148804						Well_1
4765.1624	67.215011597						Well_1
4765.3624	67.230010986						Well_1
4765.5624	66.856575012						Well_1
4765.7624	65.907226563						Well_1
4765.9624	64.419471741						Well_1
4766.1624	62.517456055						Well_1
4766.3624	60.519203186						Well_1
4766.5624	58.877502441						Well_1
4766.7624	57.952064514						Well_1
4766.9624	57.9257164						Well_1
4767.1624	58.362285614						Well_1
4767.3624	58.857341766						Well_1
4767.5624	59.263347626						Well_1
4767.7624	59.555927277						Well_1
4767.9624	59.943340302						Well_1
4768.1624	60.611797333						Well_1
4768.3624	61.524040222						Well_1
4768.5624	62.542545319						Well_1
4768.7624	63.504497528						Well_1
4768.9624	64.17539978						Well_1
4769.1624	64.648048401						Well_1
4769.3624	65.067184448						Well_1
4769.5624	65.532302856						Well_1
4769.7624	65.986412048						Well_1
4769.9624	66.330589294						Well_1
4770.1624	66.597793579						Well_1
4770.3624	66.93787384						Well_1
4770.5624	67.369483948						Well_1
4770.7624	67.808570862						Well_1
4770.9624	68.125190735						Well_1
4771.1624	68.316139221						Well_1
4771.3624	68.493164063						Well_1
4771.5624	68.634536743						Well_1
4771.7624	68.689544678						Well_1
4771.9624	68.667610168						Well_1
4772.1624	68.671974182						Well_1
4772.3624	68.854408264						Well_1
4772.5624	69.144264221						Well_1
4772.7624	69.308380127						Well_1
4772.9624	69.228843689						Well_1
4773.1624	68.92099762						Well_1
4773.3624	68.582496643						Well_1
4773.5624	68.415374756						Well_1
4773.7624	68.42049408						Well_1
4773.9624	68.510765076						Well_1
4774.1624	68.540786743						Well_1
4774.3624	68.48764801						Well_1
4774.5624	68.47278595						Well_1
4774.7624	68.753356934						Well_1
4774.9624	69.368026733						Well_1
4775.1624	70.057815552						Well_1
4775.3624	70.336593628						Well_1
4775.5624	70.091461182						Well_1
4775.7624	69.44934082						Well_1
4775.9624	68.78742981						Well_1
4776.1624	68.417854309						Well_1
4776.3624	68.306098938						Well_1
4776.5624	68.285003662						Well_1
4776.7624	68.249954224						Well_1
4776.9624	68.250045776						Well_1
4777.1624	68.364456177						Well_1
4777.3624	68.566169739						Well_1
4777.5624	68.757606506						Well_1
4777.7624	68.816963196						Well_1
4777.9624	68.699562073						Well_1
4778.1624	68.562454224						Well_1
4778.3624	68.496040344						Well_1
4778.5624	68.516876221						Well_1
4778.7624	68.569633484						Well_1
4778.9624	68.591278076						Well_1
4779.1624	68.549468994						Well_1
4779.3624	68.568832397						Well_1
4779.5624	68.696434021						Well_1
4779.7624	68.799926758						Well_1
4779.9624	68.784065247						Well_1
4780.1624	68.630653381						Well_1
4780.3624	68.359863281						Well_1
4780.5624	68.133346558						Well_1
4780.7624	67.955581665						Well_1
4780.9624	67.773651123						Well_1
4781.1624	67.634216309						Well_1
4781.3624	67.547363281						Well_1
4781.5624	67.557991028						Well_1
4781.7624	67.641311646						Well_1
4781.9624	67.615341187						Well_1
4782.1624	67.411834717						Well_1
4782.3624	67.07157135						Well_1
4782.5624	66.733810425						Well_1
4782.7624	66.524078369						Well_1
4782.9624	66.532928467						Well_1
4783.1624	66.695098877						Well_1
4783.3624	66.886222839						Well_1
4783.5624	66.999229431						Well_1
4783.7624	66.966178894						Well_1
4783.9624	66.90486908						Well_1
4784.1624	67.004295349						Well_1
4784.3624	67.355041504						Well_1
4784.5624	67.78894043						Well_1
4784.7624	68.106521606						Well_1
4784.9624	68.212646484						Well_1
4785.1624	68.216590881						Well_1
4785.3624	68.146362305						Well_1
4785.5624	68.059638977						Well_1
4785.7624	67.945770264						Well_1
4785.9624	67.771209717						Well_1
4786.1624	67.606010437						Well_1
4786.3624	67.515708923						Well_1
4786.5624	67.506958008						Well_1
4786.7624	67.594963074						Well_1
4786.9624	67.689903259						Well_1
4787.1624	67.682136536						Well_1
4787.3624	67.590408325						Well_1
4787.5624	67.546287537						Well_1
4787.7624	67.609809875						Well_1
4787.9624	67.745559692						Well_1
4788.1624	67.861824036						Well_1
4788.3624	67.902816772						Well_1
4788.5624	67.867149353						Well_1
4788.7624	67.798568726						Well_1
4788.9624	67.758590698						Well_1
4789.1624	67.783561707						Well_1
4789.3624	67.88949585						Well_1
4789.5624	67.974029541						Well_1
4789.7624	67.90032196						Well_1
4789.9624	67.696517944						Well_1
4790.1624	67.526550293						Well_1
4790.3624	67.464653015						Well_1
4790.5624	67.500526428						Well_1
4790.7624	67.520652771						Well_1
4790.9624	67.474243164						Well_1
4791.1624	67.557365417						Well_1
4791.3624	67.897796631						Well_1
4791.5624	68.203659058						Well_1
4791.7624	68.310943604						Well_1
4791.9624	68.13659668						Well_1
4792.1624	67.870277405						Well_1
4792.3624	67.821304321						Well_1
4792.5624	68.122344971						Well_1
4792.7624	68.579139709						Well_1
4792.9624	68.966217041						Well_1
4793.1624	69.116722107						Well_1
4793.3624	69.000679016						Well_1
4793.5624	68.731033325						Well_1
4793.7624	68.4478302						Well_1
4793.9624	68.297470093						Well_1
4794.1624	68.375099182						Well_1
4794.3624	68.697517395						Well_1
4794.5624	69.07661438						Well_1
4794.7624	69.262527466						Well_1
4794.9624	69.151359558						Well_1
4795.1624	68.847000122						Well_1
4795.3624	68.641395569						Well_1
4795.5624	68.612861633						Well_1
4795.7624	68.651481628						Well_1
4795.9624	68.634056091						Well_1
4796.1624	68.596115112						Well_1
4796.3624	68.638763428						Well_1
4796.5624	68.780807495						Well_1
4796.7624	68.940254211						Well_1
4796.9624	69.024940491						Well_1
4797.1624	69.01410675						Well_1
4797.3624	68.988388062						Well_1
4797.5624	69.012557983						Well_1
4797.7624	69.009208679						Well_1
4797.9624	68.836952209						Well_1
4798.1624	68.488845825						Well_1
4798.3624	68.043983459						Well_1
4798.5624	67.678596497						Well_1
4798.7624	67.545936584						Well_1
4798.9624	67.688179016						Well_1
4799.1624	68.026992798						Well_1
4799.3624	68.453353882						Well_1
4799.5624	68.846069336						Well_1
4799.7624	69.138008118						Well_1
4799.9624	69.34299469						Well_1
4800.1624	69.46018219						Well_1
4800.3624	69.528488159						Well_1
4800.5624	69.563171387						Well_1
4800.7624	69.537528992						Well_1
4800.9624	69.518844604						Well_1
4801.1624	69.532859802						Well_1
4801.3624	69.525779724						Well_1
4801.5624	69.564094543						Well_1
4801.7624	69.656021118						Well_1
4801.9624	69.711723328						Well_1
4802.1624	69.729095459						Well_1
4802.3624	69.705917358						Well_1
4802.5624	69.600013733						Well_1
4802.7624	69.38192749						Well_1
4802.9624	68.984466553						Well_1
4803.1624	68.506187439						Well_1
4803.3624	68.170692444						Well_1
4803.5624	68.183181763						Well_1
4803.7624	68.446777344						Well_1
4803.9624	68.675048828						Well_1
4804.1624	68.534896851						Well_1
4804.3624	68.145866394						Well_1
4804.5624	67.712631226						Well_1
4804.7624	67.433387756						Well_1
4804.9624	67.190917969						Well_1
4805.1624	66.546760559						Well_1
4805.3624	65.037651062						Well_1
4805.5624	62.817123413						Well_1
4805.7624	60.573013306						Well_1
4805.9624	59.076694489						Well_1
4806.1624	58.706485748						Well_1
4806.3624	59.156272888						Well_1
4806.5624	60.048519135						Well_1
4806.7624	61.189048767						Well_1
4806.9624	62.701599121						Well_1
4807.1624	64.647842407						Well_1
4807.3624	66.88168335						Well_1
4807.5624	69.029975891						Well_1
4807.7624	70.677490234						Well_1
4807.9624	71.413696289						Well_1
4808.1624	71.269340515						Well_1
4808.3624	70.315216064						Well_1
4808.5624	68.745101929						Well_1
4808.7624	67.09903717						Well_1
4808.9624	65.805900574						Well_1
4809.1624	65.265098572						Well_1
4809.3624	65.51739502						Well_1
4809.5624	66.100784302						Well_1
4809.7624	66.769599915						Well_1
4809.9624	67.334358215						Well_1
4810.1624	67.774993896						Well_1
4810.3624	68.149505615						Well_1
4810.5624	68.365493774						Well_1
4810.7624	68.429855347						Well_1
4810.9624	68.406898499						Well_1
4811.1624	68.455619812						Well_1
4811.3624	68.692863464						Well_1
4811.5624	69.016235352						Well_1
4811.7624	69.227424622						Well_1
4811.9624	69.182388306						Well_1
4812.1624	68.901046753						Well_1
4812.3624	68.541229248						Well_1
4812.5624	68.265441895						Well_1
4812.7624	68.125549316						Well_1
4812.9624	68.024223328						Well_1
4813.1624	67.877578735						Well_1
4813.3624	67.776237488						Well_1
4813.5624	67.683067322						Well_1
4813.7624	67.548149109						Well_1
4813.9624	67.634231567						Well_1
4814.1624	68.096435547						Well_1
4814.3624	68.977981567						Well_1
4814.5624	70.068031311						Well_1
4814.7624	70.839775085						Well_1
4814.9624	70.807701111						Well_1
4815.1624	70.176521301						Well_1
4815.3624	69.439605713						Well_1
4815.5624	68.963485718						Well_1
4815.7624	68.919754028						Well_1
4815.9624	69.070953369						Well_1
4816.1624	69.129768372						Well_1
4816.3624	68.861419678						Well_1
4816.5624	68.346130371						Well_1
4816.7624	67.789093018						Well_1
4816.9624	67.596961975						Well_1
4817.1624	67.884010315						Well_1
4817.3624	68.455406189						Well_1
4817.5624	68.98249054						Well_1
4817.7624	69.186279297						Well_1
4817.9624	68.984275818						Well_1
4818.1624	68.515159607						Well_1
4818.3624	68.003471375						Well_1
4818.5624	67.60144043						Well_1
4818.7624	67.440101624						Well_1
4818.9624	67.548271179						Well_1
4819.1624	67.730171204						Well_1
4819.3624	67.829620361						Well_1
4819.5624	67.881019592						Well_1
4819.7624	67.952110291						Well_1
4819.9624	68.108818054						Well_1
4820.1624	68.424545288						Well_1
4820.3624	68.739845276						Well_1
4820.5624	68.958091736						Well_1
4820.7624	69.068962097						Well_1
4820.9624	69.058990479						Well_1
4821.1624	68.961585999						Well_1
4821.3624	68.803733826						Well_1
4821.5624	68.574676514						Well_1
4821.7624	68.262580872						Well_1
4821.9624	67.904373169						Well_1
4822.1624	67.63369751						Well_1
4822.3624	67.540534973						Well_1
4822.5624	67.624053955						Well_1
4822.7624	67.848129272						Well_1
4822.9624	68.109649658						Well_1
4823.1624	68.334121704						Well_1
4823.3624	68.472328186						Well_1
4823.5624	68.527793884						Well_1
4823.7624	68.458686829						Well_1
4823.9624	68.306373596						Well_1
4824.1624	68.134284973						Well_1
4824.3624	67.90209198						Well_1
4824.5624	67.748016357						Well_1
4824.7624	67.89528656						Well_1
4824.9624	68.356483459						Well_1
4825.1624	68.992446899						Well_1
4825.3624	69.407096863						Well_1
4825.5624	69.362815857						Well_1
4825.7624	69.000152588						Well_1
4825.9624	68.581710815						Well_1
4826.1624	68.299278259						Well_1
4826.3624	68.178627014						Well_1
4826.5624	68.082191467						Well_1
4826.7624	67.931838989						Well_1
4826.9624	67.751037598						Well_1
4827.1624	67.539833069						Well_1
4827.3624	67.334892273						Well_1
4827.5624	67.176315308						Well_1
4827.7624	67.070602417						Well_1
4827.9624	67.038650513						Well_1
4828.1624	67.046081543						Well_1
4828.3624	67.027244568						Well_1
4828.5624	66.947944641						Well_1
4828.7624	66.876899719						Well_1
4828.9624	66.898498535						Well_1
4829.1624	67.12727356						Well_1
4829.3624	67.548301697						Well_1
4829.5624	68.053634644						Well_1
4829.7624	68.478317261						Well_1
4829.9624	68.744537354						Well_1
4830.1624	68.761100769						Well_1
4830.3624	68.465393066						Well_1
4830.5624	67.981048584						Well_1
4830.7624	67.460174561						Well_1
4830.9624	67.126495361						Well_1
4831.1624	67.215606689						Well_1
4831.3624	67.747840881						Well_1
4831.5624	68.600028992						Well_1
4831.7624	69.456367493						Well_1
4831.9624	69.952278137						Well_1
4832.1624	69.86605835						Well_1
4832.3624	69.17351532						Well_1
4832.5624	68.25982666						Well_1
4832.7624	67.496826172						Well_1
4832.9624	67.325431824						Well_1
4833.1624	67.675514221						Well_1
4833.3624	68.24042511						Well_1
4833.5624	68.628959656						Well_1
4833.7624	68.679199219						Well_1
4833.9624	68.4815979						Well_1
4834.1624	68.22202301						Well_1
4834.3624	68.076416016						Well_1
4834.5624	68.045562744						Well_1
4834.7624	68.105804443						Well_1
4834.9624	68.181182861						Well_1
4835.1624	68.155677795						Well_1
4835.3624	68.074806213						Well_1
4835.5624	68.051315308						Well_1
4835.7624	68.034484863						Well_1
4835.9624	68.052558899						Well_1
4836.1624	68.181732178						Well_1
4836.3624	68.363517761						Well_1
4836.5624	68.518341064						Well_1
4836.7624	68.482414246						Well_1
4836.9624	68.172477722						Well_1
4837.1624	67.703994751						Well_1
4837.3624	67.275032043						Well_1
4837.5624	67.003189087						Well_1
4837.7624	66.837547302						Well_1
4837.9624	66.814231873						Well_1
4838.1624	66.955291748						Well_1
4838.3624	67.10735321						Well_1
4838.5624	67.205360413						Well_1
4838.7624	67.190689087						Well_1
4838.9624	67.069412231						Well_1
4839.1624	66.946868896						Well_1
4839.3624	66.946304321						Well_1
4839.5624	67.055030823						Well_1
4839.7624	67.224899292						Well_1
4839.9624	67.384529114						Well_1
4840.1624	67.460792542						Well_1
4840.3624	67.497741699						Well_1
4840.5624	67.604919434						Well_1
4840.7624	67.796630859						Well_1
4840.9624	68.026809692						Well_1
4841.1624	68.204956055						Well_1
4841.3624	68.144233704						Well_1
4841.5624	67.875457764						Well_1
4841.7624	67.562774658						Well_1
4841.9624	67.42792511						Well_1
4842.1624	67.513442993						Well_1
4842.3624	67.691825867						Well_1
4842.5624	67.790817261						Well_1
4842.7624	67.803153992						Well_1
4842.9624	67.773513794						Well_1
4843.1624	67.784667969						Well_1
4843.3624	67.752761841						Well_1
4843.5624	67.533714294						Well_1
4843.7624	67.205833435						Well_1
4843.9624	66.942001343						Well_1
4844.1624	66.824241638						Well_1
4844.3624	66.941230774						Well_1
4844.5624	67.270278931						Well_1
4844.7624	67.707809448						Well_1
4844.9624	68.234603882						Well_1
4845.1624	68.731506348						Well_1
4845.3624	68.997657776						Well_1
4845.5624	68.940185547						Well_1
4845.7624	68.639389038						Well_1
4845.9624	68.333648682						Well_1
4846.1624	68.133590698						Well_1
4846.3624	68.037124634						Well_1
4846.5624	67.907417297						Well_1
4846.7624	67.678009033						Well_1
4846.9624	67.404953003						Well_1
4847.1624	67.281776428						Well_1
4847.3624	67.496566772						Well_1
4847.5624	68.092826843						Well_1
4847.7624	68.809806824						Well_1
4847.9624	69.291694641						Well_1
4848.1624	69.34765625						Well_1
4848.3624	68.997383118						Well_1
4848.5624	68.561309814						Well_1
4848.7624	68.188194275						Well_1
4848.9624	67.938735962						Well_1
4849.1624	67.765281677						Well_1
4849.3624	67.640541077						Well_1
4849.5624	67.621635437						Well_1
4849.7624	67.667366028						Well_1
4849.9624	67.706542969						Well_1
4850.1624	67.737014771						Well_1
4850.3624	67.69707489						Well_1
4850.5624	67.615592957						Well_1
4850.7624	67.574836731						Well_1
4850.9624	67.518127441						Well_1
4851.1624	67.404968262						Well_1
4851.3624	67.37928772						Well_1
4851.5624	67.650245667						Well_1
4851.7624	68.14087677						Well_1
4851.9624	68.639083862						Well_1
4852.1624	68.78250885						Well_1
4852.3624	68.486732483						Well_1
4852.5624	67.990180969						Well_1
4852.7624	67.615875244						Well_1
4852.9624	67.535995483						Well_1
4853.1624	67.656745911						Well_1
4853.3624	67.814208984						Well_1
4853.5624	67.86026001						Well_1
4853.7624	67.759635925						Well_1
4853.9624	67.584724426						Well_1
4854.1624	67.533332825						Well_1
4854.3624	67.666664124						Well_1
4854.5624	67.865348816						Well_1
4854.7624	67.947509766						Well_1
4854.9624	67.836982727						Well_1
4855.1624	67.583137512						Well_1
4855.3624	67.353767395						Well_1
4855.5624	67.253791809						Well_1
4855.7624	67.295974731						Well_1
4855.9624	67.37928772						Well_1
4856.1624	67.436943054						Well_1
4856.3624	67.576850891						Well_1
4856.5624	67.893257141						Well_1
4856.7624	68.479652405						Well_1
4856.9624	69.238227844						Well_1
4857.1624	69.835678101						Well_1
4857.3624	69.858917236						Well_1
4857.5624	69.363098145						Well_1
4857.7624	68.603981018						Well_1
4857.9624	67.942352295						Well_1
4858.1624	67.572265625						Well_1
4858.3624	67.458694458						Well_1
4858.5624	67.399757385						Well_1
4858.7624	67.31136322						Well_1
