MD	PHIE	DTCO	GR	RHOB	PHI_ALT	DTS	WELL
5849.0908	0.0225947499	64.485137939	42.233879089	2.6036007404	0.0380676463	114.66829681	Well_3
5849.2908	0.0241669286	66.374473572	48.408878326	2.5936748981	0.0419967845	117.97699738	Well_3
5849.4908	0.0354162753	67.3385849	48.573055267	2.5792837143	0.0446509793	120.5109024	Well_3
5849.6908	0.0438257232	65.964027405	43.155147552	2.5913803577	0.0492545404	120.4905014	Well_3
5849.8908	0.0540283471	63.578025818	41.650241852	2.6134560108	0.0491343364	118.04329681	Well_3
5850.0908	0.0711183697	63.32610321	47.212677002	2.6071417332	0.0364850499	116.6937027	Well_3
5850.2908	0.0608559065	64.008705139	50.006458282	2.5818030834	0.0264725797	117.43360138	Well_3
5850.4908	0.0497834645	64.242736816	47.006500244	2.5601110458	0.0169402789	117.70089722	Well_3
5850.6908	0.0465643033	63.843688965	42.491695404	2.5605790615	0.0173756424	120.65390015	Well_3
5850.8908	0.0642272979	62.607349396	43.580631256	2.5873496532	0.0262714718	119.08149719	Well_3
5851.0908	0.0746275559	61.062862396	49.512882233	2.6186487675	0.0356577858	118.44249725	Well_3
5851.2908	0.0689653531	61.463531494	48.87959671	2.6382935047	0.0415201783	114.50389862	Well_3
5851.4908	0.0595889762	61.213409424	43.114032745	2.6233623028	0.0338816755	113.36540222	Well_3
5851.6908	0.0555999987	61.700901031	37.527347565	2.6035518646	0.022873994	112.25299835	Well_3
5851.8908	0.0422721766	62.542808533	39.261119843	2.6010491848	0.0275090076	112.51170349	Well_3
5852.0908	0.036443308	62.508190155	47.401794434	2.6147603989	0.0374993645	113.71299744	Well_3
5852.2908	0.0329409428	61.227535248	53.094432831	2.6319723129	0.0431375206	114.4048996	Well_3
5852.4908	0.0322293974	60.600776672	49.321567535	2.6332216263	0.0335440226	113.52770233	Well_3
5852.6908	0.0304341204	61.510669708	46.439155579	2.6356523037	0.040651869	113.1529007	Well_3
5852.8908	0.0278094485	62.679946899	52.985168457	2.6231031418	0.0356835276	112.54650116	Well_3
5853.0908	0.0303994752	64.064903259	56.281410217	2.5961682796	0.0353882723	115.26979828	Well_3
5853.2908	0.0398955382	63.396530151	50.942314148	2.5994648933	0.0342586115	112.6160965	Well_3
5853.4908	0.047416538	62.469528198	47.653018951	2.6249952316	0.0459235758	113.48069763	Well_3
5853.6908	0.0513661429	61.918468475	46.65794754	2.624771595	0.0378188714	113.50140381	Well_3
5853.8908	0.046893701	61.73260498	42.024475098	2.6163496971	0.03359906	115.78469849	Well_3
5854.0908	0.0405196846	60.703063965	41.041759491	2.6253969669	0.0339739323	114.02449799	Well_3
5854.2908	0.0377202109	59.49458313	38.871513367	2.6408813	0.036526531	113.54019928	Well_3
5854.4908	0.0369351692	58.35610199	38.416492462	2.6557512283	0.0364567153	112.03309631	Well_3
5854.6908	0.0354992151	58.570087433	37.220375061	2.6599197388	0.0356882177	110.03869629	Well_3
5854.8908	0.0304335952	63.11403656	35.06678009	2.6204707623	0.0221862067	110.66149902	Well_3
5855.0908	0.0300999992	70.537872314	40.333892822	2.5493392944	0.0285974033	117.01480103	Well_3
5855.2908	0.0278181098	72.218254089	50.463577271	2.5314321518	0.051558394	123.93720245	Well_3
5855.4908	0.0252154861	67.141067505	54.713775635	2.5712134838	0.0598412342	125.5460968	Well_3
5855.6908	0.0252167974	62.031814575	49.870418549	2.6079781055	0.0401465483	122.42739868	Well_3
5855.8908	0.0253480319	61.628356934	46.207939148	2.6106889248	0.0266622547	116.76139832	Well_3
5856.0908	0.0288083982	62.57641983	46.082210541	2.5974564552	0.0258758422	114.95459747	Well_3
5856.2908	0.0284800529	63.566825867	43.162483215	2.5895829201	0.0262078848	116.65390015	Well_3
5856.4908	0.0246078745	63.096305847	41.583763123	2.601503849	0.0354190506	117.91760254	Well_3
5856.6908	0.0237622056	61.773387909	44.086994171	2.6223964691	0.0400257632	116.34809875	Well_3
5856.8908	0.0206671916	61.055465698	44.638011932	2.6348412037	0.0386456326	114.29869843	Well_3
5857.0908	0.0236881878	62.09702301	41.912517548	2.6328976154	0.0389658026	113.38179779	Well_3
5857.2908	0.0297333319	63.412734985	40.577266693	2.6309332848	0.0474815071	113.77570343	Well_3
5857.4908	0.0363929123	64.663856506	44.973648071	2.617087841	0.046745535	114.74890137	Well_3
5857.6908	0.0451228358	64.696746826	46.321182251	2.5974652767	0.0407788157	117.06829834	Well_3
5857.8908	0.0584929138	62.452251434	47.867321014	2.5948617458	0.0334494375	114.57820129	Well_3
5858.0908	0.0642916039	59.638496399	48.51374054	2.6103904247	0.0244525503	113.96160126	Well_3
5858.2908	0.0650992095	59.179260254	41.643928528	2.6102457047	0.0130192414	111.24690247	Well_3
5858.4908	0.0647181123	60.564575195	36.419754028	2.5926520824	0.0095487619	110.65319824	Well_3
5858.6908	0.0532286093	61.767009735	35.203338623	2.580270052	0.0108711245	109.99369812	Well_3
5858.8908	0.0450574793	62.272891998	38.404441833	2.5892071724	0.0216860455	113.99009705	Well_3
5859.0908	0.0343766399	61.801391602	46.970897675	2.5975451469	0.0247255452	114.04190063	Well_3
5859.2908	0.0167606305	61.337005615	50.706375122	2.6007108688	0.0250956081	114.45680237	Well_3
5859.4908	0.0129330708	60.819766998	46.171321869	2.6024093628	0.0200375635	113.01429749	Well_3
5859.6908	0.0146391075	61.357658386	45.240139008	2.6101055145	0.0257468931	112.84980011	Well_3
5859.8908	0.0199803151	60.801063538	51.672641754	2.6246972084	0.0343111604	112.28910065	Well_3
5860.0908	0.0311102364	60.26776886	54.474662781	2.6333663464	0.0343438983	111.75630188	Well_3
5860.2908	0.0337999985	60.208271027	52.836574554	2.6292207241	0.0298766196	111.97640228	Well_3
5860.4908	0.0337999985	60.096599579	47.793296814	2.6337754726	0.0328175724	111.30560303	Well_3
5860.6908	0.0402440913	59.994903564	42.431335449	2.6442227364	0.0365539715	111.0440979	Well_3
5860.8908	0.0430443585	60.050785065	42.916984558	2.6532330513	0.0423118845	109.87689972	Well_3
5861.0908	0.0415968485	60.235794067	45.66072464	2.6538791656	0.0435164124	110.58560181	Well_3
5861.2908	0.0376598425	60.304595947	48.142391205	2.6398992538	0.0373635553	111.22589874	Well_3
5861.4908	0.0218847767	60.487346649	49.626743317	2.6212620735	0.0265672617	112.23280334	Well_3
5861.6908	0.0114477696	61.258956909	50.93466568	2.6161820889	0.0265181772	112.76509857	Well_3
5861.8908	0.010705512	61.8436203	52.601333618	2.6200203896	0.0354274437	113.31159973	Well_3
5862.0908	0.0122999996	61.147830963	56.167045593	2.6271853447	0.0382663086	113.21869659	Well_3
5862.2908	0.0152929127	60.803329468	58.628200531	2.6446683407	0.0416832604	113.04440308	Well_3
5862.4908	0.0251354333	61.958370209	56.333057404	2.6484479904	0.046593219	112.68470001	Well_3
5862.6908	0.0300792642	64.351707458	48.865879059	2.6184079647	0.0413924679	114.50789642	Well_3
5862.8908	0.0400585309	65.335990906	41.534130096	2.5916471481	0.0397623889	115.81520081	Well_3
5863.0908	0.061203938	63.66809845	38.534584045	2.5989542007	0.0413012393	116.76540375	Well_3
5863.2908	0.0694795325	62.312419891	41.539531708	2.6116969585	0.0340755768	115.14250183	Well_3
5863.4908	0.0615706034	62.571979523	40.186309814	2.606730938	0.0304013845	114.16649628	Well_3
5863.6908	0.0450992137	63.052585602	38.663463593	2.6078574657	0.0352004096	114.14830017	Well_3
5863.8908	0.030617848	62.624988556	41.595294952	2.6213111877	0.0435784571	115.6772995	Well_3
5864.0908	0.0304286089	61.978145599	46.359703064	2.6337018013	0.0440506004	116.19010162	Well_3
5864.2908	0.0305598434	61.686935425	51.428131104	2.6412694454	0.0472696163	115.56310272	Well_3
5864.4908	0.0320572183	61.313400269	58.063549042	2.6439087391	0.0446794592	113.85350037	Well_3
5864.6908	0.0349362232	62.19493103	60.228622437	2.6377711296	0.0426368453	112.88950348	Well_3
5864.8908	0.0389456674	63.419670105	54.169441223	2.6191620827	0.0405978486	113.55039978	Well_3
5865.0908	0.0424889773	62.996612549	47.981536865	2.6207692623	0.0474134237	113.97519684	Well_3
5865.2908	0.0452992134	60.200145721	48.099750519	2.6379086971	0.0441136248	113.09420013	Well_3
5865.4908	0.0354094505	58.889793396	45.749923706	2.6424181461	0.0310987402	112.04769897	Well_3
5865.6908	0.0318708681	59.536579132	42.102531433	2.6384935379	0.0274675563	111.52600098	Well_3
5865.8908	0.0343800522	60.913639069	44.644779205	2.6317117214	0.032833647	110.77619934	Well_3
5866.0908	0.0550771654	60.985717773	53.414291382	2.6239235401	0.0339810923	112.561203	Well_3
5866.2908	0.0600902885	60.737548828	59.235904694	2.6114039421	0.0249100644	113.37670135	Well_3
5866.4908	0.0518577434	60.47026825	56.379470825	2.5966579914	0.0157699622	112.89489746	Well_3
5866.6908	0.040634647	60.433769226	50.029411316	2.6046054363	0.0187070351	111.97160339	Well_3
5866.8908	0.0324000008	60.103027344	43.892967224	2.6276335716	0.0307848789	112.07460022	Well_3
5867.0908	0.0288068242	61.210823059	41.302669525	2.6302924156	0.0299210548	111.87239838	Well_3
5867.2908	0.0265181102	64.737640381	44.119632721	2.5913543701	0.0259515531	113.71720123	Well_3
5867.4908	0.0269682426	67.123535156	52.541290283	2.5624694824	0.0324849784	115.02279663	Well_3
5867.6908	0.0306427814	65.511123657	55.739345551	2.5669629574	0.0375275165	115.57389832	Well_3
5867.8908	0.0311236233	62.549705505	49.748340607	2.596716404	0.0348028056	115.23899841	Well_3
5868.0908	0.0301270336	60.886520386	46.277198792	2.6145794392	0.0305254441	114.33560181	Well_3
5868.2908	0.0295464564	60.592227936	48.025123596	2.6108589172	0.023119729	113.06210327	Well_3
5868.4908	0.0354503952	60.37272644	48.808235168	2.5993213654	0.0170062557	111.55570221	Well_3
5868.6908	0.0407047234	60.35635376	48.823471069	2.6005914211	0.0162949599	111.08550262	Well_3
5868.8908	0.0426732302	60.220867157	47.270301819	2.6103215218	0.0209365506	111.25920105	Well_3
5869.0908	0.0403000005	60.681526184	44.955329895	2.6251409054	0.0289360285	111.52400208	Well_3
5869.2908	0.0381438322	60.725406647	47.652469635	2.6349899769	0.0370331444	112.04750061	Well_3
5869.4908	0.0338493437	59.954975128	49.718292236	2.6439285278	0.0410594791	111.24759674	Well_3
5869.6908	0.0318535455	59.005874634	45.550926208	2.6485793591	0.0339672193	109.61669922	Well_3
5869.8908	0.0365944877	58.832443237	40.269134521	2.6339604855	0.0259827208	107.52890015	Well_3
5870.0908	0.0503083989	58.922798157	40.471496582	2.6036455631	0.0089945402	107.18650055	Well_3
5870.2908	0.0636976436	59.278583527	40.990169525	2.5833001137	0.0003061795	106.77390289	Well_3
5870.4908	0.0769262463	60.540416718	38.089214325	2.5747456551	8.1519e-06	108.99240112	Well_3
5870.6908	0.0952501297	62.021137238	34.400089264	2.5528502464	-0.001547279	110.20909882	Well_3
5870.8908	0.1156543344	62.611541748	27.926300049	2.5352976322	-0.005334578	112.14499664	Well_3
5871.0908	0.1234545931	63.042987823	24.693473816	2.5299465656	-0.006189085	115.24990082	Well_3
5871.2908	0.1309401542	64.239616394	24.049383163	2.5177385807	-0.007019142	116.16349792	Well_3
5871.4908	0.1175551191	65.688163757	26.178634644	2.4907171726	-0.014035983	116.69709778	Well_3
5871.6908	0.0966624692	66.097389221	27.975973129	2.4839189053	-0.009851655	119.50270081	Well_3
5871.8908	0.0879165307	64.454078674	28.927362442	2.5018496513	-0.005569851	121.6835022	Well_3
5872.0908	0.0894669294	62.642990112	29.969835281	2.5209543705	-0.007552333	120.95449829	Well_3
5872.2908	0.1023427844	62.145641327	32.167827606	2.5275623798	-0.011110028	115.18000031	Well_3
5872.4908	0.0964451432	62.406551361	29.158359528	2.5375654697	-0.005821846	113.86319733	Well_3
5872.6908	0.0855527595	62.651416779	25.343347549	2.5466456413	0.0024485316	113.62819672	Well_3
5872.8908	0.0641044602	62.290977478	26.686088562	2.5571665764	0.0062877974	114.53199768	Well_3
5873.0908	0.0480362214	61.918117523	31.417942047	2.5745840073	0.0137697998	114.71150208	Well_3
5873.2908	0.0427000001	61.695384979	35.61844635	2.5878636837	0.0172880702	114.6210022	Well_3
5873.4908	0.0427000001	62.188476563	38.169242859	2.5855467319	0.0185465142	113.96219635	Well_3
5873.6908	0.0453002639	63.148468018	43.005413055	2.5812232494	0.0198044404	114.46649933	Well_3
5873.8908	0.0505889766	63.703075409	42.882335663	2.5858166218	0.0279415287	113.92649841	Well_3
5874.0908	0.0401963256	63.051273346	38.19675827	2.5863456726	0.0275383964	113.73750305	Well_3
5874.2908	0.0294490829	61.868648529	37.592357635	2.598870039	0.0278145187	113.2201004	Well_3
5874.4908	0.0222779531	60.389175415	41.383056641	2.6155030727	0.0296155382	112.96659851	Well_3
5874.6908	0.0239997376	59.72926712	42.01064682	2.6182641983	0.0212804675	112.14250183	Well_3
5874.8908	0.0255370084	60.523200989	43.739707947	2.610888958	0.0197548978	111.89399719	Well_3
5875.0908	0.0262535438	61.069377899	48.15858078	2.6110620499	0.0253917929	111.54750061	Well_3
5875.2908	0.0245685037	61.566558838	53.733451843	2.6191828251	0.0313174054	111.49700165	Well_3
5875.4908	0.0239590555	61.999977112	49.893383026	2.6324698925	0.0415972546	112.44290161	Well_3
5875.6908	0.0204157475	63.800418854	47.872272491	2.625967741	0.0440557785	113.50240326	Well_3
5875.8908	0.0175149608	65.700416565	49.351417542	2.6106626987	0.0484347269	116.33889771	Well_3
5876.0908	0.0196653549	67.400375366	51.380233765	2.585422039	0.0444892645	121.15129852	Well_3
5876.2908	0.0267818905	66.22341156	49.183898926	2.5699441433	0.0402374677	120.53939819	Well_3
5876.4908	0.0305225719	63.7877388	44.275375366	2.5733487606	0.0284977425	117.80670166	Well_3
5876.6908	0.029091863	61.615150452	39.762039185	2.5854656696	0.0212790482	116.84020233	Well_3
5876.8908	0.0312716551	60.671295166	39.450084686	2.6084086895	0.024282923	112.89510345	Well_3
5877.0908	0.0336527564	60.222126007	41.052696228	2.6261568069	0.030801639	112.11209869	Well_3
5877.2908	0.0345301852	59.57698822	36.096717834	2.6294500828	0.0297780111	110.81359863	Well_3
5877.4908	0.0321929157	60.098712921	33.015777588	2.6396975517	0.0315291882	111.25370026	Well_3
5877.6908	0.0385971144	61.897712708	42.775566101	2.6505374908	0.0482269228	111.63870239	Well_3
5877.8908	0.041148819	62.80896759	51.467559814	2.6363174915	0.0489978418	111.71730042	Well_3
5878.0908	0.0401118137	62.253036499	50.154098511	2.6238086224	0.0422440581	113.38259888	Well_3
5878.2908	0.0350451469	60.940589905	47.107311249	2.6297950745	0.0388113596	113.49019623	Well_3
5878.4908	0.0366422571	60.400054932	41.854763031	2.6344065666	0.0347259007	113.67489624	Well_3
5878.6908	0.0356440954	60.942676544	32.445072174	2.625729084	0.0306572746	110.73040009	Well_3
5878.8908	0.0318855643	61.882701874	28.505926132	2.6134507656	0.0301196761	111.38950348	Well_3
5879.0908	0.0233653542	61.872947693	32.831047058	2.6099739075	0.0311484188	111.62550354	Well_3
5879.2908	0.0172283463	60.995502472	40.283981323	2.6182281971	0.0322222449	113.58879852	Well_3
5879.4908	0.018836746	60.262119293	43.082229614	2.6294481754	0.0332445912	112.67379761	Well_3
5879.6908	0.0233952757	60.467472076	41.53219223	2.6250593662	0.0291989762	111.52819824	Well_3
5879.8908	0.0284740161	61.564014435	39.894081116	2.6156897545	0.0262127779	111.30699921	Well_3
5880.0908	0.0255083982	62.321975708	39.598392487	2.6270103455	0.041305609	113.19029999	Well_3
5880.2908	0.0217026249	63.384922028	38.716838837	2.6297976971	0.0460560806	114.25180054	Well_3
5880.4908	0.0172685031	64.384033203	39.836837769	2.6132321358	0.0455287732	116.57119751	Well_3
5880.6908	0.0180380587	64.282173157	46.914196014	2.5887191296	0.0341005661	120.68830109	Well_3
5880.8908	0.0161955394	65.448440552	51.887519836	2.5837955475	0.0293248259	122.13339996	Well_3
5881.0908	0.0158496052	68.821403503	53.172260284	2.5781078339	0.0461624712	122.17209625	Well_3
5881.2908	0.0171115473	71.364959717	55.056472778	2.5558068752	0.0504546687	125.24659729	Well_3
5881.4908	0.0200511813	70.901985168	60.655284882	2.5487070084	0.0553197153	127.43409729	Well_3
5881.6908	0.0207000002	67.752258301	57.458217621	2.5661039352	0.0507325083	130.39810181	Well_3
5881.8908	0.0211107619	65.736450195	49.538505554	2.5797870159	0.0386703387	125.99259949	Well_3
5882.0908	0.0264816266	65.193367004	48.643764496	2.5872402191	0.0390158445	121.57510376	Well_3
5882.2908	0.029074803	64.203041077	47.274688721	2.5995709896	0.0405564643	118.58339691	Well_3
5882.4908	0.0256307088	63.989692688	44.970241547	2.6199772358	0.0474075861	117.01529694	Well_3
5882.6908	0.0204999987	63.072235107	46.057132721	2.6332666874	0.0519562401	116.66030121	Well_3
5882.8908	0.0179267712	64.389900208	48.297286987	2.6230237484	0.045593109	115.86640167	Well_3
5883.0908	0.0222404189	68.360198975	60.315742493	2.598222971	0.0471160933	117.37149811	Well_3
5883.2908	0.0217648298	70.784950256	66.253540039	2.5874714851	0.0673279911	123.80310059	Well_3
5883.4908	0.0180787407	66.813613892	58.237262726	2.6132173538	0.0768906549	125.48049927	Well_3
5883.6908	0.0111354329	62.694431305	41.744083405	2.6413898468	0.0555852354	123.86959839	Well_3
5883.8908	0.0136842523	64.253486633	35.531997681	2.6197428703	0.0404770225	114.89880371	Well_3
5884.0908	0.01801496	68.479858398	45.421630859	2.5717842579	0.0362808034	116.14800262	Well_3
5884.2908	0.0221792664	70.677680969	57.745296478	2.5397877693	0.0427300744	122.52680206	Well_3
5884.4908	0.0226690285	70.488983154	62.265514374	2.5516521931	0.0510630421	135.1197052	Well_3
5884.6908	0.0209803153	68.404129028	55.635501862	2.5780951977	0.0580823608	133.59880066	Well_3
5884.8908	0.0200616792	68.71471405	46.838985443	2.5640358925	0.0426500738	130.22900391	Well_3
5885.0908	0.0169965886	72.787628174	49.79466629	2.5095255375	0.0230716709	134.55610657	Well_3
5885.2908	0.0161960628	76.954467773	62.782463074	2.4755227566	0.0391483568	140.25619507	Well_3
5885.4908	0.0204062983	78.089981079	70.374137878	2.4835438728	0.0559957996	145.3105011	Well_3
5885.6908	0.0241047237	75.544700623	71.112808228	2.5242571831	0.0796903595	142.33709717	Well_3
5885.8908	0.0298984256	67.340209961	60.638328552	2.5919024944	0.0782314837	137.31500244	Well_3
5886.0908	0.030492913	61.586387634	45.227657318	2.6428551674	0.0551794507	129.29240417	Well_3
5886.2908	0.0283070877	61.584526062	35.401287079	2.649638176	0.0443390533	120.1292038	Well_3
5886.4908	0.0243275594	61.998737335	37.220726013	2.6454291344	0.0505777337	112.86779785	Well_3
5886.6908	0.0170517061	61.962787628	39.940605164	2.6423258781	0.0472401679	112.6473999	Well_3
5886.8908	0.0174664035	62.142242432	39.649364471	2.6374702454	0.0458686054	115.28150177	Well_3
5887.0908	0.0181409456	62.722221375	40.643993378	2.6221306324	0.0388070233	114.40399933	Well_3
5887.2908	0.0171107613	64.290153503	43.832279205	2.6064450741	0.0367364511	116.48870087	Well_3
5887.4908	0.0122677172	68.689460754	47.040542603	2.5778214931	0.0376117267	117.61560059	Well_3
5887.6908	0.0123700788	71.484687805	52.579719543	2.5480029583	0.05182584	125.57839966	Well_3
5887.8908	0.0139902886	69.533317566	61.736095428	2.5525472164	0.0483961254	128.1651001	Well_3
5888.0908	0.0150832022	72.997825623	55.799678802	2.5415866375	0.0429021493	132.58479309	Well_3
5888.2908	0.0152472444	79.31552124	45.781166077	2.4743077755	0.0444568098	135.34010315	Well_3
5888.4908	0.0157999992	79.722877502	57.067142487	2.4457137585	0.0524991639	141.63690186	Well_3
5888.6908	0.0157999992	76.703315735	64.413032532	2.4747624397	0.0520282239	143.93600464	Well_3
5888.8908	0.0151858274	75.896751404	60.929412842	2.4897031784	0.0482893623	140.32060242	Well_3
5889.0908	0.0145624671	74.345573425	63.477409363	2.5142109394	0.0580199957	137.21940613	Well_3
5889.2908	0.0163167994	74.376586914	63.050880432	2.5425627232	0.064910315	137.51690674	Well_3
5889.4908	0.018810235	77.276092529	56.978164673	2.5162220001	0.0622316971	137.84739685	Well_3
5889.6908	0.0188734904	77.067428589	62.682495117	2.4806845188	0.0545052402	141.64109802	Well_3
5889.8908	0.0177028868	74.307868958	66.617485046	2.490285635	0.045714315	144.13130188	Well_3
5890.0908	0.0170779526	76.498474121	65.330825806	2.4827332497	0.0340590701	142.27679443	Well_3
5890.2908	0.0170787405	81.885704041	71.399398804	2.4402515888	0.0423138775	140.86540222	Well_3
5890.4908	0.0152110234	81.808128357	74.91506958	2.4454503059	0.0680370107	147.26519775	Well_3
5890.6908	0.0121637797	76.058425903	68.558624268	2.4983007908	0.0698858276	149.15139771	Well_3
5890.8908	0.0140782148	71.127914429	55.859580994	2.53779006	0.0576168261	137.84599304	Well_3
5891.0908	0.0187795274	68.839584351	50.47858429	2.5615518093	0.0488190688	130.23919678	Well_3
5891.2908	0.0311834645	67.42729187	45.263328552	2.5914056301	0.0563822612	128.88850403	Well_3
5891.4908	0.0347661413	66.914703369	42.419933319	2.6152806282	0.0611959919	125.07160187	Well_3
5891.6908	0.0273246728	67.271179199	37.976657867	2.6181907654	0.0642678589	124.07769775	Well_3
5891.8908	0.0213070866	68.674781799	37.530593872	2.6058292389	0.0626107827	123.66649628	Well_3
5892.0908	0.0247921273	69.381195068	40.312656403	2.5971786976	0.0690271035	127.40850067	Well_3
5892.2908	0.0235816278	67.873069763	39.343975067	2.6081445217	0.0686047897	128.41949463	Well_3
5892.4908	0.0211519692	68.066436768	39.094379425	2.6181533337	0.0681560412	129.95649719	Well_3
5892.6908	0.0219251961	68.212875366	43.661064148	2.6082086563	0.0674943402	126.90550232	Well_3
5892.8908	0.0196125992	68.670715332	50.940628052	2.5859143734	0.0545802079	125.02950287	Well_3
5893.0908	0.0165952761	71.414558411	53.947799683	2.5538306236	0.0460688248	126.9681015	Well_3
5893.2908	0.0147580057	77.491744995	57.014373779	2.5060143471	0.0447029583	130.04200745	Well_3
5893.4908	0.013780578	82.653648376	60.786708832	2.4644925594	0.0650894865	150.41329956	Well_3
5893.6908	0.0130023621	83.421531677	60.6055336	2.444329977	0.0687425584	153.77099609	Well_3
5893.8908	0.0146658793	83.974525452	62.346633911	2.4414396286	0.0650943294	156.86860657	Well_3
5894.0908	0.0179372691	85.925468445	63.384929657	2.4370210171	0.0744137838	152.0184021	Well_3
5894.2908	0.0244102366	88.191711426	68.092308044	2.4257118702	0.0793782249	159.90289307	Well_3
5894.4908	0.0239955392	88.628723145	72.603012085	2.426971674	0.0903338343	163.19090271	Well_3
5894.6908	0.0234779511	87.808959961	71.18258667	2.4351341724	0.09260308	161.145401	Well_3
5894.8908	0.0237015747	82.510620117	65.271629333	2.4904236794	0.104870446	151.32839966	Well_3
5895.0908	0.0236622039	74.029533386	68.879081726	2.5770256519	0.110192053	144.29469299	Well_3
5895.2908	0.0176031496	67.283882141	70.706733704	2.6175510883	0.0745533854	127.53420258	Well_3
5895.4908	0.0180291329	68.256790161	62.171901703	2.6008527279	0.054616116	126.45670319	Well_3
5895.6908	0.0196338594	69.136711121	52.539260864	2.6029219627	0.0687213838	123.3839035	Well_3
5895.8908	0.0220107604	66.952354431	46.798973083	2.6292822361	0.077124767	122.83350372	Well_3
5896.0908	0.0175700784	63.727390289	47.831890106	2.6437134743	0.0680950508	118.06919861	Well_3
5896.2908	0.0169139113	63.44593811	56.026058197	2.6420798302	0.0517422259	114.73760223	Well_3
5896.4908	0.018645931	64.189933777	64.090278625	2.6447145939	0.0622565225	114.478302	Well_3
5896.6908	0.0211330708	64.143783569	63.576435089	2.6400661469	0.059211541	113.89430237	Well_3
5896.8908	0.0243766401	65.063301086	58.616912842	2.6230635643	0.0521089062	116.95059967	Well_3
5897.0908	0.0282645673	65.626571655	61.061443329	2.6123607159	0.0523626879	116.93560028	Well_3
5897.2908	0.0332795307	65.162216187	64.9868927	2.6170070171	0.0554661043	118.7901001	Well_3
5897.4908	0.016814962	63.875610352	57.557933807	2.6288337708	0.0548985638	116.74729919	Well_3
5897.6908	0.0100139109	64.368080139	55.432659149	2.6283173561	0.0507699624	116.79750061	Well_3
5897.8908	0.0088889757	65.628952026	65.304214478	2.6080520153	0.048107326	115.64569855	Well_3
5898.0908	0.0173309706	64.968513489	72.197807312	2.5958740711	0.0440933593	117.75959778	Well_3
5898.2908	0.0224779528	63.260944366	65.370094299	2.6145498753	0.0437662899	116.85669708	Well_3
5898.4908	0.0219905507	62.892086029	57.654636383	2.6374535561	0.0493531711	115.3164978	Well_3
5898.6908	0.0196792651	64.140808105	61.877223969	2.625836134	0.0482413284	114.57569885	Well_3
5898.8908	0.0173000004	63.813896179	66.964630127	2.6113860607	0.0435247682	114.54530334	Well_3
5899.0908	0.0177724399	62.546310425	63.060382843	2.6282417774	0.0467792004	114.94670105	Well_3
5899.2908	0.0196601059	60.768920898	54.320075989	2.6582036018	0.0560073182	112.75150299	Well_3
5899.4908	0.0210417323	59.754364014	53.386489868	2.6569023132	0.0443320684	111.96099854	Well_3
5899.6908	0.0165377967	59.933319092	60.889072418	2.6401875019	0.0311999507	110.54869843	Well_3
5899.8908	0.0100380573	60.584541321	74.168548584	2.6282653809	0.03136703	111.19920349	Well_3
5900.0908	0.0149742775	60.633983612	82.692321777	2.637557745	0.0376538523	111.18029785	Well_3
5900.2908	0.0227779523	61.336784363	83.585746765	2.645339489	0.0419936441	111.20709991	Well_3
5900.4908	0.023946194	63.158969879	80.852966309	2.6308581829	0.0431594662	110.45539856	Well_3
5900.6908	0.0290291347	64.591163635	83.464347839	2.5935873985	0.0333386883	111.39409637	Well_3
5900.8908	0.0354039371	65.739151001	84.807662964	2.568759203	0.0283743776	113.03489685	Well_3
5901.0908	0.0428955406	66.547622681	81.105827332	2.5643928051	0.0317358859	116.14070129	Well_3
5901.2908	0.0401278213	68.383850098	77.245986938	2.5564703941	0.0341197886	118.1065979	Well_3
5901.4908	0.0300354343	69.994644165	81.304000854	2.5441637039	0.037454199	121.02619934	Well_3
5901.6908	0.0234916005	70.554893494	85.05632782	2.5517437458	0.0533482283	124.63169861	Well_3
5901.8908	0.0234879274	69.043045044	86.909194946	2.5584437847	0.0492636412	123.94999695	Well_3
5902.0908	0.0302385837	70.472984314	82.054176331	2.5380291939	0.0338050164	124.59210205	Well_3
5902.2908	0.0314461924	73.426681519	81.270698547	2.518954277	0.043032892	124.71690369	Well_3
5902.4908	0.0315146968	72.999000549	88.181648254	2.5392103195	0.062992312	127.41419983	Well_3
5902.6908	0.0396259837	71.064811707	93.399452209	2.5686833858	0.0674114078	128.92370605	Well_3
5902.8908	0.0435603671	70.140579224	89.175735474	2.5691242218	0.0576125607	129.03309631	Well_3
5903.0908	0.0396868773	70.892250061	83.732330322	2.5563616753	0.0499158688	124.80619812	Well_3
5903.2908	0.0362433046	71.462303162	79.928947449	2.5622975826	0.0623212755	124.88710022	Well_3
5903.4908	0.0369509198	70.466926575	78.799736023	2.5854415894	0.0675981864	124.97100067	Well_3
5903.6908	0.0405414701	68.867225647	79.301475525	2.6051762104	0.0761580542	125.49230194	Well_3
5903.8908	0.0419850387	66.865264893	75.219863892	2.6164402962	0.0651324391	123.21920013	Well_3
5904.0908	0.0419220477	68.120765686	65.543571472	2.6096346378	0.0610711426	122.6053009	Well_3
5904.2908	0.0418309718	71.410560608	56.209911346	2.5901448727	0.0624505244	123.94719696	Well_3
5904.4908	0.0360724404	73.977172852	53.575954437	2.5630867481	0.0705148876	129.61300659	Well_3
5904.6908	0.0294485558	75.713829041	57.191547394	2.537466526	0.0685518682	131.35609436	Well_3
5904.8908	0.0235020984	77.152664185	62.898464203	2.510654211	0.0630543083	136.16799927	Well_3
